Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2026-02-09,987.3689207876399,-0.012631079212360091,-0.012381079212360091,0.00025,5,5,"FSLY,LRCX,MARA,MU,PR"
2026-02-10,1014.5069594917809,0.027485206524925396,0.027535206524925398,5e-05,1,6,"FSLY,LRCX,MARA,MU,PR,VXX"
2026-02-11,1107.0387544700409,0.09120863500494254,0.09125863500494254,5e-05,1,7,"COMP,FSLY,LRCX,MARA,MU,PR,VXX"
2026-02-12,1127.916675442541,0.018859250309167963,0.019109250309167963,0.00025,5,8,"CELH,COMP,LRCX,MARA,MU,RDW,SOUN,VXX"
2026-02-13,1100.8618600683787,-0.02398653727106863,-0.023886537271068632,0.0001,2,10,"AMAT,CELH,COMP,LRCX,MARA,MU,QS,RDW,SOUN,VXX"
2026-02-17,1122.4667264198317,0.01962541090315462,0.01967541090315462,5e-05,1,11,"AMAT,CELH,COMP,LRCX,MARA,MU,QS,QUBT,RDW,SOUN,VXX"
2026-02-18,1142.4401339068108,0.01779420896571723,0.01794420896571723,0.00015000000000000001,3,8,"AMAT,CELH,COMP,MARA,QS,QUBT,RDW,SOUN"
2026-02-19,1136.9073698597308,-0.004842935645266295,-0.004792935645266295,5e-05,1,9,"AMAT,CELH,COMP,HBM,MARA,QS,QUBT,RDW,SOUN"
2026-02-20,1129.0631355299518,-0.0068996248399258876,-0.0068996248399258876,0.0,0,9,"AMAT,CELH,COMP,HBM,MARA,QS,QUBT,RDW,SOUN"
2026-02-23,1165.714948363035,0.03246214642893276,0.03261214642893276,0.00015000000000000001,3,8,"AMAT,HBM,LUMN,MARA,QS,QUBT,RDW,SOUN"
2026-02-24,1190.7601316686334,0.02148482640697734,0.02148482640697734,0.0,0,8,"AMAT,HBM,LUMN,MARA,QS,QUBT,RDW,SOUN"
2026-02-25,1217.0277358759633,0.02205952610331416,0.02205952610331416,0.0,0,8,"AMAT,HBM,LUMN,MARA,QS,QUBT,RDW,SOUN"
2026-02-26,1207.3745395740445,-0.007931780038661898,-0.007831780038661898,0.0001,2,6,"AMAT,HBM,LUMN,MARA,QS,QUBT"
2026-02-27,1209.0500613966756,0.0013877398998509176,0.0014377398998509175,5e-05,1,7,"AMAT,EOSE,HBM,LUMN,MARA,QS,QUBT"
2026-03-02,1159.96258882688,-0.04060003314758572,-0.04055003314758572,5e-05,1,8,"AMAT,EOSE,HBM,LUMN,MARA,QS,QUBT,SOUN"
2026-03-03,1201.6049640508195,0.03589975713445566,0.03589975713445566,0.0,0,8,"AMAT,EOSE,HBM,LUMN,MARA,QS,QUBT,SOUN"
2026-03-04,1166.7339304737006,-0.029020380757718026,-0.029020380757718026,0.0,0,8,"AMAT,EOSE,HBM,LUMN,MARA,QS,QUBT,SOUN"
