signal_date,exec_entry_date,exec_exit_date,ticker,side,entry_price,exit_price,position_return,holding_age,score,weight,regime_exposure,position_risk_scale,rolling_vol,rolling_beta,contribution_return,contribution_pnl
2026-07-22,2026-07-23,2026-07-24,LBRT,1,26.0,19.6200008392334,-0.24538458310640776,10,0.9608753315649867,0.02523845756027222,1.0,0.7571537268081666,0.515384260476449,1.1631874331100929,-0.006193128386676164,-7.848942319497211
2026-02-10,2026-02-11,2026-02-12,ROL,1,64.80341980639713,55.481701230550385,-0.1438460902788118,5,0.9822834645669292,0.03333333333333333,1.0,1.0,0.15775825180189118,0.2656125842875464,-0.004794869675960393,-5.4738315133786
2026-05-27,2026-05-28,2026-05-29,AEO,1,17.389999389648438,14.649999618530272,-0.1575618095046729,28,0.9776902887139107,0.023563446027894938,1.0,0.7069033808368481,0.5443580777627647,1.9510002061443255,-0.0037126991943208236,-4.643632951948252
2026-07-23,2026-07-24,2026-07-27,LBRT,1,19.6200008392334,17.079999923706055,-0.1294597760897236,11,0.9608753315649867,0.02598091113324901,1.0,0.7794273339974703,0.4975684474765196,1.1631212425961637,-0.003363482937917424,-4.252366930137093
2026-01-28,2026-01-29,2026-01-30,PHYS,1,42.06999969482422,38.40999984741211,-0.08699785771242563,28,0.9829396325459318,0.03333333333333333,1.0,1.0,0.2158665350629916,0.004610745624654063,-0.0028999285904141876,-3.2081396345980386
2026-05-06,2026-05-07,2026-05-08,ELAN,1,26.1200008392334,24.15999984741211,-0.07503832039994729,10,0.9783464566929134,0.03276267844938305,1.0,0.9828803534814914,0.40922946724672926,1.4375016138968193,-0.0024584563626452536,-3.1019344605525228
2026-07-24,2026-07-27,2026-07-28,BCS,1,28.282335396748607,26.205660258644397,-0.0734265791340184,1,0.9576043068640646,0.03333333333333333,1.0,1.0,0.3260168327418465,1.5137817127715074,-0.002447552637800613,-3.079551813128368
2026-05-08,2026-05-11,2026-05-12,MRNA,1,58.08000183105469,52.2400016784668,-0.10055096364451754,7,0.9770341207349081,0.022471244202544816,1.0,0.6741373260763445,0.5970577790005109,1.7645028002024272,-0.0022595052588571594,-2.8347025773576573
2026-01-29,2026-01-30,2026-02-02,PHYS,1,38.40999984741211,35.47999954223633,-0.07628222642060722,29,0.9829396325459318,0.03333333333333333,1.0,1.0,0.21017285354428553,-0.0017987826167346018,-0.0025427408806869074,-2.7903652208377667
2026-07-09,2026-07-10,2026-07-13,BBIO,1,90.80999755859376,84.83999633789062,-0.06574167361750105,27,0.9782608695652174,0.03333333333333333,1.0,1.0,0.3619043022130715,1.0887056432279698,-0.002191389120583368,-2.760343031386756
2026-05-08,2026-05-11,2026-05-12,ELAN,1,23.729999542236328,21.71999931335449,-0.08470291899097171,12,0.9783464566929134,0.02564816875934072,1.0,0.7694450627802216,0.5231028881959987,1.5513398349408658,-0.0021724747606892084,-2.7255169153644676
2026-05-07,2026-05-08,2026-05-11,APH,1,137.37275231115967,127.77722974025312,-0.06985026076475465,25,0.9724047306176085,0.03012468377419123,1.0,0.9037405132257369,0.4436934504698067,1.5959328896845963,-0.0021042170170830305,-2.626339366782757
2026-01-06,2026-01-07,2026-01-08,ACI,1,17.14895174896318,15.810739984959103,-0.07803461013790458,24,0.9868766404199475,0.03160548053471106,1.0,0.9481644160413318,0.3400848219804982,0.02343752185218926,-0.0024663213517473093,-2.6051984853181476
2026-05-08,2026-05-11,2026-05-12,AEO,1,16.700000762939453,15.359999656677246,-0.08023958353558458,16,0.9776902887139107,0.02559388806579232,1.0,0.7678166419737696,0.5242123088317168,2.084581397196769,-0.0020536429194555443,-2.576434311862318
2026-07-07,2026-07-08,2026-07-09,PEP,1,146.0,137.08999633789062,-0.0610274223432149,0,0.9807692307692308,0.03333333333333333,1.0,1.0,0.22649275890960718,-0.1681872019831612,-0.0020342474114404966,-2.548321453925997
2026-05-15,2026-05-18,2026-05-19,NVMI,1,514.489990234375,472.4700012207031,-0.08167309337647122,28,0.9770039421813403,0.024725060628235193,1.0,0.7417518188470558,0.5220665919450714,2.5208704109803843,-0.002019372185428765,-2.4938715943394145
2026-01-26,2026-01-27,2026-01-28,OTIS,1,90.33457948177414,84.45162964874719,-0.06512400751490621,37,0.9639107611548556,0.03333333333333333,1.0,1.0,0.1614411552230414,0.4100052006245604,-0.0021708002504968738,-2.3817259824512034
2026-05-08,2026-05-11,2026-05-12,BCS,1,23.59000015258789,22.25,-0.05680373649513892,22,0.984251968503937,0.03333333333333333,1.0,1.0,0.3828651155021741,1.431625498168456,-0.0018934578831712975,-2.3754713207698552
2026-04-24,2026-04-27,2026-04-28,AMAT,1,415.4834826975592,385.52072274237497,-0.07211540579338716,18,0.9789750328515112,0.025646407570212464,1.0,0.7693922271063739,0.5266986426180547,2.0938730354459616,-0.001849501089068468,-2.259082038301784
2025-10-15,2025-10-16,2025-10-17,ARES,1,148.09899940780255,138.65965120292117,-0.06373674530298057,2,0.9658344283837057,0.03317898702778111,1.0,0.9953696108334332,0.3103208002846916,1.6266465683919566,-0.002114720645600581,-2.200155126958011
2026-06-18,2026-06-22,2026-06-23,PSLV,1,21.21999931335449,19.600000381469727,-0.0763430247080753,13,0.9855072463768115,0.022743493876918913,1.0,0.6823048163075673,0.5657313643767291,1.6654996592290061,-0.0017363071149935798,-2.174866273820884
2025-10-21,2025-10-22,2025-10-23,RHI,1,29.467569007022867,27.397494166720595,-0.07024925740596111,1,0.9802890932982917,0.02888522801432201,1.0,0.8665568404296603,0.35848996399187527,1.1114668483769805,-0.002029165818007986,-2.11497774807128
