ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
FLEX,40,17.204626682678708,0.014149711670870797,0.019006849876815873,0.015321220832763882,0.675,0.28746377901981157,-0.07632208838177057
ESLT,48,15.660873597067177,0.014985386758659474,0.008606435902619392,0.009607567410200857,0.6041666666666666,0.10951662224292535,-0.04993264724450697
KMX,40,14.472509228022263,0.011586173250187628,0.012243460753944982,0.010018712302126143,0.65,0.0898550770422748,-0.05323981855975313
MRNA,40,11.334305740904725,0.00912957785490888,0.011355243551957847,-0.00028666510626695896,0.5,0.18530615981744258,-0.10055096364451754
GH,38,9.956446828923678,0.008110135178034108,0.009957650122049312,0.006996015023224222,0.5526315789473685,0.12495048156582644,-0.09642981824156605
TSM,67,9.9549747157061,0.008971064900403778,0.005810570387819888,0.002014716767047009,0.582089552238806,0.09088500436491986,-0.06639052009023294
BBIO,51,9.448482154964491,0.00757926312149515,0.004687438091844093,0.0071535524269605855,0.5490196078431373,0.089352863897183,-0.06574167361750105
IVZ,47,8.555388773861852,0.007417387611933713,0.005692980080034774,0.007949813267373429,0.6382978723404256,0.0626945247559696,-0.06017553345982041
MTZ,34,8.355882922643826,0.006989436878924575,0.009033484247034703,0.0034822303802903853,0.5882352941176471,0.05757398600353736,-0.04390253883596651
NVDA,65,8.178973568623443,0.0074276321081572175,0.004943862458382245,-5.614576228496482e-05,0.49230769230769234,0.0773374564097653,-0.041204183290967644
ED,64,7.908333061000819,0.007335146096825244,0.003496954788367722,0.005089005466709762,0.640625,0.025409312990045674,-0.026228051436574695
EVRG,107,7.283375985380543,0.006823562428125144,0.0017711590680007942,0.0025275098957213693,0.6355140186915887,0.037499993848176816,-0.019902546175085356
PNW,123,7.037347403604027,0.006503220420811321,0.0015216246032085754,0.00011407982898314906,0.5040650406504065,0.031069437527269983,-0.02092378967233388
FE,59,6.958430878207608,0.006483679983021155,0.003930947997557165,0.004054593207868384,0.6101694915254238,0.02373094402817233,-0.01728644442917715
MO,45,6.954134063968912,0.0063378244964738956,0.004064867488255302,0.002922620950804866,0.6222222222222222,0.039499970948221996,-0.03795281053580679
B,5,6.3709596461437386,0.005129944925356077,0.03533946395203362,0.04342700230185326,0.8,0.05459060016527517,-0.0030588934391811984
CMI,39,6.335039510110464,0.005272011076622871,0.006301060213321452,0.007933729236175191,0.5897435897435898,0.056786294589588504,-0.03446508652457303
CBOE,37,6.200467126692978,0.005565501992506342,0.004371039264879203,0.007021970406945188,0.6216216216216216,0.03796298728570324,-0.03895534139374468
SYF,27,6.1747499694771015,0.0060143780132030315,0.008499571827206476,0.008759860412526965,0.7037037037037037,0.06003744698100588,-0.022428517603974463
EXC,97,6.053719911620736,0.005450931837380096,0.0017555676203961305,0.0018236275225973486,0.5463917525773195,0.03445260261944316,-0.02466663279043768
AVGO,31,6.024524996494704,0.005064530533987851,0.01068109130210236,0.01197304539348476,0.6774193548387096,0.07657695397536912,-0.047969031787113536
MCK,40,5.79600548989031,0.005181788772540858,0.003258976964234364,0.004323712364333154,0.6,0.10788862479108685,-0.04356949368877283
PHYS,57,5.492312799987217,0.004989316168243815,0.002789642575215591,0.004546742076047439,0.5263157894736842,0.05148716470158732,-0.08699785771242563
DUK,72,5.4262095372767085,0.004811295568020607,0.0018718321067199947,0.002005484606724117,0.5972222222222222,0.027096150372554195,-0.01813843448616037
NOC,45,5.285481909884265,0.00497352996361493,0.003597940314315097,0.004725464973896365,0.6,0.055783105680746514,-0.044021498508258206
GS,44,5.274279935564319,0.0048527416556423736,0.0037155513036232265,0.002129028787031917,0.5681818181818182,0.03836281277757747,-0.030795806230657474
CNP,91,5.124894079473481,0.004485158466354068,0.0018088454591770184,0.003030456418870342,0.5714285714285714,0.027851129870232416,-0.022657812366282504
WDC,7,4.897670662680362,0.0048304573935331096,0.026648780518648132,0.007972120742350874,0.7142857142857143,0.15087153814544552,-0.03807280904810806
AEP,124,4.840791750109448,0.004547236731296517,0.001246419947962902,0.0012605886225486307,0.5645161290322581,0.03244085964062937,-0.037967092967769345
ZIM,70,4.756858515895657,0.0038447007689620073,0.0011574293358362115,-0.000585984451659527,0.4857142857142857,0.06428268384823221,-0.06554812535455812
