Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-09-03,2195.056932925439,-0.018542504148123674,-0.018492504148123673,5e-05,1,8,"CLSK,FLNC,MP,NVO,QS,RDW,VXX,WULF"
2025-09-04,2211.84784718379,0.007649420844849219,0.007699420844849219,5e-05,1,7,"CLSK,MP,NVO,QS,RDW,VXX,WULF"
2025-09-05,2283.574895902807,0.03242856366017358,0.032528563660173586,0.0001,2,7,"CLSK,MP,NVO,QS,UEC,VXX,WULF"
2025-09-08,2316.0378468739564,0.014215846841456598,0.014265846841456598,5e-05,1,8,"CLSK,EOSE,MP,NVO,QS,UEC,VXX,WULF"
2025-09-09,2316.5026489807483,0.00020068847640793253,0.00040068847640793254,0.0002,4,6,"FLNC,MP,NVO,QS,UEC,VXX"
2025-09-10,2368.821455242709,0.022585256392856166,0.022735256392856167,0.00015000000000000001,3,7,"FLNC,MP,NVO,NVTS,QS,VXX,WULF"
2025-09-11,2428.7636923212385,0.025304666565673255,0.025304666565673255,0.0,0,7,"FLNC,MP,NVO,NVTS,QS,VXX,WULF"
2025-09-12,2482.2557375256692,0.022024392646164234,0.022124392646164233,0.0001,2,7,"FLNC,MP,NVO,QS,RUN,VXX,WULF"
2025-09-15,2514.4162898845807,0.012956180087620303,0.013106180087620304,0.00015000000000000001,3,6,"EOSE,MP,NVO,RUN,VXX,WULF"
2025-09-16,2562.525340049251,0.019133287657342988,0.01918328765734299,5e-05,1,7,"EOSE,MP,NVO,NVTS,RUN,VXX,WULF"
2025-09-17,2652.987853230624,0.0353020950729931,0.0353020950729931,0.0,0,7,"EOSE,MP,NVO,NVTS,RUN,VXX,WULF"
2025-09-18,2700.063659639441,0.01774444852866238,0.01789444852866238,0.00015000000000000001,3,6,"EOSE,MP,RUN,UEC,VXX,WULF"
2025-09-19,2815.5023033419357,0.042754045183479215,0.04285404518347922,0.0001,2,6,"EOSE,PM,RUN,UEC,VXX,WULF"
2025-09-22,2784.4353897478336,-0.011034234835193136,-0.010834234835193135,0.0002,4,6,"EOSE,KO,PM,RUN,VXX,WULF"
2025-09-23,2802.979428780235,0.006659892020005191,0.006759892020005191,0.0001,2,6,"CELH,EOSE,PM,RUN,VXX,WULF"
2025-09-24,2821.699756829672,0.006678724737406688,0.006728724737406688,5e-05,1,5,"CELH,PM,RUN,VXX,WULF"
2025-09-25,2822.1816651456006,0.00017078653204068042,0.0002707865320406804,0.0001,2,7,"CELH,EOSE,NVO,PM,RUN,VXX,WULF"
2025-09-26,2907.022145698816,0.030062019607387146,0.030112019607387148,5e-05,1,6,"EOSE,NVO,PM,RUN,VXX,WULF"
2025-09-29,2888.5427460516366,-0.006356814197140275,-0.0063068141971402755,5e-05,1,5,"EOSE,PM,RUN,VXX,WULF"
2025-09-30,2948.0028759861075,0.020584819115364472,0.020734819115364473,0.00015000000000000001,3,6,"CDE,NVO,PM,RUN,VXX,WULF"
2025-10-01,2993.9448533335826,0.01558410194294917,0.01568410194294917,0.0001,2,6,"CDE,MP,PM,RUN,VXX,WULF"
2025-10-02,2996.546419167041,0.0008689424691847858,0.0008689424691847858,0.0,0,6,"CDE,MP,PM,RUN,VXX,WULF"
2025-10-03,3036.208530191098,0.013235940805175908,0.013235940805175908,0.0,0,6,"CDE,MP,PM,RUN,VXX,WULF"
2025-10-06,3022.587572730276,-0.00448617324053318,-0.0043861732405331795,0.0001,2,6,"CDE,IAG,PM,RUN,VXX,WULF"
2025-10-07,3095.9437861633014,0.024269342630415063,0.024269342630415063,0.0,0,6,"CDE,IAG,PM,RUN,VXX,WULF"
2025-10-08,3099.2633431073477,0.0010722277836187806,0.0011222277836187805,5e-05,1,7,"CDE,EQX,IAG,PM,RUN,VXX,WULF"
2025-10-09,3137.8379190803366,0.012446369250543963,0.012496369250543963,5e-05,1,6,"CDE,EQX,IAG,PM,RUN,VXX"
2025-10-10,3378.4477202033586,0.07668012412621418,0.07683012412621418,0.00015000000000000001,3,7,"CDE,EQX,IAG,META,NVTS,PM,RUN"
2025-10-13,3388.02133806286,0.0028337327235377213,0.0030837327235377215,0.00025,5,8,"CDE,EQX,IAG,PM,RDW,RUN,SATS,UEC"
2025-10-14,3496.757803999915,0.03209438639463424,0.03214438639463424,5e-05,1,9,"CDE,EQX,EXK,IAG,PM,RDW,RUN,SATS,UEC"
2025-10-15,3463.559748473028,-0.009493953367005321,-0.00934395336700532,0.00015000000000000001,3,10,"AG,CDE,EQX,IAG,INTC,PM,RDW,RUN,SATS,UEC"
2025-10-16,3298.853325927821,-0.04755408727042187,-0.047454087270421864,0.0001,2,12,"AG,CDE,EQX,EXK,IAG,INTC,PM,RDW,RUN,SATS,UEC,WULF"
2025-10-17,3384.0376044335176,0.02582239041553565,0.02592239041553565,0.0001,2,12,"AG,CDE,EQX,EXK,IAG,PM,QS,RDW,RUN,SATS,UEC,WULF"
2025-10-20,3133.2799856633906,-0.0741001277413711,-0.0741001277413711,0.0,0,12,"AG,CDE,EQX,EXK,IAG,PM,QS,RDW,RUN,SATS,UEC,WULF"
2025-10-21,3140.1692388397546,0.002198735257585278,0.0024487352575852783,0.00025,5,9,"CDE,EQX,IAG,PM,RDW,RUN,SBSW,UEC,WULF"
2025-10-22,3154.7957976651087,0.004657888703717825,0.004757888703717825,0.0001,2,9,"CDE,EQX,IAG,RCAT,RDW,RUN,SBSW,UEC,WULF"
2025-10-23,3189.150369576815,0.010889634104727913,0.011039634104727913,0.00015000000000000001,3,8,"CDE,EQX,IAG,NVO,RUN,SBSW,UEC,WULF"
2025-10-24,3096.3514721753336,-0.029098313546687876,-0.029098313546687876,0.0,0,8,"CDE,EQX,IAG,NVO,RUN,SBSW,UEC,WULF"
2025-10-27,3261.1197912278585,0.053213700231765755,0.053263700231765757,5e-05,1,7,"CDE,EQX,IAG,RUN,SBSW,UEC,WULF"
2025-10-28,3236.456535144733,-0.007562818191919082,-0.007512818191919082,5e-05,1,8,"CDE,EQX,IAG,INTC,RUN,SBSW,UEC,WULF"
2025-10-29,3199.785553976619,-0.011330595906326364,-0.011280595906326364,5e-05,1,9,"CDE,EQX,FISV,IAG,INTC,RUN,SBSW,UEC,WULF"
