ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
CELH,7,26.233553807991694,0.004138693439555234,9.854092485288885e-05,-0.0011595159442442382,0.42857142857142855,0.06983515269009954,-0.03616111009187384
EQX,38,25.24382456650089,0.014368075720026578,0.002835908650378667,0.0006973756248689345,0.5,0.08621521018125233,-0.09862435079684007
CAG,3,22.936864935287215,0.0064141604864327685,0.012171307034069212,0.014233496559027392,1.0,0.015032382190792948,0.007248042352387296
NFLX,53,21.959159061997994,0.011292001660140771,0.00302676176087757,0.004549045327476575,0.6037735849056604,0.1333002041044089,-0.07258914326303123
VICI,5,16.426893636307483,0.004051774122795616,0.006442272622615097,0.009118867184070956,0.8,0.013193706944518269,-0.004288018096070156
RIVN,4,14.674158245622664,0.004388727144086332,0.004595815052948982,-0.003078293274609345,0.5,0.10475230560481119,-0.08021245884379657
OKLO,16,14.612015488423424,0.0047278073023537676,0.007415992501587067,-0.0054534942089992655,0.5,0.20579778465322152,-0.10052066668743498
APP,2,12.497796927780282,0.005885528658305018,0.019103204046565625,0.019103204046565625,1.0,0.020252653003107968,0.017953755090023282
KR,13,11.565666231669525,0.003025662846216655,0.0029018158948973015,0.0020005555781983375,0.6923076923076923,0.03191343233385413,-0.026222616257460918
ACI,6,9.107643806357673,0.0026738666568106944,0.003997578224406884,0.006528646546683836,0.6666666666666666,0.02895276113671641,-0.017631914058931164
PSLV,9,3.2706334137023014,0.002901789248668783,0.0030627950180187108,0.0026878054188770317,0.6666666666666666,0.02008149819247307,-0.009307124973879977
PDD,5,1.2464398704291235,0.0009455616222531597,0.001999614801947591,-0.0030989805164769457,0.4,0.025001209801891022,-0.02595865641193862
KO,1,0.39611205552796785,0.00013405193454555744,0.0008043116072733447,0.0008043116072733447,1.0,0.0008043116072733447,0.0008043116072733447
VRT,6,-2.1720062404603855,-0.000544284725593982,-0.004064379015596475,-0.004997677673015566,0.16666666666666666,0.07813013964217519,-0.05774932187781434
META,1,-3.5209965448785963,-0.0010620461076741939,-0.007434322753719358,-0.007434322753719358,0.0,-0.007434322753719358,-0.007434322753719358
ACHR,15,-5.4199917270436,-0.023439621450630044,-0.012092369861600057,-0.004838815459875412,0.4,0.05842256441041682,-0.15586328908500635
SHEL,2,-5.46419600343057,-0.0013416922585445367,-0.006037615163450416,-0.006037615163450416,0.0,-0.0028859038944855087,-0.009189326432415323
PM,23,-6.566515230358359,-0.002001530540390899,-0.0007495722541697749,-0.0002841966045661337,0.4782608695652174,0.03986447650173197,-0.02358931839987033
FISV,83,-17.334746138436834,-0.004677528851652545,-0.0007164912553014238,-0.0008541133924258038,0.4939759036144578,0.05481400547223392,-0.0542632787637668
ROIV,3,-20.785405235050508,-0.0062416507070106935,-0.020050730666676175,-0.015381742785691599,0.3333333333333333,0.006107557921683826,-0.05087800713602075
COMP,18,-22.875611786348443,-0.006305242978156928,-0.002643197615672487,-0.006931842108116537,0.3333333333333333,0.05157845661061011,-0.03777280138208716
KHC,18,-32.31333624941537,-0.008909410485907803,-0.004891377122594045,-0.0004403194110028652,0.4444444444444444,0.02301373694139075,-0.03327977685639172
CDE,59,-39.26505204913177,-0.0027019867807749178,-0.001603867502028892,0.0019691677412736475,0.5254237288135594,0.11914462954653038,-0.13925197979259574
MSTR,38,-53.22851944747915,-0.01367186640820986,-0.0040985196377903875,-0.01013267909208665,0.4473684210526316,0.10793623109420247,-0.10236612094051833
IAG,89,-68.2236359353247,-0.01321098307463768,-0.001111710308261775,-0.002369967402676365,0.48314606741573035,0.10024838371679223,-0.1113206201007596
HBM,10,-68.65100059253498,-0.017817169094425434,-0.013355743323884051,-0.026006728743507623,0.4,0.10164426548634764,-0.08888289041558672
AEO,6,-94.90219700396383,-0.025346683561926032,-0.0303674248058076,-0.020194455328229388,0.3333333333333333,0.01908675032701712,-0.08967937179159713
AG,18,-97.80028016957039,-0.026714782456787073,-0.018321929281106746,-0.01975463757233137,0.3888888888888889,0.09179254835845563,-0.10024778797244593
EXK,22,-126.08112045814889,-0.035327977110624104,-0.01542247540948919,-0.021015367869215984,0.3181818181818182,0.12973782462279204,-0.11991834956160019
TTD,83,-243.82468239930841,-0.058439879270196594,-0.0064732366649405595,-0.0013944779963618315,0.4939759036144578,0.07420773978547701,-0.15371479227193918
