Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2026-02-09,973.0544191570056,-0.026945580842994525,-0.026695580842994525,0.00025,5,5,"ACHR,MARA,NVTS,QS,SOUN"
2026-02-10,926.5423841954242,-0.04780003465980498,-0.04770003465980498,0.0001,2,7,"ACHR,FLNC,GLD,MARA,NVTS,QS,SOUN"
2026-02-11,899.5589115620844,-0.02912276123965036,-0.029072761239650358,5e-05,1,8,"ACHR,COMP,FLNC,GLD,MARA,NVTS,QS,SOUN"
2026-02-12,888.8436412412074,-0.011911693812548597,-0.011861693812548597,5e-05,1,9,"ACHR,COMP,EOSE,FLNC,GLD,MARA,NVTS,QS,SOUN"
2026-02-13,890.2432783553427,0.0015746719098771085,0.0015746719098771085,0.0,0,9,"ACHR,COMP,EOSE,FLNC,GLD,MARA,NVTS,QS,SOUN"
2026-02-17,881.8289796584444,-0.009451684614168671,-0.009351684614168672,0.0001,2,7,"ACHR,COMP,FLNC,MARA,NVTS,QS,SOUN"
2026-02-18,888.7676344488025,0.007868481247968984,0.007918481247968984,5e-05,1,8,"ACHR,COMP,FLNC,MARA,NVTS,QS,QUBT,SOUN"
2026-02-19,869.7653762137498,-0.021380457049201017,-0.021330457049201015,5e-05,1,9,"ACHR,COMP,FLNC,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-02-20,859.7033403679139,-0.011568678313728419,-0.011568678313728419,0.0,0,9,"ACHR,COMP,FLNC,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-02-23,912.6044846100975,0.06153418482652905,0.061584184826529054,5e-05,1,10,"ACHR,COMP,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-02-24,928.9940981012599,0.017959163873892927,0.01800916387389293,5e-05,1,9,"COMP,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-02-25,928.6874880564895,-0.0003300452020060672,-0.0003300452020060672,0.0,0,9,"COMP,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-02-26,868.0679355298522,-0.0652744365636915,-0.0652244365636915,5e-05,1,10,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-02-27,877.5353093907373,0.010906259145612062,0.010906259145612062,0.0,0,10,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-03-02,906.028230226328,0.0324692585365858,0.0325192585365858,5e-05,1,9,"COMP,EOSE,FLNC,LUMN,NVTS,OWL,QS,QUBT,SOUN"
2026-03-03,902.9968889128579,-0.0033457470886010376,-0.0033457470886010376,0.0,0,9,"COMP,EOSE,FLNC,LUMN,NVTS,OWL,QS,QUBT,SOUN"
2026-03-04,879.7585038627011,-0.025734734344582386,-0.025734734344582386,0.0,0,9,"COMP,EOSE,FLNC,LUMN,NVTS,OWL,QS,QUBT,SOUN"
2026-03-05,843.3994748045423,-0.04132842012725027,-0.04132842012725027,0.0,0,9,"COMP,EOSE,FLNC,LUMN,NVTS,OWL,QS,QUBT,SOUN"
2026-03-06,886.8619932828434,0.051532541549629954,0.05163254154962996,0.0001,2,9,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT"
2026-03-09,889.780457337484,0.0032907758780343415,0.0032907758780343415,0.0,0,9,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT"
2026-03-10,884.6688664897212,-0.00574477760846585,-0.0056947776084658504,5e-05,1,10,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,SOUN"
2026-03-11,890.8773066880387,0.007017812464625492,0.007117812464625492,0.0001,2,8,"COMP,EOSE,LUMN,MARA,OWL,QS,QUBT,SOUN"
2026-03-12,898.9592284384292,0.009071868471356923,0.009071868471356923,0.0,0,8,"COMP,EOSE,LUMN,MARA,OWL,QS,QUBT,SOUN"
2026-03-13,884.9673331858457,-0.015564549325433427,-0.015514549325433427,5e-05,1,9,"COMP,EOSE,LUMN,MARA,OWL,PSLV,QS,QUBT,SOUN"
2026-03-16,892.9447799324727,0.00901439685678391,0.00906439685678391,5e-05,1,8,"COMP,EOSE,LUMN,MARA,OWL,QS,QUBT,SOUN"
