Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2026-06-01 13:30:00,1001.8714905057174,0.001871490505717416,0.002121490505717416,0.00025,5,5,"BE,ENPH,NVTS,RKLB,SBSW"
2026-06-01 14:30:00,994.5614749958248,-0.007296360440601618,-0.007246360440601618,5e-05,1,6,"BE,ENPH,NVTS,RKLB,SBSW,UAMY"
2026-06-01 15:30:00,1020.871635138528,0.026454031052040892,0.026504031052040893,5e-05,1,7,"BE,ENPH,NVTS,QCOM,RKLB,SBSW,UAMY"
2026-06-01 16:30:00,1019.4025845935565,-0.0014390159295316672,-0.0013890159295316673,5e-05,1,8,"BE,ENPH,NVTS,QCOM,RDW,RKLB,SBSW,UAMY"
2026-06-01 17:30:00,1011.1885007272408,-0.008057742829434517,-0.008007742829434518,5e-05,1,9,"BE,ENPH,EXK,NVTS,QCOM,RDW,RKLB,SBSW,UAMY"
2026-06-01 18:30:00,1020.5987285486556,0.009306106442712764,0.009356106442712763,5e-05,1,10,"BE,ENPH,EXK,NVTS,QCOM,RDW,RKLB,SBSW,UAMY,WDC"
2026-06-01 19:30:00,1035.967233105428,0.015058322264057079,0.015158322264057078,0.0001,2,10,"BE,ENPH,EXK,INTC,NVTS,QCOM,RKLB,SBSW,UAMY,WDC"
2026-06-02 13:30:00,1043.3846272287728,0.007159873291658361,0.007309873291658361,0.00015000000000000001,3,11,"BE,ENPH,EXK,INTC,LUMN,NVTS,QCOM,RKLB,SBSW,SNOW,WDC"
2026-06-02 14:30:00,1046.9293138248768,0.0033972961682582486,0.003647296168258249,0.00025,5,8,"EXK,INTC,LUMN,QCOM,RKLB,S,SNOW,WDC"
2026-06-02 15:30:00,1044.479342221715,-0.0023401499707856738,-0.0023401499707856738,0.0,0,8,"EXK,INTC,LUMN,QCOM,RKLB,S,SNOW,WDC"
2026-06-02 16:30:00,1047.074163284224,0.002484320136949353,0.002484320136949353,0.0,0,8,"EXK,INTC,LUMN,QCOM,RKLB,S,SNOW,WDC"
2026-06-02 17:30:00,1046.549538798383,-0.0005010385168852938,-0.0005010385168852938,0.0,0,8,"EXK,INTC,LUMN,QCOM,RKLB,S,SNOW,WDC"
2026-06-02 18:30:00,1045.0566130978855,-0.0014265217700173965,-0.0013765217700173965,5e-05,1,9,"EXK,INTC,LUMN,QCOM,QS,RKLB,S,SNOW,WDC"
2026-06-02 19:30:00,1044.242645941268,-0.0007788737436956572,-0.0007288737436956571,5e-05,1,10,"EXK,INTC,LUMN,QCOM,QS,RDW,RKLB,S,SNOW,WDC"
2026-06-03 13:30:00,1023.5516324831823,-0.019814373161742508,-0.019664373161742507,0.00015000000000000001,3,9,"INTC,LUMN,QCOM,QS,RDW,RKLB,S,SBSW,SNOW"
2026-06-03 14:30:00,1016.5205273253155,-0.006869321424273439,-0.006819321424273439,5e-05,1,10,"INTC,LUMN,LUNR,QCOM,QS,RDW,RKLB,S,SBSW,SNOW"
2026-06-03 15:30:00,1018.2027070677666,0.0016548408981738177,0.0018048408981738177,0.00015000000000000001,3,11,"CRML,INTC,LUMN,LUNR,QS,RDW,RKLB,S,SBSW,SNOW,ZETA"
2026-06-03 16:30:00,1025.1578664824042,0.006830819999160303,0.006830819999160303,0.0,0,11,"CRML,INTC,LUMN,LUNR,QS,RDW,RKLB,S,SBSW,SNOW,ZETA"
2026-06-03 17:30:00,1015.861053518657,-0.009068664707853405,-0.009018664707853405,5e-05,1,12,"CRML,INTC,LUMN,LUNR,QS,RDW,RKLB,S,SBSW,SNOW,WDC,ZETA"
2026-06-03 18:30:00,1013.0316908012902,-0.0027851867217141336,-0.0027351867217141335,5e-05,1,13,"CRML,INTC,LUMN,LUNR,PATH,QS,RDW,RKLB,S,SBSW,SNOW,WDC,ZETA"
