signal_date,exec_entry_date,exec_exit_date,ticker,side,entry_price,exit_price,position_return,holding_age,score,weight,regime_exposure,position_risk_scale,rolling_vol,rolling_beta,contribution_return,contribution_pnl
2026-09-04,2026-09-08,2026-09-09,SFM,1,81.4000015258789,75.6500015258789,-0.0706388193146647,2,0.9946595460614152,0.028094783384125,1.0,0.8428435015237515,0.4566395904029063,0.0970092715283509,-0.0019845823271558,-1.981593956155413
2026-09-08,2026-09-09,2026-09-10,MMYT,1,52.650001525878906,48.130001068115234,-0.0858499587230204,0,0.992686170212766,0.0228526979836277,1.0,0.6855809395088316,0.5598401929317715,1.216504040591331,-0.001961903178604,-1.9471267526305533
2026-09-08,2026-09-09,2026-09-10,CVCO,1,545.25,525.780029296875,-0.0357083369154057,2,0.972630173564753,0.0333333333333333,1.0,1.0,0.3388313444255351,1.195605055933475,-0.0011902778971801,-1.181313105529155
2026-09-04,2026-09-08,2026-09-09,FRPT,1,70.2699966430664,66.8499984741211,-0.0486693942269138,1,0.9686248331108144,0.0234988639511152,1.0,0.7049659185334565,0.5459493873267175,0.4223784858864044,-0.0011436754735214,-1.141953334524111
2026-09-04,2026-09-08,2026-09-09,BN,1,40.5,39.18000030517578,-0.0325925850573881,0,0.9667553191489362,0.0333333333333333,1.0,1.0,0.2208126868856051,1.4492040820384335,-0.0010864195019129,-1.0847835785806468
2026-09-09,2026-09-10,2026-09-11,MLI,1,63.150001525878906,61.150001525878906,-0.0316706247296034,4,0.9760319573901464,0.0333333333333333,1.0,1.0,0.3499678658965576,0.5677810893237912,-0.0010556874909867,-1.0352532847051168
2026-09-09,2026-09-10,2026-09-11,TPL,1,376.2300109863281,363.010009765625,-0.0351380826480201,4,0.9747003994673769,0.0290859372962552,1.0,0.8725781188876574,0.4419409933676804,0.2869462996302739,-0.0010220240686109,-1.0022414617115625
2026-09-10,2026-09-11,2026-09-14,MLI,1,61.150001525878906,59.290000915527344,-0.0304170165811754,5,0.9760319573901464,0.0333333333333333,1.0,1.0,0.3479861268515278,0.5661751741136831,-0.0010139005527058,-0.9951451381197313
2026-09-09,2026-09-10,2026-09-11,BSY,1,32.0099983215332,30.96999931335449,-0.0324898176417305,1,0.9860372340425532,0.0301246887589921,1.0,0.9037406627697644,0.426702102205127,0.4958501352463124,-0.0009787456442935,-0.9598007476612576
2026-09-04,2026-09-08,2026-09-09,CVCO,1,561.4099731445312,545.25,-0.0287846207184691,1,0.972630173564753,0.0333333333333333,1.0,1.0,0.3383816457849203,1.2140290189508098,-0.0009594873572823,-0.9580425675376236
2026-09-08,2026-09-09,2026-09-10,KVUE,1,18.229999542236328,17.75,-0.0263302004547085,1,0.9680851063829788,0.0333333333333333,1.0,1.0,0.2178181364358528,0.1237562702965741,-0.0008776733484902,-0.871062994113762
2026-09-08,2026-09-09,2026-09-10,BN,1,39.18000030517578,38.209999084472656,-0.0247575603151535,1,0.9667553191489362,0.0333333333333333,1.0,1.0,0.2201678808199302,1.4443684045756164,-0.0008252520105051,-0.8190364768459193
2026-09-03,2026-09-04,2026-09-08,BF-B,1,27.479999542236328,26.809999465942383,-0.0243813714503221,1,0.9993324432576768,0.0333333333333333,1.0,1.0,0.3629414016398121,-0.0165959855265994,-0.0008127123816774,-0.8114719338543689
2026-09-08,2026-09-09,2026-09-10,SFM,1,75.6500015258789,73.5,-0.028420376503805,3,0.9900265957446808,0.0280999939046212,1.0,0.842999817138636,0.4552975666682129,0.081985460800911,-0.0007986124065239,-0.7925975138242137
2026-09-10,2026-09-11,2026-09-14,MGM,1,40.83000183105469,39.84999847412109,-0.0240020404845592,4,0.9779706275033376,0.0333333333333333,1.0,1.0,0.2194297972034695,0.8247982366688944,-0.0008000680161519,-0.7852681353352491
2026-09-08,2026-09-09,2026-09-10,PSA,1,301.1000061035156,294.2699890136719,-0.0226835501540828,2,0.9827127659574468,0.0333333333333333,1.0,1.0,0.2233219567628469,0.3759031344449927,-0.0007561183384694,-0.7504234974714316
2026-09-02,2026-09-03,2026-09-04,TPL,1,370.1499938964844,360.30999755859375,-0.0265838079161023,0,0.9747003994673769,0.0270540646137761,1.0,0.8116219384132857,0.4786647186251059,0.3115386645339016,-0.0007192000570424,-0.7192000570424
2026-09-04,2026-09-08,2026-09-09,KVUE,1,18.625,18.229999542236328,-0.0212080782691904,0,0.9680851063829788,0.0333333333333333,1.0,1.0,0.2367558265935021,0.1224034631620809,-0.0007069359423063,-0.7058714428193238
2026-09-08,2026-09-09,2026-09-10,BSY,1,32.72999954223633,32.0099983215332,-0.021998204423254,0,0.9860372340425532,0.0302156319107754,1.0,0.9064689573232634,0.423418543287295,0.4867404375740534,-0.000664689647551,-0.6596834181511667
2026-09-04,2026-09-08,2026-09-09,BF-B,1,26.809999465942383,26.309999465942383,-0.0186497579246566,2,0.9993351063829788,0.0333333333333333,1.0,1.0,0.3607231510382285,-0.0020525098844467,-0.0006216585974885,-0.6207225080658261
2026-09-08,2026-09-09,2026-09-10,TPL,1,383.7999877929688,376.2300109863281,-0.0197237546831922,3,0.9747003994673769,0.0297856142452371,1.0,0.8935684273571144,0.4295314759275593,0.3173661865819771,-0.0005874841484612,-0.5830594061370211
2026-09-03,2026-09-04,2026-09-08,CSGP,1,31.25,30.545000076293945,-0.0225599975585937,1,0.978029294274301,0.0257536865026945,1.0,0.7726105950808371,0.4989187764532523,0.2428242828403583,-0.0005810031046255,-0.5801163160732947
2026-09-08,2026-09-09,2026-09-10,TDY,1,603.97998046875,593.4000244140625,-0.0175170641359277,3,0.9680851063829788,0.0333333333333333,1.0,1.0,0.2448572268103917,1.0959701928350745,-0.0005839021378642,-0.5795043740958437
2026-09-10,2026-09-11,2026-09-14,BN,1,38.68000030517578,38.0,-0.0175801525287162,3,0.9680851063829788,0.0333333333333333,1.0,1.0,0.2188838094576461,1.4554142167353763,-0.0005860050842905,-0.5751649991597825
2026-09-08,2026-09-09,2026-09-10,ITW,1,267.1400146484375,262.57000732421875,-0.0171071613147621,2,0.9686248331108144,0.0333333333333333,1.0,1.0,0.2276653244699202,0.4984100783281881,-0.000570238710492,-0.5659438552796371
