Date,ticker,side,entry_date,age,entry_score,score,pred,pred_cat,pred_lgbm,target_weight,regime_exposure,position_risk_scale,rolling_vol,rolling_beta
2026-09-09,BN,1,2026-09-04 00:00:00,2,0.9667553191489362,0.9840425531914894,0.352175015497049,0.3476671548374802,0.3566828761566177,0.0333333333333333,1.0,1.0,0.2250970660643606,1.4517585649450575
2026-09-09,BSY,1,2026-09-08 00:00:00,1,0.9860372340425532,0.9860372340425532,0.3586453067220693,0.3498608378886939,0.3674297755554447,0.0301246887589921,1.0,0.9037406627697644,0.426702102205127,0.4958501352463124
2026-09-09,CCK,1,2026-09-08 00:00:00,1,0.9654255319148936,0.9654255319148936,0.3060357500585774,0.3090847089762613,0.3029867911408935,0.0333333333333333,1.0,1.0,0.2501410798115635,0.467987514785475
2026-09-09,CSGP,1,2026-09-02,4,0.978029294274301,0.9680851063829788,0.3194796645514458,0.3494453853086672,0.2895139437942244,0.0256100806086152,1.0,0.7683024182584572,0.501922200799826,0.256750706639244
2026-09-09,CVCO,1,2026-09-03 00:00:00,3,0.972630173564753,0.9773936170212766,0.3369532953159734,0.3626068852655995,0.3112997053663474,0.0333333333333333,1.0,1.0,0.3417672977906787,1.202281114564614
2026-09-09,EVRG,1,2026-09-04 00:00:00,2,0.9700797872340424,0.9700797872340424,0.2009300262785446,0.2437388755843154,0.1581211769727738,0.0333333333333333,1.0,1.0,0.1614401880835308,-0.0456868734437975
2026-09-09,FRPT,1,2026-09-03 00:00:00,3,0.9686248331108144,0.9700797872340424,0.3163643067619116,0.306734456756719,0.3259941567671042,0.0233121831159355,1.0,0.6993654934780654,0.5513970080712995,0.4454722334450063
2026-09-09,ITW,1,2026-09-03 00:00:00,3,0.9686248331108144,0.9686248331108144,0.2755615726840236,0.2404893562396229,0.3106337891284242,0.0333333333333333,1.0,1.0,0.2279870913136309,0.5001653517489523
2026-09-09,KVUE,1,2026-09-04 00:00:00,2,0.9680851063829788,0.9747340425531916,0.429362526709704,0.277188763253397,0.581536290166011,0.0333333333333333,1.0,1.0,0.2204594862009655,0.1098308356540947
2026-09-09,LNT,1,2026-09-04 00:00:00,2,0.976063829787234,0.9714095744680852,0.2446137463717194,0.2400624773890438,0.249165015354395,0.0333333333333333,1.0,1.0,0.1798520564068486,-0.0985618109376057
2026-09-09,MGM,1,2026-09-03 00:00:00,3,0.9779706275033376,0.9779706275033376,0.2661628530178695,0.2687461610187789,0.2635795450169602,0.0333333333333333,1.0,1.0,0.2194290465240992,0.8237660385708614
2026-09-09,MLI,1,2026-09-02,4,0.9760319573901464,0.9760319573901464,0.1642515266664538,0.2496374281458103,0.0788656251870973,0.0333333333333333,1.0,1.0,0.3499678658965576,0.5677810893237912
2026-09-09,MMYT,1,2026-09-08 00:00:00,1,0.992686170212766,0.992686170212766,0.3102186047283334,0.289365595782204,0.3310716136744628,0.0232938765888578,1.0,0.6988162976657364,0.5518303478900403,1.2269345357174082
2026-09-09,NE,1,2026-09-02,4,0.9793608521970706,0.9773936170212766,0.3566989212485491,0.4089562530137837,0.3044415894833145,0.0295076701863868,1.0,0.8852301055916068,0.4356246338847624,0.333171855606709
2026-09-09,PLD,1,2026-09-02,4,0.9673768308921438,0.9847074468085106,0.2679643694297355,0.31431634340125,0.2216123954582211,0.0333333333333333,1.0,1.0,0.2396559944534579,0.4352004289496884
2026-09-09,PSA,1,2026-09-03 00:00:00,3,0.9766355140186916,0.9827127659574468,0.2699576989624347,0.2716152092318476,0.2683001886930219,0.0333333333333333,1.0,1.0,0.2231311983761245,0.3801492596160262
2026-09-09,SFM,1,2026-09-02,4,0.9893475366178428,0.9893617021276596,0.3733307947440374,0.3701034906481142,0.3765580988399606,0.0277104614462548,1.0,0.8313138433876454,0.4638778046575764,0.1044626073707782
2026-09-09,TDY,1,2026-09-02,4,0.9680426098535286,0.988031914893617,0.4003277264850456,0.3254521055266327,0.4752033474434585,0.0333333333333333,1.0,1.0,0.2432598434936819,1.0986521523883557
2026-09-09,TPL,1,2026-09-02,4,0.9747003994673769,0.9747003994673769,0.1808193195013456,0.2716336783327704,0.0900049606699209,0.0290859372962552,1.0,0.8725781188876574,0.4419409933676804,0.2869462996302739
2026-09-09,UTHR,1,2026-09-04 00:00:00,2,0.9587765957446808,0.9674202127659576,0.3387071161518722,0.2691604136653924,0.4082538186383521,0.0333333333333333,1.0,1.0,0.2277674565779198,0.2779844728199294
2026-09-09,WLK,1,2026-09-08 00:00:00,1,0.9674202127659576,0.9674202127659576,0.2716192272055939,0.2921192605248496,0.2511191938863383,0.0319123410004634,1.0,0.9573702300139032,0.4027992813673692,0.6451749404979389
2026-09-09,YUMC,1,2026-09-02,4,0.9647137150466044,0.97196261682243,0.2176505969409857,0.2783736385949226,0.1569275552870488,0.0333333333333333,1.0,1.0,0.2578093009930923,0.2878376315526924
2026-09-09,ZIM,1,2026-09-09 00:00:00,0,0.9714095744680852,0.9714095744680852,0.3360119778128982,0.282941166109201,0.3890827895165953,0.0302130850201033,1.0,0.906392550603101,0.4254536739026834,0.9637413264149578
2026-09-10,BF-B,1,2026-09-02,5,1.0,0.9993351063829788,0.1726421794667985,0.3519505915672141,-0.0066662326336169,0.0333333333333333,1.0,1.0,0.3619771946661713,0.0244806157919917
2026-09-10,BN,1,2026-09-04 00:00:00,3,0.9667553191489362,0.9680851063829788,0.3097826775065223,0.3724672661805182,0.2470980888325264,0.0333333333333333,1.0,1.0,0.2188838094576461,1.4554142167353763
2026-09-10,BSY,1,2026-09-08 00:00:00,2,0.9860372340425532,0.964095744680851,0.3101169697003892,0.3085927589215246,0.3116411804792538,0.0297624211792637,1.0,0.892872635377913,0.4297104150677124,0.5017078610452701
2026-09-10,CCK,1,2026-09-08 00:00:00,2,0.9654255319148936,0.9654255319148936,0.2365014679090185,0.3620961687143926,0.1109067671036444,0.0333333333333333,1.0,1.0,0.241201873228109,0.4719940569452585
2026-09-10,CP,1,2026-09-10 00:00:00,0,0.96343085106383,0.96343085106383,0.301953437466351,0.334552423525652,0.26935445140705,0.0333333333333333,1.0,1.0,0.218028476563083,0.488801734224232
2026-09-10,CSGP,1,2026-09-02,5,0.978029294274301,0.9747340425531916,0.3128671384450047,0.3528025309709525,0.2729317459190568,0.0254284979451985,1.0,0.7628549383559556,0.5029484000951934,0.2645402882046883
2026-09-10,CVCO,1,2026-09-03 00:00:00,4,0.972630173564753,0.9773936170212766,0.2610209929478961,0.3772578248103833,0.1447841610854089,0.0333333333333333,1.0,1.0,0.3387419628594923,1.2060444399927095
2026-09-10,EVRG,1,2026-09-04 00:00:00,3,0.9700797872340424,0.9700797872340424,0.1254018463150484,0.2470061530069049,0.003797539623192,0.0333333333333333,1.0,1.0,0.1627381465883417,-0.0400160680245006
2026-09-10,FRPT,1,2026-09-03 00:00:00,4,0.9686248331108144,0.9700797872340424,0.2690950514801711,0.3310382058442845,0.2071518971160578,0.0232035242543044,1.0,0.6961057276291349,0.5511758566584546,0.4448007712543488
2026-09-10,ITW,1,2026-09-03 00:00:00,4,0.9686248331108144,0.9686248331108144,0.2654709042807032,0.2921665945239178,0.2387752140374885,0.0333333333333333,1.0,1.0,0.2288493148740096,0.5050253512790124
2026-09-10,KVUE,1,2026-09-04 00:00:00,3,0.9680851063829788,0.9747340425531916,0.3238719993868788,0.2547682856611827,0.3929757131125748,0.0333333333333333,1.0,1.0,0.2278099157636651,0.1222705430570972
2026-09-10,LH,1,2026-09-10 00:00:00,0,0.9640957446808512,0.9640957446808512,0.3020549077207821,0.3364069461632615,0.2677028692783028,0.0333333333333333,1.0,1.0,0.2320691044238572,0.283416612857392
2026-09-10,LNT,1,2026-09-04 00:00:00,3,0.976063829787234,0.9714095744680852,0.1533641195794619,0.1849401336271959,0.1217881055317279,0.0333333333333333,1.0,1.0,0.1798820584217213,-0.0937239891456915
2026-09-10,MGM,1,2026-09-03 00:00:00,4,0.9779706275033376,0.9779706275033376,0.2736373989394657,0.3252188765961804,0.2220559212827511,0.0333333333333333,1.0,1.0,0.2194297972034695,0.8247982366688944
2026-09-10,MLI,1,2026-09-02,5,0.9760319573901464,0.9760319573901464,0.2673053601845019,0.3023301900734456,0.2322805302955582,0.0333333333333333,1.0,1.0,0.3479861268515278,0.5661751741136831
2026-09-10,MMYT,1,2026-09-08 00:00:00,2,0.992686170212766,0.9860372340425532,0.3507606907925494,0.3560883721716096,0.3454330094134892,0.021975844072433,1.0,0.6592753221729921,0.5819672871816814,1.253904745225774
2026-09-10,NE,1,2026-09-02,5,0.9793608521970706,0.9773936170212768,0.3316644739343256,0.3978024760627221,0.2655264718059291,0.0297437545492835,1.0,0.8923126364785058,0.4299800933728986,0.331779333126551
2026-09-10,NLY,1,2026-09-10 00:00:00,0,0.9714095744680852,0.9714095744680852,0.3083511171905574,0.3453671397975164,0.2713350945835985,0.0333333333333333,1.0,1.0,0.1742022695308108,0.5820247813993784
2026-09-10,PFSI,1,2026-09-10 00:00:00,0,0.9900265957446808,0.9900265957446808,0.3629588706352769,0.3940495495479211,0.3318681917226326,0.0333333333333333,1.0,1.0,0.3555918560408419,0.7245567665772631
2026-09-10,PLD,1,2026-09-02,5,0.9673768308921438,0.9847074468085106,0.2509351182659937,0.3792015493960305,0.1226686871359567,0.0333333333333333,1.0,1.0,0.2331168027739532,0.4417018075693243
2026-09-10,PSA,1,2026-09-03 00:00:00,4,0.9766355140186916,0.9827127659574468,0.1884535119798557,0.2829764861491274,0.093930537810584,0.0333333333333333,1.0,1.0,0.2139745250349223,0.3883870192022963
2026-09-10,SFM,1,2026-09-02,5,0.9893475366178428,0.9893617021276596,0.2694461080651792,0.3539323777420284,0.1849598383883301,0.027315474813149,1.0,0.8194642443944714,0.4682042851477386,0.1160165645108322
2026-09-10,TDY,1,2026-09-02,5,0.9680426098535286,0.988031914893617,0.2748118459414708,0.331501737991644,0.2181219538912976,0.0333333333333333,1.0,1.0,0.24428209278787,1.1030078154976977
2026-09-10,TPL,1,2026-09-02,5,0.9747003994673769,0.9747003994673769,0.2316685989199995,0.2690897413546955,0.1942474564853036,0.0291921343031891,1.0,0.8757640290956754,0.4381050808252931,0.2910724803953793
2026-09-10,UTHR,1,2026-09-04 00:00:00,3,0.9587765957446808,0.9674202127659576,0.2035592053045117,0.2391003249124259,0.1680180856965976,0.0333333333333333,1.0,1.0,0.2284896532823935,0.2737432100984203
2026-09-10,WLK,1,2026-09-08 00:00:00,2,0.9674202127659576,0.9674202127659576,0.2808291782321848,0.2872317126316375,0.2744266438327321,0.0312603542465501,1.0,0.9378106273965042,0.4091195594743752,0.6583130484103442
2026-09-10,YUMC,1,2026-09-02,5,0.9647137150466044,0.9980053191489362,0.5018997688674272,0.5119834207703002,0.4918161169645541,0.0333333333333333,1.0,1.0,0.2319421616565071,0.5129381075199143
2026-09-10,ZIM,1,2026-09-09 00:00:00,1,0.9714095744680852,0.9714095744680852,0.2289756375420137,0.3388967378020117,0.1190545372820157,0.0298424650929116,1.0,0.8952739527873481,0.4285578392583693,0.9723794618437572
