signal_date,exec_entry_date,exec_exit_date,ticker,side,entry_price,exit_price,position_return,holding_age,score,weight,regime_exposure,position_risk_scale,rolling_vol,rolling_beta,contribution_return,contribution_pnl
2026-08-17,2026-08-18,2026-08-19,BNTX,1,91.48999786376952,109.29000091552734,0.19455682006094688,2,0.9611260053619303,0.03333333333333333,1.0,1.0,0.2805749856743268,0.8407529117029489,0.006485227335364896,6.4426917145435425
2026-07-20,2026-07-21,2026-07-22,WFRD,1,79.0109855531667,87.41449855475237,0.10635879229643219,33,0.9730263157894736,0.03333333333333333,1.0,1.0,0.3872039941129292,1.192838101538793,0.0035452930765477396,3.461099409699489
2026-06-16,2026-06-17,2026-06-18,MRNA,1,56.209999084472656,63.959999084472656,0.13787582505299922,1,0.9802371541501976,0.022473192571046192,1.0,0.6741957771313858,0.5730645588604031,1.8485296252968109,0.0030985099673079266,3.063919108637884
2026-07-07,2026-07-08,2026-07-09,BBIO,1,77.11000061035156,84.0,0.089352863897183,14,0.9703557312252964,0.03333333333333333,1.0,1.0,0.3630269959851548,1.102356727114157,0.0029784287965727665,2.903398301984242
2026-06-25,2026-06-26,2026-06-29,MRNA,1,59.46500015258789,67.94499969482422,0.14260488557095008,7,0.9802371541501976,0.02010454609831872,1.0,0.6031363829495615,0.648125101971368,1.7122244628280276,0.002867006495806632,2.7945943628456664
2026-07-08,2026-07-09,2026-07-10,BBIO,1,84.0,90.80999755859376,0.08107139950706865,15,0.9703557312252964,0.03333333333333333,1.0,1.0,0.3620485563125556,1.092974353710457,0.002702379983568955,2.6450602610684815
2026-08-11,2026-08-12,2026-08-13,ZIM,1,24.649999618530277,26.420000076293945,0.07180529351542453,7,0.9979892761394102,0.03333333333333333,1.0,1.0,0.38127632764085645,0.9008209427683939,0.002393509783847484,2.33404592288827
2026-08-12,2026-08-13,2026-08-14,VRNS,1,42.20000076293945,45.81999969482422,0.08578196365967594,5,0.9752010723860589,0.025720922117428758,1.0,0.7716276635228627,0.5141482128207407,0.9325514991123726,0.0022063912063706287,2.166441357885764
2026-07-17,2026-07-20,2026-07-21,AGX,1,565.5363513325456,624.7478063534779,0.10469964464957093,9,0.9748010610079576,0.019652902438542792,1.0,0.5895870731562838,0.6664367834371863,1.7459320212212457,0.0020576519016481166,2.0051215519767664
2026-07-27,2026-07-28,2026-07-29,LBRT,1,16.559999465942383,18.270000457763672,0.10326093278795745,38,0.9648541114058355,0.019730965738447747,1.0,0.5919289721534324,0.657409328131851,1.2494312601369009,0.002037437926959344,1.9786503852387034
2026-07-20,2026-07-21,2026-07-22,EGO,1,28.600000381469727,31.190000534057617,0.09055944468679034,31,0.9723684210526315,0.021640172266250857,1.0,0.6492051679875257,0.605258515234196,1.5939487605964944,0.001959721983358159,1.91318247979116
2026-08-13,2026-08-14,2026-08-17,ZIM,1,27.25,28.82999992370605,0.057981648576368894,9,0.9959785522788204,0.03333333333333333,1.0,1.0,0.38599425562672424,0.9505531351886154,0.0019327216192122963,1.8983569789408106
2026-06-01,2026-06-02,2026-06-03,LBRT,1,29.709999084472656,31.670000076293945,0.06597108893367976,0,0.986842105263158,0.02665076734268213,1.0,0.799523020280464,0.4744255321531502,1.1284841890809987,0.001758180142514891,1.758180142514891
2026-08-03,2026-08-04,2026-08-05,ZIM,1,26.350000381469727,27.770000457763672,0.05388994518924339,1,1.0,0.03272800632055215,1.0,0.9818401896165646,0.41026670739675125,0.8501971150828759,0.0017637104667677667,1.7162299508381798
2026-06-15,2026-06-16,2026-06-17,MRNA,1,52.2400016784668,56.209999084472656,0.07599535372224686,0,0.9802371541501976,0.02250410636877183,1.0,0.6751231910631549,0.5667436012647777,1.8323421475988453,0.0017102075236978835,1.6937504776415058
2026-08-06,2026-08-07,2026-08-10,HUM,1,364.0,385.0,0.05769230769230771,1,0.9785522788203753,0.029752504548279442,1.0,0.8925751364483833,0.4544834943504891,0.5087008795013924,0.001716490647016122,1.6729465380138007
2026-08-12,2026-08-13,2026-08-14,DAR,1,63.13999938964844,66.3499984741211,0.05083939048942909,5,0.9711021505376345,0.03333333333333333,1.0,1.0,0.3313135980844782,0.43031171994789735,0.0016946463496476363,1.6639623690786527
2026-08-07,2026-08-10,2026-08-11,FTI,1,70.38587811301717,73.95363917157255,0.05068859200458786,3,0.9912516823687753,0.03333333333333333,1.0,1.0,0.3619143199054433,0.3816973574261039,0.001689619733486262,1.6541113073149862
2026-07-31,2026-08-03,2026-08-04,ZIM,1,25.06999969482422,26.350000381469727,0.05105706829784151,0,0.9791946308724833,0.03279377138577686,1.0,0.9838131415733058,0.4098971301637721,0.8492722902691608,0.0016743538253874098,1.6243424414413894
2026-07-10,2026-07-13,2026-07-14,NE,1,40.18000030517578,42.209999084472656,0.050522617319029184,27,0.9875,0.032876004509142936,1.0,0.986280135274288,0.39866231368268346,0.6620573385387821,0.0016609817947941066,1.62250633141417
2026-08-17,2026-08-18,2026-08-19,FRO,1,42.459999084472656,44.900001525878906,0.05746590895002024,8,0.9731903485254692,0.027772858772756776,1.0,0.8331857631827033,0.47674393514883884,0.49838785326286505,0.0015959925735170117,1.5855247006992588
2026-06-11,2026-06-12,2026-06-15,PSLV,1,21.21999931335449,22.690000534057617,0.06927432932469535,8,0.9763157894736842,0.022984353362171684,1.0,0.6895306008651505,0.5557424990404788,1.5788180165543226,0.0015922256641262502,1.5832788013975856
2026-08-11,2026-08-12,2026-08-13,HUM,1,371.9800109863281,390.2699890136719,0.04916924965631009,4,0.9785522788203753,0.032746252261020264,1.0,0.9823875678306079,0.40736584189788977,0.5304767362395137,0.001610108652730614,1.570107447094723
2026-08-06,2026-08-07,2026-08-10,MRNA,1,54.790000915527344,59.75,0.09052745029370879,36,0.9802371541501976,0.017608743135004247,1.0,0.5282622940501274,0.7679152412587907,1.5676693395815169,0.001594074618888783,1.553635972116433
2026-06-09,2026-06-10,2026-06-11,SM,1,31.299999237060547,33.47999954223633,0.0696485737480328,6,0.969078947368421,0.022270073051042213,1.0,0.6681021915312664,0.5716511254874423,-0.20411203050412316,0.0015510788252695914,1.5341580440489686
