Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-05-09,1036.5831103215162,0.036583110321516066,0.036749776988182735,0.00016666666666666666,5,5,"AAPL,GOOG,JOBY,PSLV,QUBT"
2025-05-12,1044.6269196157598,0.007759927027702269,0.007826593694368935,6.666666666666667e-05,2,7,"AAPL,GOOG,IAG,JOBY,NFLX,PSLV,QUBT"
2025-05-13,1040.0664325797527,-0.004365661032059617,-0.004298994365392951,6.666666666666667e-05,2,9,"AAPL,AG,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,UNH"
2025-05-14,1037.3009019826065,-0.0026589941858681364,-0.0026589941858681364,0.0,0,9,"AAPL,AG,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,UNH"
2025-05-15,1094.9553934443445,0.05558126031852682,0.05558126031852682,0.0,0,9,"AAPL,AG,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,UNH"
2025-05-16,1091.993535440778,-0.0027050033465286167,-0.0027050033465286167,0.0,0,9,"AAPL,AG,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,UNH"
2025-05-19,1097.1363987644168,0.004709609678744989,0.004776276345411655,6.666666666666667e-05,2,9,"AAPL,AG,AVGO,GOOG,IAG,JOBY,NFLX,PSLV,QUBT"
2025-05-20,1086.9667045508925,-0.009269307102541905,-0.009235973769208572,3.3333333333333335e-05,1,10,"AAPL,AG,AVGO,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,UEC"
2025-05-21,1096.9306630188094,0.009166755914601674,0.009200089247935007,3.3333333333333335e-05,1,11,"AAPL,AG,AVGO,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,UEC,ZETA"
2025-05-22,1129.3161271149013,0.02952371119516856,0.02952371119516856,0.0,0,11,"AAPL,AG,AVGO,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,UEC,ZETA"
2025-05-23,1156.1970867104314,0.023802865247487277,0.023869531914153943,6.666666666666667e-05,2,11,"AAPL,AG,AVGO,GOOG,IAG,JOBY,MRNA,NFLX,PSLV,QUBT,ZETA"
2025-05-27,1183.0880500325864,0.023258113717155183,0.02332478038382185,6.666666666666667e-05,2,11,"AAPL,AG,AVGO,CMCSA,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,ZETA"
2025-05-28,1161.6557260837462,-0.01811557808250179,-0.018082244749168457,3.3333333333333335e-05,1,12,"AAPL,AG,AVGO,CMCSA,GOOG,IAG,JOBY,NFLX,PSLV,QUBT,SMR,ZETA"
2025-05-29,1143.6197260497643,-0.015526114690439548,-0.015492781357106215,3.3333333333333335e-05,1,13,"AAPL,AG,AVGO,CMCSA,GOOG,IAG,JOBY,LUNR,NFLX,PSLV,QUBT,SMR,ZETA"
2025-05-30,1162.8377445910137,0.016804553212483888,0.016804553212483888,0.0,0,13,"AAPL,AG,AVGO,CMCSA,GOOG,IAG,JOBY,LUNR,NFLX,PSLV,QUBT,SMR,ZETA"
2025-06-02,1173.7633212490525,0.00939561577602683,0.009462282442693497,6.666666666666667e-05,2,11,"AAPL,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,ZETA"
2025-06-03,1178.3376555059474,0.003897152155024831,0.003897152155024831,0.0,0,11,"AAPL,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,ZETA"
2025-06-04,1176.972962646647,-0.0011581509365535308,-0.0011581509365535308,0.0,0,11,"AAPL,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,ZETA"
2025-06-05,1211.3172497088042,0.029180183531937305,0.029213516865270638,3.3333333333333335e-05,1,12,"AAPL,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,V,ZETA"
2025-06-06,1216.2057027328526,0.0040356504666499435,0.004068983799983277,3.3333333333333335e-05,1,13,"AAPL,AG,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,V,ZETA"
2025-06-09,1213.6499185239654,-0.002101440737487278,-0.002101440737487278,0.0,0,13,"AAPL,AG,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,V,ZETA"
2025-06-10,1255.8127374994283,0.034740511519780776,0.034740511519780776,0.0,0,13,"AAPL,AG,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,V,ZETA"
2025-06-11,1244.5564049899342,-0.008963384566322946,-0.008930051232989613,3.3333333333333335e-05,1,14,"AAPL,AG,AMZN,AVGO,CMCSA,GOOG,IAG,LUNR,NFLX,PSLV,QUBT,SMR,V,ZETA"
2025-06-12,1222.1206491510045,-0.018027110502164045,-0.017993777168830712,3.3333333333333335e-05,1,15,"AAPL,AG,AMZN,AVGO,CMCSA,GOOG,IAG,LUNR,MSFT,NFLX,PSLV,QUBT,SMR,V,ZETA"
2025-06-13,1262.7688397286531,0.03326037458403682,0.03326037458403682,0.0,0,15,"AAPL,AG,AMZN,AVGO,CMCSA,GOOG,IAG,LUNR,MSFT,NFLX,PSLV,QUBT,SMR,V,ZETA"
2025-06-16,1245.104245728967,-0.013988778819947633,-0.013922112153280966,6.666666666666667e-05,2,17,"AAPL,AG,AMZN,AVGO,CAG,CMCSA,GOOG,IAG,LUNR,MSFT,NFLX,NVTS,PSLV,QUBT,SMR,V,ZETA"
2025-06-17,1233.2163694573298,-0.009547695554340756,-0.009547695554340756,0.0,0,17,"AAPL,AG,AMZN,AVGO,CAG,CMCSA,GOOG,IAG,LUNR,MSFT,NFLX,NVTS,PSLV,QUBT,SMR,V,ZETA"
2025-06-18,1230.6711304845705,-0.0020639030066388533,-0.0019972363399721866,6.666666666666667e-05,2,19,"AAPL,AES,AG,AMZN,AVGO,CAG,CMCSA,GOOG,IAG,LUNR,MSFT,NFLX,NVTS,PLTR,PSLV,QUBT,SMR,V,ZETA"
2025-06-20,1238.5280302757392,0.006384239945626284,0.006384239945626284,0.0,0,19,"AAPL,AES,AG,AMZN,AVGO,CAG,CMCSA,GOOG,IAG,LUNR,MSFT,NFLX,NVTS,PLTR,PSLV,QUBT,SMR,V,ZETA"
