Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2025-05-09,QUBT,BUY,0.655516438376315,0.655516438376315,,,,
2025-05-09,JOBY,BUY,0.06628606130809887,0.06628606130809887,,,,
2025-05-09,GOOG,BUY,0.04591692904809329,0.04591692904809329,,,,
2025-05-09,AAPL,BUY,0.03221351541278385,0.03221351541278385,,,,
2025-05-09,PSLV,BUY,0.02616514068151096,0.02616514068151096,,,,
2025-05-12,IAG,BUY,0.05200715345527356,0.05200715345527356,,,,
2025-05-12,NFLX,BUY,0.03456916358887627,0.03456916358887627,,,,
2025-05-13,AG,BUY,0.05726821462475642,0.05726821462475642,,,,
2025-05-13,UNH,BUY,0.030640354697139983,0.030640354697139983,,,,
2025-05-19,UNH,EXIT,,,True,True,False,False
2025-05-19,AVGO,BUY,0.044499949737390125,0.044499949737390125,,,,
2025-05-20,UEC,BUY,0.049711402630966864,0.049711402630966864,,,,
2025-05-21,ZETA,BUY,0.05540811232104641,0.05540811232104641,,,,
2025-05-23,UEC,EXIT,,,False,True,False,False
2025-05-23,MRNA,BUY,0.052450492564702765,0.052450492564702765,,,,
2025-05-27,MRNA,EXIT,,,False,True,False,False
2025-05-27,CMCSA,BUY,0.010994558015768478,0.010994558015768478,,,,
2025-05-28,SMR,BUY,0.2437750466519228,0.2437750466519228,,,,
2025-05-29,LUNR,BUY,0.26897051689697277,0.26897051689697277,,,,
2025-06-02,JOBY,EXIT,,,False,True,False,False
2025-06-02,AG,EXIT,,,False,True,False,False
2025-06-05,V,BUY,0.012114981633771484,0.012114981633771484,,,,
2025-06-06,AG,BUY,0.053839969752750697,0.053839969752750697,,,,
2025-06-11,AMZN,BUY,0.02518964469589156,0.02518964469589156,,,,
2025-06-12,MSFT,BUY,0.028331034297102632,0.028331034297102632,,,,
2025-06-16,NVTS,BUY,0.30491447628570467,0.30491447628570467,,,,
2025-06-16,CAG,BUY,0.01263526033623018,0.01263526033623018,,,,
2025-06-18,PLTR,BUY,0.04010585248927681,0.04010585248927681,,,,
2025-06-18,AES,BUY,0.031838642153706256,0.031838642153706256,,,,
2025-06-23,ZETA,EXIT,,,False,True,False,False
2025-06-24,KHC,BUY,0.015429444226555561,0.015429444226555561,,,,
2025-06-26,ORCL,BUY,0.02918699930866627,0.02918699930866627,,,,
2025-06-30,VRT,BUY,0.06025306898508309,0.06025306898508309,,,,
2025-06-30,IBM,BUY,0.014362499182842289,0.014362499182842289,,,,
2025-07-01,HBM,BUY,0.02404701354381569,0.02404701354381569,,,,
2025-07-02,PSLV,EXIT,,,False,True,False,False
2025-07-02,RBLX,BUY,0.03184582634496781,0.03184582634496781,,,,
2025-07-08,AG,EXIT,,,False,True,False,False
2025-07-08,IBM,EXIT,,,False,True,False,False
2025-07-08,RKT,BUY,0.07601673937925547,0.07601673937925547,,,,
2025-07-08,WDC,BUY,0.037361253893862884,0.037361253893862884,,,,
2025-07-08,KVUE,BUY,0.016505384401908796,0.016505384401908796,,,,
2025-07-09,QUBT,EXIT,,,False,False,False,True
2025-07-09,GOOG,EXIT,,,False,False,False,True
2025-07-09,AAPL,EXIT,,,False,False,False,True
2025-07-09,PLTR,EXIT,,,False,True,False,False
2025-07-09,AES,EXIT,,,False,True,False,False
2025-07-09,SOFI,BUY,0.08265774870827051,0.08265774870827051,,,,
2025-07-10,IAG,EXIT,,,False,False,False,True
2025-07-10,NFLX,EXIT,,,False,False,False,True
2025-07-11,KHC,EXIT,,,False,True,False,False
