ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
NVTS,114,118.40498664313787,0.10854424944193566,0.010545242113206489,0.0006290621229204651,0.5087719298245614,0.19483461116151912,-0.12869026896395264
WULF,23,58.03619614346809,0.048637176574005396,0.023595524535177895,0.019573375490122835,0.6521739130434783,0.1445967328070512,-0.045833424091614616
LUMN,43,54.47712073548962,0.04823564251824602,0.012664447936553028,0.00905239930277979,0.627906976744186,0.1877600462188329,-0.10434193736592867
FLNC,90,45.43692736914742,0.034616638342743894,0.006943324401170138,0.0003977266937768009,0.5,0.5180300473372637,-0.1921040461591541
EOSE,84,40.857746719016475,0.040266955422568265,0.004437748436401742,-0.002596409293945501,0.4880952380952381,0.25038006599075957,-0.16732704099072793
SMR,9,39.28301304729389,0.03609507201587041,0.0536567829774049,0.01701326714123974,0.5555555555555556,0.232362964797745,-0.046937384166526375
EQX,16,34.25438064970989,0.031639194067464294,0.019258156931572873,0.013027889258152792,0.625,0.11757392945412537,-0.06283376800691554
SBSW,44,32.83004907905816,0.035191201812460104,0.007508933797380945,0.018723957563869686,0.6363636363636364,0.0702951966944998,-0.11256086564279155
AG,42,30.226618046251247,0.027886312125057804,0.0074529661989883545,0.0012804840534577644,0.5,0.09912247432047883,-0.07099884481781538
CLSK,8,30.139505774032685,0.028071144360521088,0.03808251358674121,0.01950904033104517,0.625,0.1754475988477,-0.033952914991971284
UUUU,54,29.570762751003755,0.03020285178751732,0.008054063811401564,0.0012536674321288466,0.5185185185185185,0.1779177164938308,-0.1977037416202928
EXK,57,29.428645411039582,0.0312325017406269,0.004784238929774531,0.010406825084591453,0.5263157894736842,0.12895980606184154,-0.19126777411996332
QUBT,60,26.737325000665177,0.02691891080164774,0.0062230982637711246,-0.006239973760936657,0.4666666666666667,0.14199107301677993,-0.10233412432121858
VXX,39,26.643814522811223,0.022796082375522327,0.005635577611076669,0.003694706346391019,0.5641025641025641,0.09855170573572192,-0.0664995671406221
RDW,55,19.58054354561486,0.02140400866683817,0.0021416340814368507,-9.99950002500416e-05,0.4909090909090909,0.1436764382870399,-0.08489714614524158
ORCL,9,18.40298432889155,0.01680323826958573,0.018031699847989618,0.017097150651898207,0.6666666666666666,0.0774058211001476,-0.03309614307640185
RIOT,6,15.75626514389154,0.013420148159233274,0.021711615152363122,0.014351579929365199,0.6666666666666666,0.08877998189901315,-0.023219049231854583
UEC,48,10.724989175715864,0.013326270308956067,0.003793967383461945,0.001935712322275962,0.5416666666666666,0.13545129533652656,-0.12217211129952621
OWL,38,3.5027113420234666,0.004124877966159421,0.0032304749156878624,0.0037135880844951785,0.5526315789473685,0.11708430804397629,-0.11215775329542588
RUN,33,2.3755362518542,0.0021810597437040427,0.0018481065512604927,0.01021893031053911,0.6060606060606061,0.07116236757687044,-0.08073712840366243
SOUN,66,2.051575902444128,0.007545188556833535,0.0018700693440999853,-0.007122199527497097,0.4090909090909091,0.17838736193836735,-0.12024297383303484
IAG,12,1.7952058676618343,0.003369076903267396,0.006063489193546749,0.03215741762185331,0.6666666666666666,0.0840805667862885,-0.16236639528508234
MSTR,1,1.3005980603955525,0.0012096269851017331,0.01572515080632253,0.01572515080632253,1.0,0.01572515080632253,0.01572515080632253
ACHR,15,0.7050144038073799,0.0007344028474580199,0.0008321613457126158,-0.004838815459875412,0.4,0.05842256441041682,-0.03849611857480861
HOOD,3,-1.9069304688626905,-0.0014819991993119223,-0.005433997064143714,-0.03319913731361057,0.3333333333333333,0.05281199296360617,-0.03591484684242674
MP,20,-3.946617873049968,-0.002391413727367212,-0.0006951531710390924,-0.010196053011147455,0.35,0.11158269885897365,-0.07929306499297084
MARA,64,-5.0008725670541825,0.0005914280638185032,-0.0006773272215312449,-0.008696993753037507,0.4375,0.1481651249289031,-0.1256479637885568
SATS,11,-5.8124812184672505,-0.005027430539617866,-0.002248662495326575,-0.0006634112115386781,0.45454545454545453,0.04961967262855782,-0.04854391572038741
CDE,13,-6.6529109495802174,-0.004679897124311145,-0.004272244204071659,-0.006927099118317015,0.38461538461538464,0.05481568022686045,-0.051954409257895295
RCAT,28,-21.939516329830866,-0.013840382352668025,-0.00649276140503132,-0.005125421598872637,0.4642857142857143,0.10559415156810648,-0.11086281834172651
COMP,31,-24.588312764032022,-0.023280443182650306,-0.008272033627408958,-0.0070976778809748176,0.3870967741935484,0.05286940985474442,-0.11554835901364846
OSCR,40,-29.875778938351335,-0.027668135408428152,-0.007501263562895233,-0.007795125970718131,0.3,0.12488750562471851,-0.0959078518920734
QS,83,-39.46865922783876,-0.029960788903539738,-0.003324326629111643,-0.01037799391101446,0.3855421686746988,0.34672717344342363,-0.223438919184899
OKLO,21,-40.39561757841224,-0.0330371256072195,-0.017955875288948524,-0.03549577336768006,0.3333333333333333,0.08313846168857353,-0.13868713781085984
