Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2025-11-10,SATS,BUY,0.9982456140350877,0.9982456140350877,,,,
2025-11-10,EXK,BUY,0.9859649122807017,0.9859649122807017,,,,
2025-11-10,FLNC,BUY,0.9789473684210527,0.9789473684210527,,,,
2025-11-10,UEC,BUY,0.975438596491228,0.975438596491228,,,,
2025-11-10,SBSW,BUY,0.9710526315789474,0.9710526315789474,,,,
2025-11-11,UUUU,BUY,0.9894736842105263,0.9894736842105263,,,,
2025-11-11,OSCR,BUY,0.9815789473684211,0.9815789473684211,,,,
2025-11-12,OSCR,EXIT,,,False,True,False,False
2025-11-12,RUN,BUY,0.9903083700440529,0.9903083700440529,,,,
2025-11-13,EOSE,BUY,0.9719298245614036,0.9719298245614036,,,,
2025-11-13,NVTS,BUY,0.9719298245614035,0.9719298245614035,,,,
2025-11-14,UUUU,EXIT,,,False,True,False,False
2025-11-17,NVTS,EXIT,,,False,True,False,False
2025-11-17,UUUU,BUY,0.9710526315789474,0.9710526315789474,,,,
2025-11-18,NVTS,BUY,0.9956140350877193,0.9956140350877193,,,,
2025-11-25,SATS,EXIT,,,False,True,False,False
2025-11-25,OSCR,BUY,0.9850877192982456,0.9850877192982456,,,,
2025-11-28,EOSE,EXIT,,,False,True,False,False
2025-11-28,AG,BUY,0.9807017543859649,0.9807017543859649,,,,
2025-11-28,QUBT,BUY,0.9736842105263158,0.9736842105263158,,,,
2025-12-01,EOSE,BUY,0.9964912280701754,0.9964912280701754,,,,
2025-12-02,MP,BUY,0.9771929824561403,0.9771929824561403,,,,
2025-12-08,NVTS,EXIT,,,False,True,False,False
2025-12-09,NVTS,BUY,1.0,1.0,,,,
2025-12-19,RUN,EXIT,,,False,True,False,False
2025-12-19,QUBT,EXIT,,,False,True,False,False
2025-12-22,FLNC,EXIT,,,False,True,False,False
2025-12-22,MARA,BUY,0.9780701754385965,0.9780701754385965,,,,
2025-12-22,LUMN,BUY,0.9771929824561404,0.9771929824561404,,,,
2025-12-29,MP,EXIT,,,False,True,False,False
2025-12-29,SMR,BUY,0.9728070175438597,0.9728070175438597,,,,
2025-12-30,OSCR,EXIT,,,False,True,False,False
2025-12-30,CLSK,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-12-30,MP,BUY,0.9754385964912282,0.9754385964912282,,,,
2025-12-31,FLNC,BUY,0.9894736842105263,0.9894736842105263,,,,
2026-01-02,UEC,EXIT,,,False,True,False,False
2026-01-02,SMR,EXIT,,,False,True,False,False
2026-01-02,CLSK,EXIT,,,False,True,False,False
2026-01-02,MP,EXIT,,,False,True,False,False
2026-01-02,FLNC,EXIT,,,False,True,False,False
2026-01-02,VXX,BUY,0.9903508771929824,0.9903508771929824,,,,
2026-01-02,QUBT,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-01-02,HOOD,BUY,0.9789473684210526,0.9789473684210526,,,,
2026-01-05,QUBT,EXIT,,,False,True,False,False
2026-01-05,QS,BUY,0.975438596491228,0.975438596491228,,,,
2026-01-06,UUUU,EXIT,,,False,True,False,False
2026-01-06,CLSK,BUY,0.9684210526315788,0.9684210526315788,,,,
2026-01-07,HOOD,EXIT,,,False,True,False,False
2026-01-08,EXK,EXIT,,,False,False,False,True
2026-01-08,SBSW,EXIT,,,False,False,False,True
2026-01-08,RIOT,BUY,0.9763157894736842,0.9763157894736842,,,,
2026-01-09,COMP,BUY,0.9657894736842105,0.9657894736842105,,,,
2026-01-12,EOSE,EXIT,,,False,True,False,False
2026-01-12,NVTS,EXIT,,,False,True,False,False
2026-01-12,RIOT,EXIT,,,False,True,False,False
2026-01-12,EXK,BUY,0.9640350877192982,0.9640350877192982,,,,
2026-01-13,MARA,EXIT,,,False,True,False,False
2026-01-13,NVTS,BUY,0.9947368421052631,0.9947368421052631,,,,
2026-01-13,RIOT,BUY,0.9763157894736842,0.9763157894736842,,,,
2026-01-14,AG,EXIT,,,False,True,False,False
2026-01-14,CLSK,EXIT,,,False,True,False,False
2026-01-14,UEC,BUY,0.9780701754385965,0.9780701754385965,,,,
2026-01-14,OKLO,BUY,0.9552631578947368,0.9552631578947368,,,,
2026-01-15,MARA,BUY,0.9701754385964911,0.9701754385964911,,,,
2026-01-16,MARA,EXIT,,,False,True,False,False
2026-01-20,RIOT,EXIT,,,False,True,False,False
2026-01-20,MARA,BUY,0.9807017543859649,0.9807017543859649,,,,
2026-01-21,OSCR,BUY,0.974561403508772,0.974561403508772,,,,
2026-01-26,IAG,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-01-30,SBSW,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-01-30,EQX,BUY,0.980701754385965,0.980701754385965,,,,
2026-02-02,LUMN,EXIT,,,False,True,False,False
2026-02-02,UEC,EXIT,,,False,True,False,False
2026-02-02,SOUN,BUY,0.9763157894736842,0.9763157894736842,,,,
2026-02-03,LUMN,BUY,0.987719298245614,0.987719298245614,,,,
2026-02-03,EOSE,BUY,0.9842105263157894,0.9842105263157894,,,,
2026-02-04,RDW,BUY,0.9833333333333334,0.9833333333333334,,,,
2026-02-05,EXK,EXIT,,,False,True,False,False
2026-02-05,SBSW,EXIT,,,False,True,False,False
2026-02-06,FLNC,BUY,0.9929824561403509,0.9929824561403509,,,,
2026-02-06,ORCL,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-02-09,EOSE,EXIT,,,False,True,False,False
2026-02-09,ORCL,EXIT,,,False,True,False,False
2026-02-10,EOSE,BUY,0.9780701754385965,0.9780701754385965,,,,
2026-02-11,IAG,EXIT,,,False,True,False,False
2026-02-12,OSCR,EXIT,,,False,True,False,False
2026-02-12,MSTR,BUY,0.9754385964912282,0.9754385964912282,,,,
2026-02-13,OKLO,EXIT,,,False,True,False,False
2026-02-13,LUMN,EXIT,,,False,True,False,False
2026-02-13,MSTR,EXIT,,,False,True,False,False
2026-02-17,EOSE,EXIT,,,False,True,False,False
2026-02-23,COMP,EXIT,,,False,True,False,False
2026-02-23,ORCL,BUY,0.9859649122807017,0.9859649122807017,,,,
2026-02-24,EQX,EXIT,,,False,True,False,False
2026-02-26,RDW,EXIT,,,False,True,False,False
2026-02-26,EOSE,BUY,0.9956140350877193,0.9956140350877193,,,,
2026-03-02,VXX,EXIT,,,False,True,False,False
2026-03-02,NVTS,EXIT,,,False,True,False,False
2026-03-03,NVTS,BUY,0.9824561403508771,0.9824561403508771,,,,
2026-03-04,QS,EXIT,,,False,False,False,True
2026-03-04,QS,BUY,0.9719298245614036,0.9719298245614036,,,,
2026-03-05,ORCL,EXIT,,,False,True,False,False
2026-03-05,QUBT,BUY,0.9666666666666667,0.9666666666666667,,,,
2026-03-10,FLNC,EXIT,,,False,True,False,False
2026-03-10,RDW,BUY,0.9675438596491228,0.9675438596491228,,,,
2026-03-10,OWL,BUY,0.9657894736842105,0.9657894736842105,,,,
2026-03-11,FLNC,BUY,0.9736842105263157,0.9736842105263157,,,,
2026-03-16,NVTS,EXIT,,,False,True,False,False
2026-03-16,FLNC,EXIT,,,False,True,False,False
2026-03-17,NVTS,BUY,0.9885964912280701,0.9885964912280701,,,,
2026-03-17,FLNC,BUY,0.9807017543859649,0.9807017543859649,,,,
2026-03-18,MARA,EXIT,,,False,False,False,True
2026-03-18,MARA,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-03-26,EOSE,EXIT_MISSING,,,,,,
2026-03-27,RCAT,BUY,0.9823788546255507,0.9823788546255507,,,,
2026-03-31,SOUN,EXIT,,,False,False,False,True
2026-03-31,MARA,EXIT,,,False,True,False,False
2026-03-31,SOUN,BUY,0.9744493392070483,0.9744493392070483,,,,
2026-04-02,WULF,BUY,0.9823788546255506,0.9823788546255506,,,,
2026-04-07,SMR,BUY,0.9770925110132159,0.9770925110132159,,,,
2026-04-08,LUMN,BUY,0.973568281938326,0.973568281938326,,,,
2026-04-09,EOSE,BUY,0.9903508771929824,0.9903508771929824,,,,
2026-04-13,UUUU,BUY,0.9807017543859649,0.9807017543859649,,,,
2026-04-14,COMP,BUY,0.974561403508772,0.974561403508772,,,,
2026-04-15,SMR,EXIT,,,False,True,False,False
2026-04-15,RUN,BUY,0.974561403508772,0.974561403508772,,,,
2026-04-16,COMP,EXIT_MISSING,,,,,,
2026-04-16,ACHR,BUY,0.9710526315789474,0.9710526315789474,,,,
2026-04-20,LUMN,EXIT,,,False,True,False,False
2026-04-20,RUN,EXIT,,,False,True,False,False
2026-04-20,CDE,BUY,0.9788546255506607,0.9788546255506607,,,,
2026-04-22,RDW,EXIT,,,False,True,False,False
2026-04-22,EOSE,EXIT,,,False,True,False,False
2026-04-22,AG,BUY,0.9665198237885462,0.9665198237885462,,,,
2026-04-23,RDW,BUY,0.9911894273127753,0.9911894273127753,,,,
2026-04-23,EOSE,BUY,0.973568281938326,0.973568281938326,,,,
2026-04-24,EOSE,EXIT,,,False,True,False,False
2026-04-27,EOSE,BUY,0.9700440528634361,0.9700440528634361,,,,
2026-04-30,QS,EXIT,,,False,False,False,True
2026-05-01,QUBT,EXIT,,,False,False,False,True
2026-05-01,RUN,BUY,0.985022026431718,0.985022026431718,,,,
2026-05-01,QUBT,BUY,0.971806167400881,0.971806167400881,,,,
2026-05-04,OWL,EXIT,,,False,True,False,False
2026-05-04,QS,BUY,0.9806167400881056,0.9806167400881056,,,,
2026-05-06,WULF,EXIT,,,False,True,False,False
