Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-11-10,999.066714068257,-0.0009332859317429163,-0.0006832859317429163,0.00025,5,5,"EXK,FLNC,SATS,SBSW,UEC"
2025-11-11,980.3452238104106,-0.018738979083400192,-0.018638979083400193,0.0001,2,7,"EXK,FLNC,OSCR,SATS,SBSW,UEC,UUUU"
2025-11-12,902.4910373556143,-0.07941507191945339,-0.07931507191945339,0.0001,2,7,"EXK,FLNC,RUN,SATS,SBSW,UEC,UUUU"
2025-11-13,918.4253696256775,0.01765594516789029,0.01775594516789029,0.0001,2,9,"EOSE,EXK,FLNC,NVTS,RUN,SATS,SBSW,UEC,UUUU"
2025-11-14,903.2424214118012,-0.016531499146266428,-0.016481499146266426,5e-05,1,8,"EOSE,EXK,FLNC,NVTS,RUN,SATS,SBSW,UEC"
2025-11-17,937.7379674248323,0.038190794846762605,0.03829079484676261,0.0001,2,8,"EOSE,EXK,FLNC,RUN,SATS,SBSW,UEC,UUUU"
2025-11-18,971.2753364309176,0.035764115532384684,0.035814115532384685,5e-05,1,9,"EOSE,EXK,FLNC,NVTS,RUN,SATS,SBSW,UEC,UUUU"
2025-11-19,878.8822898655769,-0.09512549438849269,-0.09512549438849269,0.0,0,9,"EOSE,EXK,FLNC,NVTS,RUN,SATS,SBSW,UEC,UUUU"
2025-11-20,892.3991067129763,0.015379553102004895,0.015379553102004895,0.0,0,9,"EOSE,EXK,FLNC,NVTS,RUN,SATS,SBSW,UEC,UUUU"
2025-11-21,941.0203876511739,0.054483784858645884,0.054483784858645884,0.0,0,9,"EOSE,EXK,FLNC,NVTS,RUN,SATS,SBSW,UEC,UUUU"
2025-11-24,964.0353680057751,0.024457472608056467,0.024457472608056467,0.0,0,9,"EOSE,EXK,FLNC,NVTS,RUN,SATS,SBSW,UEC,UUUU"
2025-11-25,1010.9454741979897,0.04866015060137666,0.048760150601376666,0.0001,2,9,"EOSE,EXK,FLNC,NVTS,OSCR,RUN,SBSW,UEC,UUUU"
2025-11-26,1016.7679501539085,0.005759436195644291,0.005759436195644291,0.0,0,9,"EOSE,EXK,FLNC,NVTS,OSCR,RUN,SBSW,UEC,UUUU"
2025-11-28,993.9251901739591,-0.02246605036723633,-0.02231605036723633,0.00015000000000000001,3,10,"AG,EXK,FLNC,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-01,999.0651810823953,0.005171406217742081,0.005221406217742081,5e-05,1,11,"AG,EOSE,EXK,FLNC,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-02,999.831445128112,0.0007669810340969511,0.0008169810340969511,5e-05,1,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-03,1076.8375770552368,0.07701911387399689,0.07701911387399689,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-04,1057.26859015207,-0.018172644900339513,-0.018172644900339513,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-05,1036.775669871086,-0.019382889524824014,-0.019382889524824014,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-08,1055.0493678336986,0.017625508095579515,0.017675508095579516,5e-05,1,11,"AG,EOSE,EXK,FLNC,MP,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-09,1032.6625556466581,-0.021218734278763442,-0.02116873427876344,5e-05,1,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-10,1098.7426903617318,0.06399005595171793,0.06399005595171793,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-11,1049.9121288578121,-0.04444221739290339,-0.04444221739290339,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-12,981.5420763829967,-0.06511978535688932,-0.06511978535688932,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-15,1007.4981951096214,0.026444224196963222,0.026444224196963222,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-16,976.2900429315165,-0.030975888919294065,-0.030975888919294065,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-17,967.506678810756,-0.008996674896311202,-0.008996674896311202,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-18,1025.3606869617001,0.05979701165686776,0.05979701165686776,0.0,0,12,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,QUBT,RUN,SBSW,UEC,UUUU"
2025-12-19,1011.935639926758,-0.013092999571421604,-0.012992999571421604,0.0001,2,10,"AG,EOSE,EXK,FLNC,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-22,999.4028409456497,-0.01238497636274119,-0.01223497636274119,0.00015000000000000001,3,11,"AG,EOSE,EXK,LUMN,MARA,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-23,1009.9666078311543,0.010570078903827208,0.010570078903827208,0.0,0,11,"AG,EOSE,EXK,LUMN,MARA,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-24,965.5020485191928,-0.04402577171085547,-0.04402577171085547,0.0,0,11,"AG,EOSE,EXK,LUMN,MARA,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-26,978.6843455388936,0.013653308182948692,0.013653308182948692,0.0,0,11,"AG,EOSE,EXK,LUMN,MARA,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-29,955.1890768515215,-0.02400699346471597,-0.023906993464715972,0.0001,2,11,"AG,EOSE,EXK,LUMN,MARA,NVTS,OSCR,SBSW,SMR,UEC,UUUU"
2025-12-30,974.1252863947032,0.0198245666769964,0.019974566676996403,0.00015000000000000001,3,12,"AG,CLSK,EOSE,EXK,LUMN,MARA,MP,NVTS,SBSW,SMR,UEC,UUUU"
2025-12-31,1074.1320860611145,0.10266318004796142,0.10271318004796141,5e-05,1,13,"AG,CLSK,EOSE,EXK,FLNC,LUMN,MARA,MP,NVTS,SBSW,SMR,UEC,UUUU"
2026-01-02,1114.9384402014223,0.03799007093247395,0.03839007093247395,0.0004,8,11,"AG,EOSE,EXK,HOOD,LUMN,MARA,NVTS,QUBT,SBSW,UUUU,VXX"
2026-01-05,1132.9102177319405,0.016119076069591225,0.016219076069591224,0.0001,2,11,"AG,EOSE,EXK,HOOD,LUMN,MARA,NVTS,QS,SBSW,UUUU,VXX"
2026-01-06,1104.0343046809803,-0.025488262528666306,-0.025388262528666307,0.0001,2,11,"AG,CLSK,EOSE,EXK,HOOD,LUMN,MARA,NVTS,QS,SBSW,VXX"
2026-01-07,1138.5043449553286,0.031221892406965282,0.03127189240696528,5e-05,1,10,"AG,CLSK,EOSE,EXK,LUMN,MARA,NVTS,QS,SBSW,VXX"
2026-01-08,1139.7545563036745,0.0010981173272509416,0.0012481173272509416,0.00015000000000000001,3,9,"AG,CLSK,EOSE,LUMN,MARA,NVTS,QS,RIOT,VXX"
2026-01-09,1182.7488720588453,0.037722433762059374,0.037772433762059375,5e-05,1,10,"AG,CLSK,COMP,EOSE,LUMN,MARA,NVTS,QS,RIOT,VXX"
2026-01-12,1200.5907577736166,0.015085100595964357,0.015285100595964357,0.0002,4,8,"AG,CLSK,COMP,EXK,LUMN,MARA,QS,VXX"
2026-01-13,1204.9954596067341,0.003668778727970318,0.003818778727970318,0.00015000000000000001,3,9,"AG,CLSK,COMP,EXK,LUMN,NVTS,QS,RIOT,VXX"
2026-01-14,1215.6529607917812,0.008844432649169702,0.009044432649169702,0.0002,4,9,"COMP,EXK,LUMN,NVTS,OKLO,QS,RIOT,UEC,VXX"
2026-01-15,1225.0390439653227,0.00772102193328938,0.007771021933289379,5e-05,1,10,"COMP,EXK,LUMN,MARA,NVTS,OKLO,QS,RIOT,UEC,VXX"
2026-01-16,1248.5148718143182,0.019163330315584672,0.019213330315584674,5e-05,1,9,"COMP,EXK,LUMN,NVTS,OKLO,QS,RIOT,UEC,VXX"
2026-01-20,1262.3184839966837,0.011056025437892008,0.011156025437892007,0.0001,2,9,"COMP,EXK,LUMN,MARA,NVTS,OKLO,QS,UEC,VXX"
2026-01-21,1285.6416348379082,0.01847643929555725,0.01852643929555725,5e-05,1,10,"COMP,EXK,LUMN,MARA,NVTS,OKLO,OSCR,QS,UEC,VXX"
2026-01-22,1271.7861131277325,-0.010777125860522119,-0.010777125860522119,0.0,0,10,"COMP,EXK,LUMN,MARA,NVTS,OKLO,OSCR,QS,UEC,VXX"
2026-01-23,1233.3853386973526,-0.030194365258431645,-0.030194365258431645,0.0,0,10,"COMP,EXK,LUMN,MARA,NVTS,OKLO,OSCR,QS,UEC,VXX"
