Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-11-10,1005.4024767258871,0.005402476725887122,0.0055691433925537884,0.00016666666666666666,5,5,"B,IAG,PEP,ROIV,SATS"
2025-11-11,1028.7288780455772,0.023201058143056234,0.023301058143056233,0.0001,3,8,"B,CNP,EQX,IAG,PEP,PSLV,ROIV,SATS"
2025-11-12,1011.8899116108768,-0.016368711712158576,-0.016368711712158576,0.0,0,8,"B,CNP,EQX,IAG,PEP,PSLV,ROIV,SATS"
2025-11-13,1002.0005382072031,-0.009773171261219845,-0.009739837927886512,3.3333333333333335e-05,1,9,"B,CNP,EQX,IAG,PEP,PSLV,ROIV,SATS,SBUX"
2025-11-14,1000.4265120775511,-0.00157088351715686,-0.0015042168504901933,6.666666666666667e-05,2,9,"B,CL,CNP,EQX,IAG,PEP,PSLV,ROIV,SATS"
2025-11-17,1009.6036108331664,0.009173186280876896,0.00920651961421023,3.3333333333333335e-05,1,10,"B,CL,CNP,EQX,IAG,NU,PEP,PSLV,ROIV,SATS"
2025-11-18,1009.5769921819548,-2.6365447712295432e-05,-2.6365447712295432e-05,0.0,0,10,"B,CL,CNP,EQX,IAG,NU,PEP,PSLV,ROIV,SATS"
2025-11-19,986.4993313091957,-0.022858742870994354,-0.022858742870994354,0.0,0,10,"B,CL,CNP,EQX,IAG,NU,PEP,PSLV,ROIV,SATS"
2025-11-20,994.7985120552243,0.008412758612836097,0.00844609194616943,3.3333333333333335e-05,1,11,"B,CL,CNP,EQX,IAG,NU,PEP,PPL,PSLV,ROIV,SATS"
2025-11-21,1021.0332264416612,0.026371887441042564,0.026371887441042564,0.0,0,11,"B,CL,CNP,EQX,IAG,NU,PEP,PPL,PSLV,ROIV,SATS"
2025-11-24,1034.0860176241915,0.012783904425931188,0.012817237759264521,3.3333333333333335e-05,1,12,"B,CL,CNP,EQX,IAG,NU,PEP,PM,PPL,PSLV,ROIV,SATS"
2025-11-25,1060.4403203186005,0.025485600080888814,0.02555226674755548,6.666666666666667e-05,2,12,"B,CL,CNP,EQX,IAG,NU,NVTS,PEP,PPL,PSLV,ROIV,SATS"
2025-11-26,1079.3852995028558,0.017865200729602033,0.017865200729602033,0.0,0,12,"B,CL,CNP,EQX,IAG,NU,NVTS,PEP,PPL,PSLV,ROIV,SATS"
2025-11-28,1067.8294555372606,-0.010705948997931968,-0.010639282331265302,6.666666666666667e-05,2,12,"B,CL,CNP,EQX,EXK,IAG,NU,NVTS,PPL,PSLV,ROIV,SATS"
2025-12-01,1059.6641137462686,-0.007646672180328302,-0.007613338846994969,3.3333333333333335e-05,1,11,"B,CNP,EQX,EXK,IAG,NU,NVTS,PPL,PSLV,ROIV,SATS"
2025-12-02,1063.9943734082156,0.0040864455120951625,0.004119778845428496,3.3333333333333335e-05,1,12,"B,CNP,EQX,EXK,IAG,NU,NVTS,OWL,PPL,PSLV,ROIV,SATS"
2025-12-03,1074.3090808564245,0.00969432518253699,0.00969432518253699,0.0,0,12,"B,CNP,EQX,EXK,IAG,NU,NVTS,OWL,PPL,PSLV,ROIV,SATS"
2025-12-04,1075.0619223848296,0.0007007680953462968,0.0007341014286796301,3.3333333333333335e-05,1,13,"B,CNP,EQX,EXK,IAG,LUMN,NU,NVTS,OWL,PPL,PSLV,ROIV,SATS"
2025-12-05,1070.0776581022792,-0.004636257855262698,-0.004602924521929365,3.3333333333333335e-05,1,14,"B,CL,CNP,EQX,EXK,IAG,LUMN,NU,NVTS,OWL,PPL,PSLV,ROIV,SATS"
2025-12-08,1085.4392924618107,0.0143556257279257,0.014388959061259032,3.3333333333333335e-05,1,15,"B,CL,CNP,EQX,EXK,IAG,LUMN,NU,NVTS,OWL,PEP,PPL,PSLV,ROIV,SATS"
2025-12-09,1103.2577775864688,0.016415920492656264,0.016415920492656264,0.0,0,15,"B,CL,CNP,EQX,EXK,IAG,LUMN,NU,NVTS,OWL,PEP,PPL,PSLV,ROIV,SATS"
2025-12-10,1118.0636743900682,0.013420160822241763,0.01348682748890843,6.666666666666667e-05,2,15,"B,CL,CNP,EQX,EXK,IAG,LUMN,NU,NVTS,OWL,PEP,PPL,PSLV,ROIV,UNH"
2025-12-11,1112.1397484689896,-0.005298379740590434,-0.005298379740590434,0.0,0,15,"B,CL,CNP,EQX,EXK,IAG,LUMN,NU,NVTS,OWL,PEP,PPL,PSLV,ROIV,UNH"
2025-12-12,1104.358325424246,-0.006996803284349674,-0.006930136617683008,6.666666666666667e-05,2,17,"B,CL,CNP,CVS,EQX,EXK,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,UNH"
2025-12-15,1102.553934459895,-0.0016338817961625137,-0.0016005484628291804,3.3333333333333335e-05,1,18,"B,CL,CNP,CVS,EQX,EXK,GIS,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,UNH"
2025-12-16,1099.7971568201121,-0.002500356267045799,-0.002500356267045799,0.0,0,18,"B,CL,CNP,CVS,EQX,EXK,GIS,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,UNH"
2025-12-17,1099.7827612522808,-1.3089293550183205e-05,2.024403978315013e-05,3.3333333333333335e-05,1,19,"B,CL,CNP,CVS,EQX,EXK,FLNC,GIS,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,UNH"
2025-12-18,1116.5094453836257,0.015209080120785824,0.015209080120785824,0.0,0,19,"B,CL,CNP,CVS,EQX,EXK,FLNC,GIS,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,UNH"
2025-12-19,1134.3593032959006,0.0159871983045715,0.016020531637904834,3.3333333333333335e-05,1,20,"B,CL,CNP,CVS,EQX,EXK,FLNC,GIS,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,TEVA,UNH"
2025-12-22,1134.8313176933902,0.000416106604070086,0.0004827732707367527,6.666666666666667e-05,2,20,"B,CL,CNP,CVS,EQX,EXK,GIS,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH"
2025-12-23,1132.996253131438,-0.0016170372929804888,-0.0016170372929804888,0.0,0,20,"B,CL,CNP,CVS,EQX,EXK,GIS,IAG,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH"
2025-12-24,1142.6146623894726,0.008489356634190821,0.008522689967524155,3.3333333333333335e-05,1,21,"B,CL,CNP,CVS,EQX,EXK,GIS,IAG,KHC,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH"
2025-12-26,1115.4872168493773,-0.0237415521024082,-0.0237415521024082,0.0,0,21,"B,CL,CNP,CVS,EQX,EXK,GIS,IAG,KHC,LUMN,NU,NVTS,OWL,PAAS,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH"
2025-12-29,1124.8554694696916,0.0083983504954672,0.008431683828800534,3.3333333333333335e-05,1,20,"B,CL,CNP,CVS,EQX,EXK,GIS,IAG,KHC,LUMN,NU,NVTS,OWL,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH"
2025-12-30,1110.8816510806387,-0.012422767874028061,-0.012389434540694728,3.3333333333333335e-05,1,21,"B,CL,CNP,CVS,EQX,EXK,F,GIS,IAG,KHC,LUMN,NU,NVTS,OWL,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH"
2025-12-31,1124.0483599989407,0.011852485731035213,0.011885819064368546,3.3333333333333335e-05,1,22,"B,BABA,CL,CNP,CVS,EQX,EXK,F,GIS,IAG,KHC,LUMN,NU,NVTS,OWL,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH"
2026-01-02,1142.3336299340933,0.016267333849559612,0.016400667182892945,0.00013333333333333334,4,24,"B,BABA,CL,CNP,COMP,CVS,EQX,EXK,F,GIS,IAG,KHC,LUMN,MARA,NU,NVTS,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH,VXX"
2026-01-05,1168.6084332528278,0.023000989054528975,0.023034322387862308,3.3333333333333335e-05,1,23,"B,BABA,CL,CNP,COMP,CVS,EQX,EXK,F,GIS,IAG,KHC,LUMN,MARA,NVTS,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH,VXX"
2026-01-06,1159.9761887069808,-0.007386772421125784,-0.007386772421125784,0.0,0,23,"B,BABA,CL,CNP,COMP,CVS,EQX,EXK,F,GIS,IAG,KHC,LUMN,MARA,NVTS,PEP,PPL,PSLV,ROIV,SBSW,TEVA,UNH,VXX"
2026-01-07,1175.9614720806646,0.013780699577551264,0.013914032910884597,0.00013333333333333334,4,21,"B,BABA,CL,CNP,COMP,CVS,EQX,F,GIS,IAG,KHC,KR,LUMN,MARA,PEP,PPL,PSLV,ROIV,SBSW,TEVA,VXX"
2026-01-08,1174.5153225096158,-0.0012297593121738247,-0.0010964259788404913,0.00013333333333333334,4,19,"ACI,BABA,CL,CNP,COMP,CVS,EQX,F,GIS,KHC,KR,LUMN,MARA,PEP,PPL,PSLV,SBSW,TEVA,VXX"
2026-01-09,1192.6387376695898,0.015430548084506269,0.015530548084506268,0.0001,3,16,"ACI,BABA,CL,COMP,CVS,F,GIS,KHC,KR,LUMN,MARA,PEP,PPL,SBSW,TEVA,VXX"
2026-01-12,1203.4424531252844,0.009058665557690103,0.00912533222435677,6.666666666666667e-05,2,16,"ACI,CL,COMP,CVS,F,GIS,KHC,KR,KVUE,LUMN,MARA,PEP,PPL,SBSW,TEVA,VXX"
2026-01-13,1218.4076467542752,0.01243532134845908,0.012501988015125746,6.666666666666667e-05,2,16,"ACI,CL,COMP,CVS,F,GIS,KHC,KR,KVUE,LUMN,OKLO,PEP,PPL,SBSW,TEVA,VXX"
2026-01-14,1219.0238513867182,0.0005057458676367015,0.0005390792009700348,3.3333333333333335e-05,1,15,"ACI,CL,COMP,CVS,F,GIS,KHC,KR,KVUE,LUMN,OKLO,PEP,PPL,TEVA,VXX"
2026-01-15,1214.854112490047,-0.003420555628938445,-0.003387222295605112,3.3333333333333335e-05,1,16,"ACI,CL,COMP,CVS,F,GIS,INFY,KHC,KR,KVUE,LUMN,OKLO,PEP,PPL,TEVA,VXX"
2026-01-16,1217.4862046185212,0.0021665911169194683,0.002233257783586135,6.666666666666667e-05,2,18,"ACI,CL,COMP,CVS,EQT,F,GIS,INFY,KDP,KHC,KR,KVUE,LUMN,OKLO,PEP,PPL,TEVA,VXX"
2026-01-20,1219.0112828972922,0.0012526452234000224,0.001319311890066689,6.666666666666667e-05,2,18,"ACI,CL,COMP,CVS,F,GIS,INFY,KDP,KHC,KR,KVUE,LUMN,OKLO,PEP,PPL,TEVA,TTD,VXX"
2026-01-21,1228.043544156594,0.007409497669155468,0.007509497669155468,0.0001,3,17,"ACI,CL,COMP,CVS,EQT,F,GIS,KDP,KHC,KR,KVUE,LUMN,OKLO,PEP,TEVA,TTD,VXX"
2026-01-22,1229.078213256558,0.0008425345378731171,0.0009092012045397838,6.666666666666667e-05,2,17,"ACI,CL,COMP,CVS,EQT,F,GIS,KDP,KHC,KR,KVUE,LUMN,OKLO,PEP,ROIV,TEVA,VXX"
