Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2025-11-10,SATS,BUY,0.3001123664329765,0.3001123664329765,,,,
2025-11-10,IAG,BUY,0.14651907489865923,0.14651907489865923,,,,
2025-11-10,ROIV,BUY,0.12043339714541582,0.12043339714541582,,,,
2025-11-10,B,BUY,0.05318514556123475,0.05318514556123475,,,,
2025-11-10,PEP,BUY,0.02795860434938473,0.02795860434938473,,,,
2025-11-11,EQX,BUY,0.1466323582423819,0.1466323582423819,,,,
2025-11-11,PSLV,BUY,0.05287815021308569,0.05287815021308569,,,,
2025-11-11,CNP,BUY,0.021752816107039847,0.021752816107039847,,,,
2025-11-13,SBUX,BUY,0.1087653096043178,0.1087653096043178,,,,
2025-11-14,SBUX,EXIT,,,False,True,False,False
2025-11-14,CL,BUY,0.02790101297253081,0.02790101297253081,,,,
2025-11-17,NU,BUY,0.019724138692801364,0.019724138692801364,,,,
2025-11-20,PPL,BUY,0.020099104369995884,0.020099104369995884,,,,
2025-11-24,PM,BUY,0.018766618232826632,0.018766618232826632,,,,
2025-11-25,PM,EXIT,,,False,True,False,False
2025-11-25,NVTS,BUY,0.19759211805092716,0.19759211805092716,,,,
2025-11-28,PEP,EXIT,,,False,True,False,False
2025-11-28,EXK,BUY,0.14016417514773633,0.14016417514773633,,,,
2025-12-01,CL,EXIT,,,False,True,False,False
2025-12-02,OWL,BUY,0.0328645827841577,0.0328645827841577,,,,
2025-12-04,LUMN,BUY,0.1877808651095576,0.1877808651095576,,,,
2025-12-05,CL,BUY,0.03784902437479547,0.03784902437479547,,,,
2025-12-08,PEP,BUY,0.03900555023192883,0.03900555023192883,,,,
2025-12-10,SATS,EXIT,,,False,True,False,False
2025-12-10,UNH,BUY,0.06026432940152449,0.06026432940152449,,,,
2025-12-12,PAAS,BUY,0.12063763030909219,0.12063763030909219,,,,
2025-12-12,CVS,BUY,0.03304794893491824,0.03304794893491824,,,,
2025-12-15,GIS,BUY,0.043734036132005424,0.043734036132005424,,,,
2025-12-17,FLNC,BUY,0.4519164617677899,0.4519164617677899,,,,
2025-12-19,TEVA,BUY,0.11297058546879339,0.11297058546879339,,,,
2025-12-22,FLNC,EXIT,,,False,True,False,False
2025-12-22,SBSW,BUY,0.06269773181779688,0.06269773181779688,,,,
2025-12-24,KHC,BUY,0.026506676390833657,0.026506676390833657,,,,
2025-12-29,PAAS,EXIT,,,False,True,False,False
2025-12-30,F,BUY,0.02010381917713264,0.02010381917713264,,,,
2025-12-31,BABA,BUY,0.03755477080168369,0.03755477080168369,,,,
2026-01-02,OWL,EXIT,,,False,True,False,False
2026-01-02,MARA,BUY,0.20841420921136994,0.20841420921136994,,,,
2026-01-02,VXX,BUY,0.1279146969552356,0.1279146969552356,,,,
2026-01-02,COMP,BUY,0.05117223410745683,0.05117223410745683,,,,
2026-01-05,NU,EXIT,,,False,True,False,False
2026-01-07,NVTS,EXIT,,,False,True,False,False
2026-01-07,EXK,EXIT,,,False,True,False,False
2026-01-07,UNH,EXIT,,,False,True,False,False
2026-01-07,KR,BUY,0.027191355900685162,0.027191355900685162,,,,
2026-01-08,IAG,EXIT,,,False,False,False,True
2026-01-08,ROIV,EXIT,,,False,False,False,True
2026-01-08,B,EXIT,,,False,False,False,True
2026-01-08,ACI,BUY,0.022597452734744138,0.022597452734744138,,,,
2026-01-09,EQX,EXIT,,,False,False,False,True
2026-01-09,PSLV,EXIT,,,False,False,False,True
2026-01-09,CNP,EXIT,,,False,False,False,True
2026-01-12,BABA,EXIT,,,False,True,False,False
2026-01-12,KVUE,BUY,0.03540011522808128,0.03540011522808128,,,,
2026-01-13,MARA,EXIT,,,False,True,False,False
2026-01-13,OKLO,BUY,0.14931355083924347,0.14931355083924347,,,,
2026-01-14,SBSW,EXIT,,,False,True,False,False
2026-01-15,INFY,BUY,0.019478365076419594,0.019478365076419594,,,,
2026-01-16,KDP,BUY,0.025521447018422454,0.025521447018422454,,,,
2026-01-16,EQT,BUY,0.019325395983072365,0.019325395983072365,,,,
2026-01-20,EQT,EXIT,,,False,True,False,False
2026-01-20,TTD,BUY,0.051364751878168975,0.051364751878168975,,,,
2026-01-21,PPL,EXIT,,,False,False,False,True
2026-01-21,INFY,EXIT,,,False,True,False,False
2026-01-21,EQT,BUY,0.01987449610747916,0.01987449610747916,,,,
2026-01-22,TTD,EXIT,,,False,True,False,False
2026-01-22,ROIV,BUY,0.017780377835216264,0.017780377835216264,,,,
2026-01-23,B,BUY,0.025062110008879684,0.025062110008879684,,,,
2026-01-26,EQT,EXIT,,,False,True,False,False
2026-01-26,MARA,BUY,0.1684592061379032,0.1684592061379032,,,,
2026-01-26,TTD,BUY,0.05262000485144925,0.05262000485144925,,,,
2026-01-26,ABT,BUY,0.020400503806321652,0.020400503806321652,,,,
2026-01-29,PAAS,BUY,0.12298135425222366,0.12298135425222366,,,,
2026-01-29,KGC,BUY,0.05950619096558742,0.05950619096558742,,,,
2026-01-30,NVTS,BUY,0.3176222581976995,0.3176222581976995,,,,
2026-01-30,MO,BUY,0.032939284694507694,0.032939284694507694,,,,
2026-02-02,CL,EXIT,,,False,True,False,False
2026-02-03,LUMN,EXIT,,,False,False,False,True
2026-02-03,PEP,EXIT,,,False,True,False,False
2026-02-03,FISV,BUY,0.06920976251447536,0.06920976251447536,,,,
2026-02-03,MNST,BUY,0.03939126884313123,0.03939126884313123,,,,
2026-02-05,ORCL,BUY,0.1614183619581978,0.1614183619581978,,,,
2026-02-05,OWL,BUY,0.15212421364217937,0.15212421364217937,,,,
2026-02-05,SBUX,BUY,0.11955274688454584,0.11955274688454584,,,,
2026-02-06,ACI,EXIT,,,False,True,False,False
2026-02-06,KVUE,EXIT,,,False,True,False,False
2026-02-06,ROIV,EXIT,,,False,True,False,False
2026-02-06,FLNC,BUY,0.2804046659673988,0.2804046659673988,,,,
2026-02-09,TEVA,EXIT,,,False,True,False,False
2026-02-09,KR,EXIT,,,False,True,False,False
2026-02-09,OKLO,EXIT,,,False,True,False,False
2026-02-09,ORCL,EXIT,,,False,True,False,False
2026-02-09,OWL,EXIT,,,False,True,False,False
2026-02-09,SBUX,EXIT,,,False,True,False,False
2026-02-10,SBUX,BUY,0.09645771445593503,0.09645771445593503,,,,
2026-02-11,CVS,EXIT,,,False,False,False,True
2026-02-11,SOFI,BUY,0.09939651025692504,0.09939651025692504,,,,
2026-02-11,CNP,BUY,0.023805053815899032,0.023805053815899032,,,,
2026-02-12,GIS,EXIT,,,False,False,False,True
2026-02-12,KDP,EXIT,,,False,True,False,False
2026-02-12,KGC,EXIT,,,False,True,False,False
2026-02-12,SOFI,EXIT,,,False,True,False,False
2026-02-13,OWL,BUY,0.024809506896530643,0.024809506896530643,,,,
2026-02-17,B,EXIT,,,False,True,False,False
2026-02-17,ABT,EXIT,,,False,True,False,False
2026-02-17,PAAS,EXIT,,,False,True,False,False
