Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-11-10,1002.6656362655317,0.002665636265531796,0.002915636265531796,0.00025,5,5,"EQX,EXK,IAG,SATS,SBSW"
2025-11-11,1033.6386507302545,0.030890671171381844,0.030890671171381844,0.0,0,5,"EQX,EXK,IAG,SATS,SBSW"
2025-11-12,1007.7009651152965,-0.025093571720284768,-0.025093571720284768,0.0,0,5,"EQX,EXK,IAG,SATS,SBSW"
2025-11-13,991.0528820281677,-0.01652085654718412,-0.016420856547184122,0.0001,2,7,"AG,EQX,EXK,IAG,OSCR,SATS,SBSW"
2025-11-14,977.7201973714524,-0.013453050688304555,-0.013453050688304555,0.0,0,7,"AG,EQX,EXK,IAG,OSCR,SATS,SBSW"
2025-11-17,994.8572814318529,0.017527595427068672,0.017527595427068672,0.0,0,7,"AG,EQX,EXK,IAG,OSCR,SATS,SBSW"
2025-11-18,998.1041429102871,0.003263645488688649,0.003313645488688649,5e-05,1,8,"AG,EQX,EXK,FLNC,IAG,OSCR,SATS,SBSW"
2025-11-19,942.3209618916627,-0.055889138838729854,-0.05583913883872985,5e-05,1,9,"AG,EQX,EXK,FLNC,IAG,NVTS,OSCR,SATS,SBSW"
2025-11-20,944.1378871587646,0.0019281384375174962,0.001978138437517496,5e-05,1,10,"AG,EOSE,EQX,EXK,FLNC,IAG,NVTS,OSCR,SATS,SBSW"
2025-11-21,1022.5085350326128,0.08300762943609066,0.08300762943609066,0.0,0,10,"AG,EOSE,EQX,EXK,FLNC,IAG,NVTS,OSCR,SATS,SBSW"
2025-11-24,1037.5642041848125,0.014724247902458392,0.014774247902458392,5e-05,1,9,"AG,EOSE,EQX,EXK,FLNC,IAG,NVTS,SATS,SBSW"
2025-11-25,1108.6683669940292,0.06852989195505381,0.06862989195505381,0.0001,2,9,"AG,EOSE,EXK,FLNC,IAG,NVTS,OSCR,SATS,SBSW"
2025-11-26,1172.5730705194928,0.05764095506641956,0.05764095506641956,0.0,0,9,"AG,EOSE,EXK,FLNC,IAG,NVTS,OSCR,SATS,SBSW"
2025-11-28,1140.7758655507655,-0.027117461391672638,-0.026967461391672637,0.00015000000000000001,3,8,"AG,EXK,IAG,NVTS,OSCR,ROIV,SATS,SBSW"
2025-12-01,1133.2270530867472,-0.006617261718079626,-0.006567261718079627,5e-05,1,7,"AG,EXK,IAG,NVTS,OSCR,ROIV,SBSW"
2025-12-02,1148.2257402478203,0.013235376900170967,0.013285376900170967,5e-05,1,8,"AG,EXK,IAG,NVTS,OSCR,ROIV,SBSW,UEC"
2025-12-03,1168.440757669075,0.01760543829725658,0.01760543829725658,0.0,0,8,"AG,EXK,IAG,NVTS,OSCR,ROIV,SBSW,UEC"
2025-12-04,1153.8635012378702,-0.01247581987835218,-0.01242581987835218,5e-05,1,9,"AG,EXK,IAG,LUMN,NVTS,OSCR,ROIV,SBSW,UEC"
2025-12-05,1149.1012615178847,-0.004127212373800332,-0.004077212373800332,5e-05,1,10,"AG,EOSE,EXK,IAG,LUMN,NVTS,OSCR,ROIV,SBSW,UEC"
2025-12-08,1166.3725192373086,0.01503023127536177,0.01508023127536177,5e-05,1,9,"AG,EXK,IAG,LUMN,NVTS,OSCR,ROIV,SBSW,UEC"
2025-12-09,1152.0931100027708,-0.012242580306911815,-0.012192580306911815,5e-05,1,10,"AG,EXK,IAG,LUMN,MP,NVTS,OSCR,ROIV,SBSW,UEC"
2025-12-10,1196.3640904666363,0.03842656472770593,0.03842656472770593,0.0,0,10,"AG,EXK,IAG,LUMN,MP,NVTS,OSCR,ROIV,SBSW,UEC"
2025-12-11,1160.9118980622225,-0.029633280275560604,-0.029583280275560602,5e-05,1,9,"AG,EXK,IAG,LUMN,MP,NVTS,OSCR,SBSW,UEC"
2025-12-12,1126.5686728288995,-0.029582972911767265,-0.029532972911767263,5e-05,1,10,"AG,EOSE,EXK,IAG,LUMN,MP,NVTS,OSCR,SBSW,UEC"
2025-12-15,1124.7070864136374,-0.0016524393587009486,-0.0016024393587009487,5e-05,1,11,"AG,EOSE,EXK,IAG,LUMN,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-16,1093.8500024868306,-0.027435662404511854,-0.027435662404511854,0.0,0,11,"AG,EOSE,EXK,IAG,LUMN,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-17,1100.8380457117696,0.0063884839868830244,0.006438483986883024,5e-05,1,12,"AG,EOSE,EXK,FLNC,IAG,LUMN,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-18,1147.1617403555242,0.04208039032099665,0.04213039032099665,5e-05,1,13,"AG,EOSE,EXK,FLNC,IAG,LUMN,MARA,MP,NVTS,OSCR,SBSW,UEC,UUUU"
2025-12-19,1163.7671085160728,0.014475176059656827,0.014525176059656827,5e-05,1,12,"AG,EOSE,EXK,FLNC,IAG,LUMN,MARA,MP,NVTS,SBSW,UEC,UUUU"
2025-12-22,1152.0314526114887,-0.01008419624399618,-0.00998419624399618,0.0001,2,10,"AG,EOSE,EXK,IAG,LUMN,MARA,NVTS,SBSW,UEC,UUUU"
2025-12-23,1147.4116555167484,-0.0040101310465682485,-0.003860131046568248,0.00015000000000000001,3,11,"EOSE,EXK,FLNC,IAG,LUMN,MARA,MP,NVTS,SBSW,UEC,UUUU"
2025-12-24,1141.7174238145974,-0.004962675492072319,-0.004962675492072319,0.0,0,11,"EOSE,EXK,FLNC,IAG,LUMN,MARA,MP,NVTS,SBSW,UEC,UUUU"
2025-12-26,1108.9038133245845,-0.028740570832648905,-0.028640570832648905,0.0001,2,11,"EOSE,EXK,FLNC,IAG,LUMN,MARA,NVTS,SBSW,SMR,UEC,UUUU"
2025-12-29,1107.0980506915773,-0.0016284213394427123,-0.0016284213394427123,0.0,0,11,"EOSE,EXK,FLNC,IAG,LUMN,MARA,NVTS,SBSW,SMR,UEC,UUUU"
2025-12-30,1094.3589420388441,-0.011506757368758119,-0.011506757368758119,0.0,0,11,"EOSE,EXK,FLNC,IAG,LUMN,MARA,NVTS,SBSW,SMR,UEC,UUUU"
2025-12-31,1187.9334560145212,0.08550623600821783,0.08550623600821783,0.0,0,11,"EOSE,EXK,FLNC,IAG,LUMN,MARA,NVTS,SBSW,SMR,UEC,UUUU"
2026-01-02,1238.5047185322355,0.04257078732960282,0.04277078732960282,0.0002,4,9,"EOSE,EXK,IAG,LUMN,MARA,NVTS,SBSW,UEC,VXX"
2026-01-05,1290.7522637229188,0.042185987997366926,0.042385987997366925,0.0002,4,9,"EQX,EXK,IAG,LUMN,MARA,NVTS,RUN,SBSW,VXX"
2026-01-06,1261.9911256119956,-0.0222824618784455,-0.0221824618784455,0.0001,2,9,"EQX,EXK,IAG,LUMN,MARA,QS,RUN,SBSW,VXX"
2026-01-07,1277.8327330312313,0.012552867526349215,0.012652867526349214,0.0001,2,7,"EQX,LUMN,MARA,QS,RUN,SBSW,VXX"
