Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2025-11-10,SATS,BUY,1.0,1.0,,,,
2025-11-10,IAG,BUY,0.9921052631578947,0.9921052631578947,,,,
2025-11-10,EQX,BUY,0.9833333333333334,0.9833333333333334,,,,
2025-11-10,EXK,BUY,0.9833333333333334,0.9833333333333334,,,,
2025-11-10,SBSW,BUY,0.9771929824561404,0.9771929824561404,,,,
2025-11-13,OSCR,BUY,0.9833333333333334,0.9833333333333334,,,,
2025-11-13,AG,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-11-18,FLNC,BUY,0.9842105263157895,0.9842105263157895,,,,
2025-11-19,NVTS,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-11-20,EOSE,BUY,0.9719298245614035,0.9719298245614035,,,,
2025-11-24,OSCR,EXIT,,,False,True,False,False
2025-11-25,EQX,EXIT,,,False,True,False,False
2025-11-25,OSCR,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-11-28,FLNC,EXIT,,,False,True,False,False
2025-11-28,EOSE,EXIT,,,False,True,False,False
2025-11-28,ROIV,BUY,0.9684210526315788,0.9684210526315788,,,,
2025-12-01,SATS,EXIT,,,False,True,False,False
2025-12-02,UEC,BUY,0.9754385964912282,0.9754385964912282,,,,
2025-12-04,LUMN,BUY,0.9964912280701754,0.9964912280701754,,,,
2025-12-05,EOSE,BUY,0.9754385964912282,0.9754385964912282,,,,
2025-12-08,EOSE,EXIT,,,False,True,False,False
2025-12-09,MP,BUY,0.9771929824561403,0.9771929824561403,,,,
2025-12-11,ROIV,EXIT,,,False,True,False,False
2025-12-12,EOSE,BUY,0.9868421052631579,0.9868421052631579,,,,
2025-12-15,UUUU,BUY,0.9771929824561403,0.9771929824561403,,,,
2025-12-17,FLNC,BUY,0.9859649122807017,0.9859649122807017,,,,
2025-12-18,MARA,BUY,0.9842105263157894,0.9842105263157894,,,,
2025-12-19,OSCR,EXIT,,,False,True,False,False
2025-12-22,MP,EXIT,,,False,True,False,False
2025-12-22,FLNC,EXIT,,,False,True,False,False
2025-12-23,AG,EXIT,,,False,True,False,False
2025-12-23,FLNC,BUY,0.9956140350877193,0.9956140350877193,,,,
2025-12-23,MP,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-12-26,MP,EXIT,,,False,True,False,False
2025-12-26,SMR,BUY,0.980701754385965,0.980701754385965,,,,
2026-01-02,UUUU,EXIT,,,False,True,False,False
2026-01-02,FLNC,EXIT,,,False,True,False,False
2026-01-02,SMR,EXIT,,,False,True,False,False
2026-01-02,VXX,BUY,0.9894736842105263,0.9894736842105263,,,,
2026-01-05,UEC,EXIT,,,False,True,False,False
2026-01-05,EOSE,EXIT,,,False,True,False,False
2026-01-05,EQX,BUY,0.9657894736842105,0.9657894736842105,,,,
2026-01-05,RUN,BUY,0.9657894736842105,0.9657894736842105,,,,
2026-01-06,NVTS,EXIT,,,False,True,False,False
2026-01-06,QS,BUY,0.975438596491228,0.975438596491228,,,,
2026-01-07,IAG,EXIT,,,False,True,False,False
2026-01-07,EXK,EXIT,,,False,True,False,False
2026-01-08,SBSW,EXIT,,,False,False,False,True
2026-01-08,COMP,BUY,0.9850877192982456,0.9850877192982456,,,,
2026-01-13,MARA,EXIT,,,False,True,False,False
2026-01-13,OKLO,BUY,1.0,1.0,,,,
2026-01-13,NVTS,BUY,0.9780701754385965,0.9780701754385965,,,,
2026-01-15,MARA,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-01-16,MARA,EXIT,,,False,True,False,False
2026-01-16,EXK,BUY,0.9789473684210527,0.9789473684210527,,,,
2026-01-20,OSCR,BUY,0.987719298245614,0.987719298245614,,,,
2026-01-20,SOUN,BUY,0.980701754385965,0.980701754385965,,,,
2026-01-20,MARA,BUY,0.9692982456140351,0.9692982456140351,,,,
2026-01-26,AEO,BUY,0.9780701754385965,0.9780701754385965,,,,
2026-01-26,PSLV,BUY,0.9701754385964911,0.9701754385964911,,,,
2026-01-29,AEO,EXIT,,,False,True,False,False
2026-02-03,LUMN,EXIT,,,False,False,False,True
2026-02-03,LUMN,BUY,0.9947368421052631,0.9947368421052631,,,,
2026-02-05,ORCL,BUY,0.9868421052631579,0.9868421052631579,,,,
2026-02-05,MSTR,BUY,0.9728070175438597,0.9728070175438597,,,,
2026-02-06,MSTR,EXIT,,,False,True,False,False
2026-02-06,FLNC,BUY,0.9912280701754386,0.9912280701754386,,,,
2026-02-09,OKLO,EXIT,,,False,True,False,False
2026-02-09,ORCL,EXIT,,,False,True,False,False
2026-02-09,FLNC,EXIT,,,False,True,False,False
2026-02-10,PSLV,EXIT,,,False,True,False,False
2026-02-10,OKLO,BUY,0.9736842105263158,0.9736842105263158,,,,
2026-02-11,FLNC,BUY,0.987719298245614,0.987719298245614,,,,
2026-02-12,EQX,EXIT,,,False,True,False,False
2026-02-12,RUN,EXIT,,,False,True,False,False
2026-02-12,OSCR,EXIT,,,False,True,False,False
2026-02-12,OKLO,EXIT,,,False,True,False,False
2026-02-13,EXK,EXIT,,,False,True,False,False
2026-02-13,LUMN,EXIT,,,False,True,False,False
2026-02-13,FLNC,EXIT,,,False,True,False,False
2026-02-17,RDW,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-02-18,RDW,EXIT,,,False,True,False,False
2026-02-18,LUMN,BUY,0.9798245614035088,0.9798245614035088,,,,
2026-02-20,OWL,BUY,0.9842105263157894,0.9842105263157894,,,,
2026-02-23,ORCL,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-02-25,NVTS,EXIT,,,False,True,False,False
2026-02-25,ORCL,EXIT,,,False,True,False,False
2026-02-26,EOSE,BUY,1.0,1.0,,,,
2026-03-02,VXX,EXIT,,,False,True,False,False
2026-03-02,HBM,BUY,0.9736842105263158,0.9736842105263158,,,,
2026-03-05,QS,EXIT,,,False,False,False,True
2026-03-05,QS,BUY,0.9859649122807017,0.9859649122807017,,,,
2026-03-06,COMP,EXIT,,,False,True,False,False
2026-03-06,NVTS,BUY,0.9807017543859649,0.9807017543859649,,,,
2026-03-09,QUBT,BUY,0.9903508771929824,0.9903508771929824,,,,
2026-03-11,NVTS,EXIT,,,False,True,False,False
2026-03-16,RDW,BUY,0.9807017543859649,0.9807017543859649,,,,
2026-03-17,RDW,EXIT,,,False,True,False,False
2026-03-17,NVTS,BUY,0.9868421052631579,0.9868421052631579,,,,
2026-03-18,SOUN,EXIT,,,False,False,False,True
2026-03-18,MARA,EXIT,,,False,False,False,True
2026-03-18,HBM,EXIT,,,False,True,False,False
2026-03-18,MARA,BUY,0.986842105263158,0.986842105263158,,,,
2026-03-23,RIVN,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-03-24,SOUN,BUY,0.9807017543859649,0.9807017543859649,,,,
2026-03-26,EOSE,EXIT_MISSING,,,,,,
2026-03-26,RDW,BUY,0.9903083700440529,0.9903083700440529,,,,
2026-04-01,OKLO,BUY,0.9770925110132159,0.9770925110132159,,,,
