Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2025-05-09,RCAT,BUY,0.9935483870967743,0.9935483870967743,,,,
2025-05-09,SOUN,BUY,0.984331797235023,0.984331797235023,,,,
2025-05-09,QUBT,BUY,0.9834101382488479,0.9834101382488479,,,,
2025-05-09,MSTR,BUY,0.9815668202764978,0.9815668202764978,,,,
2025-05-09,COMP,BUY,0.9815668202764977,0.9815668202764977,,,,
2025-05-12,SOUN,EXIT,,,False,True,False,False
2025-05-12,FLNC,BUY,0.9972477064220183,0.9972477064220183,,,,
2025-05-12,IAG,BUY,0.9880733944954129,0.9880733944954129,,,,
2025-05-13,RDW,BUY,0.9981735159817351,0.9981735159817351,,,,
2025-05-15,FSLY,BUY,0.9853881278538813,0.9853881278538813,,,,
2025-05-15,UEC,BUY,0.96986301369863,0.96986301369863,,,,
2025-05-16,QUBT,EXIT,,,False,True,False,False
2025-05-19,FSLY,EXIT,,,False,True,False,False
2025-05-21,SOUN,BUY,0.9800000000000001,0.9800000000000001,,,,
2025-05-21,AG,BUY,0.9681818181818183,0.9681818181818183,,,,
2025-05-22,RCAT,EXIT,,,False,True,False,False
2025-05-22,FLNC,EXIT_MISSING,,,,,,
2025-05-23,UEC,EXIT,,,False,True,False,False
2025-05-23,AES,BUY,0.9536363636363637,0.9536363636363637,,,,
2025-05-27,RDW,EXIT,,,False,True,False,False
2025-05-27,UUUU,BUY,0.9863636363636363,0.9863636363636363,,,,
2025-05-27,RCAT,BUY,0.9863636363636363,0.9863636363636363,,,,
2025-05-28,PDD,BUY,0.9927272727272728,0.9927272727272728,,,,
2025-05-28,RUN,BUY,0.9581818181818182,0.9581818181818182,,,,
2025-05-29,PDD,EXIT,,,False,True,False,False
2025-05-29,RUN,EXIT,,,False,True,False,False
2025-05-29,APP,BUY,0.9654545454545453,0.9654545454545453,,,,
2025-05-29,PSLV,BUY,0.9609090909090909,0.9609090909090909,,,,
2025-05-30,UUUU,EXIT_MISSING,,,,,,
2025-05-30,QUBT,BUY,1.0,1.0,,,,
2025-06-02,RCAT,EXIT,,,False,True,False,False
2025-06-02,RKT,BUY,0.9707762557077626,0.9707762557077626,,,,
2025-06-02,SMR,BUY,0.9662100456621004,0.9662100456621004,,,,
2025-06-04,NVTS,BUY,0.9981900452488688,0.9981900452488688,,,,
2025-06-04,HOOD,BUY,0.9647058823529411,0.9647058823529411,,,,
2025-06-06,PSLV,EXIT,,,False,True,False,False
