Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-05-09,1012.968292536917,0.012968292536917086,0.013218292536917087,0.00025,5,5,"COMP,MSTR,QUBT,RCAT,SOUN"
2025-05-12,1020.1497393233126,0.0070895079730582235,0.0072395079730582235,0.00015000000000000001,3,6,"COMP,FLNC,IAG,MSTR,QUBT,RCAT"
2025-05-13,982.6865158620168,-0.03672325935812712,-0.03667325935812712,5e-05,1,7,"COMP,FLNC,IAG,MSTR,QUBT,RCAT,RDW"
2025-05-14,1037.7443987825282,0.05602792144981691,0.05602792144981691,0.0,0,7,"COMP,FLNC,IAG,MSTR,QUBT,RCAT,RDW"
2025-05-15,1025.5751426121615,-0.011726641150406149,-0.01162664115040615,0.0001,2,9,"COMP,FLNC,FSLY,IAG,MSTR,QUBT,RCAT,RDW,UEC"
2025-05-16,1045.8755864123323,0.019794204204740325,0.019844204204740326,5e-05,1,8,"COMP,FLNC,FSLY,IAG,MSTR,RCAT,RDW,UEC"
2025-05-19,1039.7784229679844,-0.0058297215496376995,-0.0057797215496377,5e-05,1,7,"COMP,FLNC,IAG,MSTR,RCAT,RDW,UEC"
2025-05-20,1005.8640129063347,-0.03261695887556802,-0.03261695887556802,0.0,0,7,"COMP,FLNC,IAG,MSTR,RCAT,RDW,UEC"
2025-05-21,1038.4417367477758,0.032387801356280124,0.03248780135628013,0.0001,2,9,"AG,COMP,FLNC,IAG,MSTR,RCAT,RDW,SOUN,UEC"
2025-05-22,1089.8352150927665,0.04949095989337482,0.04959095989337482,0.0001,2,7,"AG,COMP,IAG,MSTR,RDW,SOUN,UEC"
2025-05-23,1141.7898976014521,0.04767205334272792,0.047772053342727924,0.0001,2,7,"AES,AG,COMP,IAG,MSTR,RDW,SOUN"
2025-05-27,1136.0019422187047,-0.005069194774718347,-0.004919194774718347,0.00015000000000000001,3,8,"AES,AG,COMP,IAG,MSTR,RCAT,SOUN,UUUU"
2025-05-28,1107.450539319035,-0.025133234230133805,-0.025033234230133806,0.0001,2,10,"AES,AG,COMP,IAG,MSTR,PDD,RCAT,RUN,SOUN,UUUU"
2025-05-29,1137.3421404996457,0.026991364507340288,0.027191364507340287,0.0002,4,10,"AES,AG,APP,COMP,IAG,MSTR,PSLV,RCAT,SOUN,UUUU"
2025-05-30,1172.4029592454426,0.03082697589169995,0.03092697589169995,0.0001,2,10,"AES,AG,APP,COMP,IAG,MSTR,PSLV,QUBT,RCAT,SOUN"
