ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
FLNC,71,461.36706551308924,0.1487465689840195,0.02182475660588945,0.01270554263432544,0.5633802816901409,0.5180300473372637,-0.10465230860016028
NVTS,134,431.577745571341,0.17667900636284317,0.012658230481905385,-0.0016580419216938869,0.48507462686567165,0.4475295720165564,-0.21995377734114419
EOSE,132,306.7559734981551,0.146745585273563,0.008051743070162267,0.00010702837587617253,0.5,0.25038006599075957,-0.37119690787285464
WULF,64,231.45819437222488,0.11850273776430567,0.01587465390114917,0.0048544635416089,0.578125,0.31373719347168993,-0.08931779922834504
FSLY,76,202.5696317647257,0.05209981842229981,0.00522989151063478,-0.0007996502103799208,0.5,0.18013277623511104,-0.11264992122932782
SOUN,108,149.41066611698625,0.11980819336165094,0.008830093945215986,-0.0029191723637357336,0.46296296296296297,0.20280479140229013,-0.12024297383303484
EXK,118,149.1971565037792,0.07496900252524431,0.004592986272304604,-0.0019750055400817312,0.4830508474576271,0.1406626896070804,-0.11991834956160019
SMR,41,139.06577856346223,0.04511467334670718,0.013279409995640845,-0.0018328809885554964,0.4634146341463415,0.232362964797745,-0.09133903526154963
MARA,85,108.782261777398,0.042657946988403105,0.0038940149570215977,-0.008035701817622143,0.4470588235294118,0.1481651249289031,-0.1256479637885568
JOBY,13,106.9269081206435,0.04678884075455084,0.03230436199249716,0.009190588890961582,0.7692307692307693,0.15208325253044142,-0.04497218947863868
UUUU,51,99.50662411080383,0.08790820237539676,0.01731429363570161,0.029897024221321455,0.6862745098039216,0.11272517841984464,-0.19338205730685942
RUN,25,98.66236327373456,0.051934855755366924,0.017897026855562798,0.007390883939141002,0.64,0.14387292070584978,-0.06046450832735262
QUBT,87,84.67088404440649,0.07160010295130646,0.009108134473740467,-0.001340594055879163,0.47126436781609193,0.21369444801400772,-0.10233412432121858
RCAT,33,78.92962859294906,0.03743749963939872,0.012290344621805137,-0.0030981930211904096,0.48484848484848486,0.12033613606531901,-0.12325485359724286
AG,88,78.8385756765069,0.05558929475341135,0.006405768451470139,0.0028556551746165004,0.5340909090909091,0.11640010525419098,-0.10024778797244593
RDW,45,76.03118196773322,0.05700326430922538,0.007545083153733841,0.0023567007485827407,0.5111111111111111,0.17721853571498936,-0.118732200228445
SBSW,18,75.37269428901932,0.03536276185433592,0.015628722916974806,0.0202418756214916,0.6111111111111112,0.10356856287057514,-0.06302281370782103
