Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2026-04-16 13:30:00,1000.5918741899125,0.0005918741899125263,0.0008918741899125263,0.00030000000000000003,6,6,"APA,BE,GLW,LRCX,TSM,WDC"
2026-04-16 14:30:00,996.4338230911769,-0.004155591511376143,-0.004105591511376143,5e-05,1,7,"APA,BE,CVE,GLW,LRCX,TSM,WDC"
2026-04-16 15:30:00,1001.7952630031655,0.0053806281839731285,0.0053806281839731285,0.0,0,7,"APA,BE,CVE,GLW,LRCX,TSM,WDC"
2026-04-16 16:30:00,997.0433087530351,-0.0047434385304288475,-0.004693438530428848,5e-05,1,8,"AMAT,APA,BE,CVE,GLW,LRCX,TSM,WDC"
2026-04-16 17:30:00,1000.4354396280523,0.0034021901007084076,0.0034521901007084077,5e-05,1,9,"AMAT,APA,BE,CVE,GLW,IAG,LRCX,TSM,WDC"
2026-04-16 18:30:00,1005.9540926282881,0.0055162510059493615,0.0055162510059493615,0.0,0,9,"AMAT,APA,BE,CVE,GLW,IAG,LRCX,TSM,WDC"
2026-04-16 19:30:00,994.7448179471811,-0.011142928651764077,-0.011142928651764077,0.0,0,9,"AMAT,APA,BE,CVE,GLW,IAG,LRCX,TSM,WDC"
2026-04-17 13:30:00,990.6734859056355,-0.004092840664349917,-0.003992840664349916,0.0001,2,11,"AMAT,APA,BE,CRML,CVE,GLW,IAG,LRCX,SATS,TSM,WDC"
2026-04-17 14:30:00,989.9095527864351,-0.0007711250276392412,-0.0007211250276392411,5e-05,1,12,"AMAT,APA,BE,CRML,CVE,FLNC,GLW,IAG,LRCX,SATS,TSM,WDC"
2026-04-17 15:30:00,986.4400609982046,-0.0035048573664780516,-0.0035048573664780516,0.0,0,12,"AMAT,APA,BE,CRML,CVE,FLNC,GLW,IAG,LRCX,SATS,TSM,WDC"
2026-04-17 16:30:00,988.7729862801879,0.0023649944626363086,0.0023649944626363086,0.0,0,12,"AMAT,APA,BE,CRML,CVE,FLNC,GLW,IAG,LRCX,SATS,TSM,WDC"
