Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2026-04-16 13:30:00,GLW,BUY,0.9947826086956522,0.9947826086956522,,,,
2026-04-16 13:30:00,WDC,BUY,0.9895652173913043,0.9895652173913043,,,,
2026-04-16 13:30:00,BE,BUY,0.9852173913043478,0.9852173913043478,,,,
2026-04-16 13:30:00,TSM,BUY,0.9730434782608697,0.9730434782608697,,,,
2026-04-16 13:30:00,APA,BUY,0.9608695652173913,0.9608695652173913,,,,
2026-04-16 13:30:00,LRCX,BUY,0.9608695652173913,0.9608695652173913,,,,
2026-04-16 14:30:00,CVE,BUY,0.9686956521739131,0.9686956521739131,,,,
2026-04-16 16:30:00,AMAT,BUY,0.9747826086956521,0.9747826086956521,,,,
2026-04-16 17:30:00,IAG,BUY,0.9634782608695653,0.9634782608695653,,,,
2026-04-17 13:30:00,CRML,BUY,0.9939130434782608,0.9939130434782608,,,,
2026-04-17 13:30:00,SATS,BUY,0.982608695652174,0.982608695652174,,,,
2026-04-17 14:30:00,FLNC,BUY,0.968695652173913,0.968695652173913,,,,
2026-04-17 17:30:00,IAG,EXIT,,,False,True,False,False
2026-04-17 17:30:00,UUUU,BUY,0.9643478260869565,0.9643478260869565,,,,
2026-04-17 19:30:00,APA,EXIT,,,False,True,False,False
2026-04-20 13:30:00,BE,EXIT,,,False,True,False,False
2026-04-20 13:30:00,CRML,EXIT,,,False,True,False,False
2026-04-20 13:30:00,UUUU,EXIT,,,False,True,False,False
2026-04-20 13:30:00,VRT,BUY,0.9608695652173913,0.9608695652173913,,,,
2026-04-20 14:30:00,GLW,EXIT,,,False,True,False,False
2026-04-20 14:30:00,AMAT,EXIT,,,False,True,False,False
2026-04-20 14:30:00,HAL,BUY,0.9556521739130435,0.9556521739130435,,,,
2026-04-20 14:30:00,RUN,BUY,0.9495652173913043,0.9495652173913043,,,,
2026-04-20 15:30:00,LRCX,EXIT,,,False,True,False,False
2026-04-20 15:30:00,CRML,BUY,0.9860869565217392,0.9860869565217392,,,,
2026-04-20 15:30:00,AVTR,BUY,0.9773913043478261,0.9773913043478261,,,,
2026-04-20 16:30:00,FLNC,EXIT,,,False,True,False,False
2026-04-20 16:30:00,ONDS,BUY,0.9704347826086956,0.9704347826086956,,,,
2026-04-20 18:30:00,RDW,BUY,0.9721739130434783,0.9721739130434783,,,,
2026-04-20 19:30:00,IAG,BUY,0.9669565217391305,0.9669565217391305,,,,
2026-04-21 13:30:00,VRT,EXIT,,,False,True,False,False
2026-04-21 13:30:00,AVTR,EXIT,,,False,True,False,False
2026-04-21 13:30:00,RDW,EXIT,,,False,True,False,False
2026-04-21 13:30:00,KMI,BUY,0.9695652173913044,0.9695652173913044,,,,
2026-04-21 14:30:00,MU,BUY,0.9808695652173913,0.9808695652173913,,,,
2026-04-21 14:30:00,ELAN,BUY,0.9695652173913043,0.9695652173913043,,,,
2026-04-21 15:30:00,WDC,EXIT,,,False,True,False,False
2026-04-21 15:30:00,B,BUY,0.9565217391304348,0.9565217391304348,,,,
2026-04-21 16:30:00,ONDS,EXIT,,,False,True,False,False
2026-04-21 16:30:00,WDC,BUY,0.971304347826087,0.971304347826087,,,,
2026-04-21 17:30:00,SATS,EXIT,,,False,True,False,False
2026-04-21 17:30:00,EQX,BUY,0.9765217391304348,0.9765217391304348,,,,
2026-04-21 17:30:00,SBSW,BUY,0.9721739130434782,0.9721739130434782,,,,
2026-04-21 19:30:00,EXK,BUY,0.9852173913043478,0.9852173913043478,,,,
2026-04-22 13:30:00,CRML,EXIT,,,False,True,False,False
2026-04-22 13:30:00,MU,EXIT,,,False,True,False,False
2026-04-22 13:30:00,SBSW,EXIT,,,False,True,False,False
2026-04-22 13:30:00,EXK,EXIT,,,False,True,False,False
2026-04-22 13:30:00,VRT,BUY,0.9756521739130435,0.9756521739130435,,,,
2026-04-22 13:30:00,LRCX,BUY,0.962608695652174,0.962608695652174,,,,
2026-04-22 14:30:00,RUN,EXIT,,,False,True,False,False
2026-04-22 15:30:00,TSM,EXIT,,,False,False,False,True
2026-04-22 16:30:00,CVE,EXIT,,,False,True,False,True
2026-04-22 16:30:00,LUV,BUY,0.9565217391304348,0.9565217391304348,,,,
2026-04-22 18:30:00,AMAT,BUY,0.9426086956521739,0.9426086956521739,,,,
2026-04-22 19:30:00,FSLY,BUY,0.9782608695652173,0.9782608695652173,,,,
