ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
DINO,57,15.826165020233741,0.015140722120817525,0.008113832218626996,0.007774504624241452,0.5964912280701754,0.0622681178691189,-0.039409957058054834
MPC,57,10.244991741081975,0.009988970504387995,0.005497905915581875,0.005100036797021756,0.631578947368421,0.05559233954657117,-0.03644885218900873
BBIO,40,8.69825601787947,0.008575287766713284,0.006956936098923469,0.007255142695980044,0.575,0.089352863897183,-0.06574167361750105
GH,14,8.433685024085946,0.00805088721207805,0.023926067835669203,0.016506174797009332,0.5714285714285714,0.12495048156582644,-0.013873173445598241
MTZ,40,7.770354827890282,0.007676895507499239,0.009792450128698556,0.004229926693201436,0.65,0.05757398600353736,-0.02959899262360366
DAR,54,7.536387004864622,0.007127481301619606,0.003687529331614777,0.003959060126534131,0.5925925925925926,0.08254399790733657,-0.07639436089907425
TSM,45,6.674051640968756,0.0064599693931182475,0.006216774354596693,0.006322394541728782,0.6,0.09088500436491986,-0.05227793607435249
CMI,30,6.111594949388441,0.005963839992643947,0.008689930897797408,0.010877518990474955,0.6666666666666666,0.056786294589588504,-0.03249917359555088
CVE,56,5.6695781724505,0.005338724054163726,0.0034824663210873885,0.00022497379034946974,0.5,0.0529961459930981,-0.036868085634518266
NVDA,32,5.5478505285080635,0.005382237821547116,0.0078612991373452,0.006027446547932636,0.65625,0.04990613148399792,-0.04459042161972715
SM,17,5.028040944304498,0.0046739486866758185,0.011670316252577403,0.009253641847678518,0.5882352941176471,0.0696485737480328,-0.07450982543210016
PR,78,4.976910949235455,0.0047025121947843924,0.0017426405714470454,0.003425183337461224,0.5897435897435898,0.04166664827017175,-0.04783199688671702
ESI,37,4.963362235853706,0.004875664239852861,0.007702650046091509,0.0047190805499472965,0.6486486486486487,0.09063985561098953,-0.07470448946588915
AVGO,19,4.473355348093993,0.004457717719561961,0.01671804845857101,0.01895293213011251,0.8421052631578947,0.07657695397536912,-0.047969031787113536
MRNA,40,4.358156045977668,0.0043748584521635155,0.0060113557150984764,0.003373611321224601,0.625,0.14260488557095008,-0.13545004398322769
AAP,40,4.349547754053302,0.0042385972723103845,0.0036775893342727408,0.003467824516509288,0.55,0.17506635635375956,-0.0713201727245486
OVV,58,4.340961340640483,0.004229835337385284,0.0019942476048884715,0.0053945724729559386,0.5862068965517241,0.048427356299262536,-0.04982758733837567
ETSY,12,4.195930100294557,0.0038443331165560353,0.009929465644601712,0.00617221311963112,0.75,0.07659946328940292,-0.03388368501619321
CAT,32,4.175563916442391,0.0041249745443680385,0.006382655660627328,0.008581491997831425,0.625,0.06257725452157104,-0.03539092186140558
CVLT,23,3.9960540267076334,0.0038937970764675385,0.005714990767970281,0.001359063334978039,0.5217391304347826,0.06176819222457586,-0.04926047671422573
OKE,18,3.4497019402691755,0.0032141664873215534,0.0053569441455359225,0.010076351679859208,0.6666666666666666,0.03389829471847916,-0.021954480465460113
ZIM,87,3.391327439186793,0.003285030116687523,0.0006724820043367626,-0.0007737120877573389,0.4827586206896552,0.07180529351542453,-0.0798283523756036
AMAT,40,3.3125486210271817,0.003277660134914255,0.005831881864066832,0.006417680141347248,0.55,0.08829533617942009,-0.07211540579338716
EGO,39,3.0244690103592724,0.0028701827346191222,0.003426257634645652,-0.0006209394080148867,0.48717948717948717,0.09661140329085716,-0.08454381449354509
VLO,13,2.963971845696131,0.002860142275984574,0.006944994810998682,0.006038012558526207,0.7692307692307693,0.03347880601608977,-0.029967908619384587
TRGP,15,2.829495328627716,0.0025950985153194456,0.005190197030638891,0.005699001932950587,0.6666666666666666,0.05981577458373577,-0.023497066968312996
TEVA,40,2.7555227309202848,0.0026479286733998328,0.002646977621194571,0.0012315728987938312,0.55,0.07985881460546995,-0.03745972630634131
FTI,61,2.646955509282378,0.002595739048878859,0.0017375932302495297,0.0034960066383464827,0.5409836065573771,0.05068859200458786,-0.04334438724830336
BIIB,18,2.625744341799182,0.002552234767450434,0.004700230207182823,-0.004920946885108468,0.4444444444444444,0.052153797453692086,-0.03269515837941617
