Date,ticker,action,pred,score,rolling_vol,rolling_beta,target_weight,opposite_signal,weak_long,weak_short,too_old
2026-03-02,ATI,BUY,0.8452096852560738,0.9934383202099737,0.2796606086169352,1.5011930607105433,0.03333333333333333,,,,
2026-03-02,FLEX,BUY,0.7924881167680258,0.9868766404199475,0.4873029198761786,1.682044427912511,0.02459362419101084,,,,
2026-03-02,QRVO,BUY,0.7730479726888239,0.9868766404199475,0.2936111597660163,1.8077225120608316,0.03333333333333333,,,,
2026-03-02,NVMI,BUY,0.6873753094080463,0.9835958005249343,0.513431959872855,1.825772570722967,0.02334203130164477,,,,
2026-03-02,NDSN,BUY,0.7104304939486399,0.9796587926509186,0.1804040169115778,1.0398348131024386,0.03333333333333333,,,,
2026-03-02,PH,BUY,0.6590307076804933,0.9776902887139107,0.19231331287005415,1.2585390944100157,0.03333333333333333,,,,
2026-03-02,FCX,BUY,0.7139629574298472,0.9724409448818898,0.41225370515269727,1.6183618196331788,0.029070799677053165,,,,
2026-03-02,GOOG,BUY,0.650642754403657,0.9724409448818898,0.21819047901886185,0.981085578561805,0.03333333333333333,,,,
2026-03-02,WFRD,BUY,0.6534426237585297,0.9678477690288714,0.3974236357819547,1.6595737879775285,0.03015559166489103,,,,
2026-03-03,BK,BUY,0.8135375586812267,0.9901574803149606,0.25464862169536284,0.9201250257673105,0.016666666666666666,,,,
2026-03-03,PHYS,BUY,0.748227219303687,0.9776902887139107,0.3706762171848718,0.007824704511358452,0.01618032578736921,,,,
2026-03-04,TFC,BUY,0.615722086270867,0.9803149606299213,0.23630682803444894,1.0938751733131231,0.03333333333333333,,,,
2026-03-05,MTZ,BUY,0.6505966393199945,0.9698162729658792,0.37819602597988633,1.5026945840295984,0.016132627339521477,,,,
2026-03-06,BA,BUY,0.718600566699658,0.989501312335958,0.24421836071530315,1.1939481904469067,0.016666666666666666,,,,
2026-03-06,WBS,BUY,0.6085497707312545,0.9750656167979003,0.27845532115553884,1.3263513812687369,0.016666666666666666,,,,
2026-03-09,JCI,BUY,0.5724996549908039,0.9803149606299213,0.2849928723908094,1.0521695978307517,0.016666666666666666,,,,
2026-03-09,AMAT,BUY,0.5651545517957439,0.9757217847769029,0.5066705222962576,1.6881695403680914,0.012138440471537849,,,,
2026-03-09,FDX,BUY,0.5517709159287711,0.9639107611548556,0.24736504970794185,1.0386291199562256,0.016666666666666666,,,,
2026-03-10,ESLT,BUY,0.8962348563790952,0.9967191601049868,0.38864732085763304,0.2415245942547096,0.015816041704034684,,,,
2026-03-12,TSM,BUY,0.627384638317442,0.9763779527559056,0.36279415669352966,1.45809239824777,0.016666666666666666,,,,
2026-03-13,CAT,BUY,0.667462180862969,0.9849081364829396,0.3796842414646193,1.2074691726938107,0.016448973841801457,,,,
2026-03-16,APG,BUY,0.5555774563550617,0.979002624671916,0.23795618317466577,1.0673533011564673,0.016666666666666666,,,,
2026-03-16,SPG,BUY,0.5938252294937448,0.9750656167979003,0.18516217032667606,0.8473252685182621,0.016666666666666666,,,,
2026-03-17,WAB,BUY,0.5851002989581716,0.9724409448818898,0.212843636081534,1.0572682715097788,0.016666666666666666,,,,
