signal_date,exec_entry_date,exec_exit_date,ticker,side,entry_price,exit_price,position_return,holding_age,score,weight,contribution_return,contribution_pnl
2026-05-05,2026-05-06,2026-05-07,FLNC,1,12.650632118511199,19.204039673709865,0.5180300473372637,37,0.988546255506608,0.1,0.05180300473372637,57.96829370780566
2026-05-06,2026-05-07,2026-05-08,FLNC,1,19.205960173702238,23.77381086854935,0.23783506023831302,38,0.9859030837004406,0.09090909090909091,0.021621369112573913,27.072927590601847
2026-04-17,2026-04-20,2026-04-21,NVTS,1,12.130606614446641,14.444277444839479,0.19073001902785536,14,1.0,0.1,0.019073001902785536,20.145749072812237
2026-04-15,2026-04-16,2026-04-17,NVTS,1,10.450522309255602,12.199389809274674,0.16734737731435412,12,1.0,0.1111111111111111,0.018594153034928233,20.05163781641368
2026-04-10,2026-04-13,2026-04-14,OKLO,1,49.00245,59.08704565258026,0.20579778465322152,3,0.9762114537444935,0.1,0.020579778465322152,18.019245066489486
2026-04-30,2026-05-01,2026-05-04,SOUN,1,8.095405017042161,9.539522961854935,0.17838736193836735,16,0.9859030837004406,0.09090909090909091,0.01621703290348794,17.543484421933698
2026-03-10,2026-03-11,2026-03-12,NVTS,1,8.72043626704216,10.419479076290129,0.19483461116151912,3,0.9850877192982457,0.1,0.019483461116151915,17.540561835340696
2026-03-25,2026-04-09,2026-04-10,EOSE,1,4.950247309255601,6.189690557217598,0.25038006599075957,19,0.9982456140350877,0.07692307692307693,0.019260005076212276,16.032289008191373
2026-04-10,2026-04-13,2026-04-14,EOSE,1,5.48027401907444,6.409679347419739,0.1695910323298515,0,0.9912280701754386,0.1,0.01695910323298515,14.849053782478117
2026-05-05,2026-05-06,2026-05-07,EXK,1,9.00045,10.16949157629013,0.1298870141259747,13,0.9788546255506608,0.1,0.01298870141259747,14.534540269210352
2026-02-25,2026-02-26,2026-02-27,MARA,1,8.430421805191042,9.67951630516052,0.1481651249289031,11,0.9859649122807017,0.1,0.01481651249289031,14.426094937231053
2026-04-20,2026-04-21,2026-04-22,NVTS,1,14.445721944808962,16.12419375,0.11619161794777533,15,0.9982378854625551,0.1,0.011619161794777533,12.888156291737841
2026-02-24,2026-02-25,2026-02-26,NVTS,1,8.67043357629776,9.81950869483948,0.1325279881830741,10,0.9789473684210526,0.1,0.013252798818307411,12.815244368951674
2026-04-17,2026-04-20,2026-04-21,SOUN,1,7.9113953249216085,8.849557881450654,0.11858370337957314,7,0.9912280701754386,0.1,0.011858370337957315,12.525335783984687
2026-04-14,2026-04-15,2026-04-16,SMR,1,10.800540190744401,12.409379347419739,0.1489591379933055,2,0.9728070175438597,0.08333333333333333,0.012413261499442125,12.486230878487007
2026-04-10,2026-04-13,2026-04-14,SMR,1,9.05545305519104,10.33948315258026,0.1417963396821047,0,0.9894736842105263,0.1,0.01417963396821047,12.415405727366931
2026-04-13,2026-04-14,2026-04-15,QUBT,1,7.595379540181161,8.549572690725327,0.12562810660037238,28,0.9771929824561404,0.1,0.012562810660037239,12.259182411766227
2026-04-21,2026-04-22,2026-04-23,NVTS,1,16.12580625,18.069096194839478,0.12050807970233901,16,0.9964757709251102,0.09090909090909091,0.010955279972939911,12.044101705341236
2026-04-14,2026-04-15,2026-04-16,QUBT,1,8.550427690744401,9.764512093305587,0.14199107301677993,29,0.9771929824561404,0.08333333333333333,0.011832589418064993,11.902145408838896
2026-05-05,2026-05-06,2026-05-07,UUUU,1,21.47107281332016,23.65881684741974,0.10189262796139165,34,0.9710526315789474,0.1,0.010189262796139166,11.40192893189585
2026-04-14,2026-04-15,2026-04-16,SOUN,1,7.195359921669961,8.139593343305588,0.13122810143130148,4,0.9912280701754386,0.08333333333333333,0.010935675119275123,10.999958742312142
2026-02-09,2026-02-10,2026-02-11,EQX,1,15.426340622773584,16.26397138526297,0.05429873376792993,0,0.9842105263157894,0.2,0.010859746753585987,10.859746753585988
2026-04-10,2026-04-13,2026-04-14,SOUN,1,6.300315190744401,7.0696466716527935,0.12210999888364205,2,0.9850877192982457,0.1,0.012210999888364205,10.691708847404545
2026-02-18,2026-02-19,2026-02-20,EQX,1,15.196544890062869,16.98326238691357,0.11757392945412537,6,0.9842105263157894,0.1,0.011757392945412538,10.516434059807473
2026-02-24,2026-02-25,2026-02-26,QUBT,1,8.220411267042161,9.099545381450655,0.10694527145292332,4,0.9736842105263158,0.1,0.010694527145292333,10.34143660190355
