Date,expected_execution_open,ticker,instruction,action,reason,side,age,pred,pred_cat,pred_lgbm,score,previous_target_weight,target_weight,target_percent,target_value_gbp,weight_change,costed_turnover_leg
2026-09-10,2026-09-11 14:30:00+01:00,PFSI,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.3629588706352769,0.39404954954792115,0.33186819172263265,0.9900265957446808,0.0,0.03333333333333333,3.3333333333333335,32.688123254402235,0.03333333333333333,True
2026-09-10,2026-09-11 14:30:00+01:00,NLY,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.30835111719055747,0.34536713979751643,0.2713350945835985,0.9714095744680851,0.0,0.03333333333333333,3.3333333333333335,32.688123254402235,0.03333333333333333,True
2026-09-10,2026-09-11 14:30:00+01:00,LH,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.30205490772078214,0.3364069461632615,0.2677028692783028,0.9640957446808511,0.0,0.03333333333333333,3.3333333333333335,32.688123254402235,0.03333333333333333,True
2026-09-10,2026-09-11 14:30:00+01:00,CP,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.30195343746635106,0.33455242352565207,0.26935445140705006,0.9634308510638299,0.0,0.03333333333333333,3.3333333333333335,32.688123254402235,0.03333333333333333,True
2026-09-10,2026-09-11 14:30:00+01:00,BF-B,HOLD,HOLD,still_valid,1,5,0.17264217946679858,0.3519505915672141,-0.006666232633616915,0.9993351063829788,0.0333333333333333,0.03333333333333333,3.3333333333333335,32.688123254402235,3.469446951953614e-17,False
2026-09-10,2026-09-11 14:30:00+01:00,YUMC,HOLD,HOLD,still_valid,1,5,0.5018997688674272,0.5119834207703002,0.4918161169645541,0.9980053191489362,0.0333333333333333,0.03333333333333333,3.3333333333333335,32.688123254402235,3.469446951953614e-17,False
2026-09-10,2026-09-11 14:30:00+01:00,SFM,HOLD,REBALANCE_NEXT_OPEN,target_weight_changed,1,5,0.26944610806517927,0.35393237774202846,0.1849598383883301,0.9893617021276596,0.0277104614462548,0.027315474813149047,2.7315474813149048,26.786748223342077,-0.0003949866331057518,False
2026-09-10,2026-09-11 14:30:00+01:00,TDY,HOLD,HOLD,still_valid,1,5,0.27481184594147084,0.33150173799164406,0.21812195389129763,0.988031914893617,0.0333333333333333,0.03333333333333333,3.3333333333333335,32.688123254402235,3.469446951953614e-17,False
2026-09-10,2026-09-11 14:30:00+01:00,MMYT,HOLD,REBALANCE_NEXT_OPEN,target_weight_changed,1,2,0.35076069079254946,0.35608837217160966,0.34543300941348926,0.9860372340425532,0.0232938765888578,0.02197584407243307,2.197584407243307,21.55047298977651,-0.0013180325164247296,False
2026-09-10,2026-09-11 14:30:00+01:00,PLD,HOLD,HOLD,still_valid,1,5,0.2509351182659937,0.37920154939603057,0.12266868713595674,0.9847074468085106,0.0333333333333333,0.03333333333333333,3.3333333333333335,32.688123254402235,3.469446951953614e-17,False
2026-09-10,2026-09-11 14:30:00+01:00,PSA,HOLD,HOLD,still_valid,1,4,0.18845351197985577,0.28297648614912746,0.09393053781058405,0.9827127659574468,0.0333333333333333,0.03333333333333333,3.3333333333333335,32.688123254402235,3.469446951953614e-17,False
2026-09-10,2026-09-11 14:30:00+01:00,MGM,HOLD,HOLD,still_valid,1,4,0.27363739893946576,0.32521887659618043,0.2220559212827511,0.9779706275033376,0.0333333333333333,0.03333333333333333,3.3333333333333335,32.688123254402235,3.469446951953614e-17,False
2026-09-10,2026-09-11 14:30:00+01:00,NE,HOLD,REBALANCE_NEXT_OPEN,target_weight_changed,1,5,0.33166447393432563,0.3978024760627221,0.26552647180592914,0.9773936170212767,0.0295076701863868,0.029743754549283526,2.9743754549283525,29.168025442670015,0.00023608436289672408,False
2026-09-10,2026-09-11 14:30:00+01:00,CVCO,HOLD,HOLD,still_valid,1,4,0.2610209929478961,0.3772578248103833,0.14478416108540892,0.9773936170212766,0.0333333333333333,0.03333333333333333,3.3333333333333335,32.688123254402235,3.469446951953614e-17,False
