Date,expected_execution_open,ticker,instruction,action,reason,side,age,pred,pred_cat,pred_lgbm,score,previous_target_weight,target_weight,target_percent,target_value_gbp,weight_change,costed_turnover_leg
2026-09-02,2026-09-03 14:30:00+01:00,BF-B,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.5239097597104105,0.4031763034119705,0.6446432160088506,1.0,0.0,0.03333333333333333,3.3333333333333335,33.333333333333336,0.03333333333333333,True
2026-09-02,2026-09-03 14:30:00+01:00,SFM,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.3584908443230761,0.35146301391842194,0.3655186747277302,0.9893475366178428,0.0,0.028455548413236356,2.8455548413236356,28.455548413236354,0.028455548413236356,True
2026-09-02,2026-09-03 14:30:00+01:00,NE,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.30128239795690787,0.2762406823430713,0.3263241135707444,0.9793608521970706,0.0,0.02972466944510211,2.972466944510211,29.72466944510211,0.02972466944510211,True
2026-09-02,2026-09-03 14:30:00+01:00,CSGP,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.32482654210017003,0.24277367216076595,0.4068794120395742,0.978029294274301,0.0,0.026048199495455445,2.6048199495455444,26.048199495455446,0.026048199495455445,True
2026-09-02,2026-09-03 14:30:00+01:00,BN,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.3692558920047205,0.230071691530602,0.5084400924788389,0.9760319573901465,0.0,0.03333333333333333,3.3333333333333335,33.333333333333336,0.03333333333333333,True
2026-09-02,2026-09-03 14:30:00+01:00,MLI,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.30248054760026255,0.2877368408098801,0.31722425439064494,0.9760319573901465,0.0,0.03333333333333333,3.3333333333333335,33.333333333333336,0.03333333333333333,True
2026-09-02,2026-09-03 14:30:00+01:00,TPL,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.29762373056203173,0.2781211769305102,0.3171262841935533,0.9747003994673769,0.0,0.02705406461377619,2.7054064613776188,27.054064613776188,0.02705406461377619,True
2026-09-02,2026-09-03 14:30:00+01:00,TDY,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.2824130863205967,0.2470772478745289,0.3177489247666645,0.9680426098535286,0.0,0.03333333333333333,3.3333333333333335,33.333333333333336,0.03333333333333333,True
2026-09-02,2026-09-03 14:30:00+01:00,PLD,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.2823206146553049,0.26282428852117123,0.30181694078943855,0.9673768308921438,0.0,0.03333333333333333,3.3333333333333335,33.333333333333336,0.03333333333333333,True
2026-09-02,2026-09-03 14:30:00+01:00,YUMC,BUY,BUY_NEXT_OPEN,new_signal,1,0,0.28267534239422115,0.2885744383535691,0.2767762464348732,0.9647137150466045,0.0,0.03333333333333333,3.3333333333333335,33.333333333333336,0.03333333333333333,True
