ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
BBIO,40,8.008382318559677,0.008115978131114528,0.006998129943090414,0.007546974519414662,0.65,0.089352863897183,-0.06574167361750105
BNTX,4,6.343859069048043,0.00633791035234557,0.04753432764259177,0.007069387789999992,0.5,0.19455682006094688,-0.018558285070579772
HAL,19,5.788752941988585,0.005843392414392138,0.009226409075356008,0.004864695967810473,0.631578947368421,0.0501125776001452,-0.027088701773774426
NE,19,4.882077751711607,0.004949759282724719,0.008522882189967124,0.005246339905013775,0.7368421052631579,0.056640115185648154,-0.02439027547534034
CVE,16,4.852914445608342,0.004926396132683212,0.0094064015447946,0.008668698839694455,0.6875,0.04780120928824094,-0.036755382352395394
ZIM,61,4.624431019862803,0.004746969612705244,0.0019712828021520475,0.0015722880243325132,0.5245901639344263,0.07180529351542453,-0.0798283523756036
PLNT,6,3.322004641918353,0.0033372702454855536,0.01668635122742777,0.02477173474663208,0.6666666666666666,0.047572986424812,-0.016191861051511602
FTI,18,2.752253153884246,0.002821081858065222,0.00470180309677537,0.0041567004755526105,0.5555555555555556,0.05068859200458786,-0.025163445197863288
HUM,16,1.945433642286666,0.001994356546484818,0.0038676708050818104,0.002600329806226487,0.5625,0.05769230769230771,-0.0375928136715209
ICLR,18,1.7202853852924405,0.0017419200598986,0.004014258062751315,0.0031637201392422654,0.6666666666666666,0.053675491872287706,-0.039434810714675805
GMED,40,1.299472155014485,0.0013127181506757501,0.0010383245405253788,-0.0004555587108533987,0.5,0.04463810352519948,-0.05079956614741121
BALL,11,1.0620292075935298,0.0010642237556270325,0.0029024284244373614,0.0031108562046058275,0.5454545454545454,0.01844360725319527,-0.011212570230941021
SHEL,7,0.9586969768617177,0.0009653236246840558,0.0041371012486459535,0.00540540540540535,0.5714285714285714,0.020070574423237453,-0.011185714509804434
VRNS,7,0.7941413551739924,0.0008052326934945921,0.004809794807482083,-0.002425381402652027,0.42857142857142855,0.05628555764950316,-0.026729528626980636
ETSY,17,0.7037818932606886,0.0006920596865296347,0.0011726409400933686,0.004532950556100257,0.5882352941176471,0.07659946328940292,-0.05403153392507576
PEN,24,0.4561668697593053,0.00047419240623042995,0.0008374163705715207,0.0013988003254337134,0.625,0.011744441413607198,-0.00993519212677818
VTRS,14,0.36907047820549677,0.00037456412135776756,0.0008026374029095022,0.005582066284726572,0.7142857142857143,0.020923086313100914,-0.03780268033738776
SLAB,14,0.0570362015330993,5.9050442747447326e-05,0.0001265366630302443,0.001007471337321042,0.5714285714285714,0.0038016972536698557,-0.004289241199163407
CZR,11,-0.04232150928127089,-4.4100515540324015e-05,-0.00012027413329179277,-0.0006734160690200497,0.36363636363636365,0.0037112217482020426,-0.0030211530655234187
MMYT,1,-0.09473208829603483,-9.428886584243687e-05,-0.004111664693528527,-0.004111664693528527,0.0,-0.004111664693528527,-0.004111664693528527
UNH,7,-0.1762729375388401,-0.00017400936687678913,-0.0007457544294719533,-0.0036953274655912027,0.2857142857142857,0.01728718059617762,-0.016017454968455413
EAT,6,-0.26313252239419604,-0.000273989373106645,-0.0019254472693578568,-0.012192939357602295,0.3333333333333333,0.06673527704404747,-0.050410007891314
DVA,15,-0.3776619363043398,-0.00037456591699627724,-0.0008403067801930823,-0.0014444139268663392,0.4666666666666667,0.027415757768609605,-0.0282781574565818
EGO,40,-0.7321382833138995,-0.000705622465876424,-0.000637422240150326,-0.0014607770103141626,0.45,0.09661140329085716,-0.08454381449354509
UTHR,27,-0.7358103557024874,-0.0007526373001012258,-0.0007107490574217856,-0.0010215248813532085,0.4444444444444444,0.029485437246714374,-0.03336741127646636
TRP,16,-0.8147835659586343,-0.0008010453146886938,-0.001501959965041301,-0.0015865965049834951,0.375,0.024498170157202015,-0.029217728790603692
TEX,9,-1.2029031021892445,-0.0011948114507092486,-0.004755809750393075,-0.004140417832496079,0.4444444444444444,0.023780347414860792,-0.035176525708411344
XEL,10,-1.3457528421277054,-0.0013325444196305028,-0.0039976332588915085,-0.0028769174649667106,0.3,0.016755518091872812,-0.031918894749526805
SO,12,-1.4703075137382373,-0.001461635698288577,-0.0036540892457214424,-0.0027330031159299994,0.25,0.01703062460671334,-0.0264539321112347
NI,16,-2.1079672282133313,-0.002103565927675492,-0.003944186114391547,-0.0014103679073236286,0.5,0.022716586306175124,-0.026574110562291087
CVS,8,-2.1463574171981463,-0.0021756934825343317,-0.008158850559503744,-0.0037178924738311414,0.5,0.018026692708333236,-0.05723911880118315
CYTK,13,-2.159370027764866,-0.002165882303903936,-0.004998189932086006,0.001173301634198154,0.5384615384615384,0.022598080303970036,-0.06291221860558194
KGC,40,-4.76308770656771,-0.004773541377000653,-0.004865436338414536,-0.00732109729510394,0.425,0.08293651148064907,-0.07164631010537892
PSLV,40,-5.3668234688229255,-0.005365362038992401,-0.005785006602348691,-0.006126912370423621,0.45,0.06927432932469535,-0.0763430247080753
WFRD,40,-6.9259956312202124,-0.006989879209966861,-0.00433689882438561,-0.00772160970890895,0.425,0.10635879229643219,-0.061930242899303045
AGX,36,-9.263073353281191,-0.00926651703916068,-0.011783817050065806,-0.023030944692466304,0.3333333333333333,0.13944440235123334,-0.11580333785545871
LBRT,40,-11.065074682618137,-0.011196070066201928,-0.01132552495821191,-0.008419101662531958,0.4,0.10326093278795745,-0.24538458310640776
