Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2025-05-09,QUBT,BUY,1.0,1.0,,,,
2025-05-09,OKLO,BUY,0.993607305936073,0.993607305936073,,,,
2025-05-09,SMR,BUY,0.9926940639269406,0.9926940639269406,,,,
2025-05-09,RCAT,BUY,0.9735159817351597,0.9735159817351597,,,,
2025-05-09,HOOD,BUY,0.9671232876712328,0.9671232876712328,,,,
2025-05-13,AG,BUY,0.9583710407239818,0.9583710407239818,,,,
2025-05-16,APP,BUY,0.9837104072398191,0.9837104072398191,,,,
2025-05-19,SOUN,BUY,0.983710407239819,0.983710407239819,,,,
2025-05-27,OKLO,EXIT,,,False,True,False,False
2025-05-27,ACHR,BUY,0.9747747747747748,0.9747747747747748,,,,
2025-05-28,RDW,BUY,0.9702702702702704,0.9702702702702704,,,,
2025-06-02,AG,EXIT,,,False,True,False,False
2025-06-04,QUBT,EXIT,,,False,True,False,False
2025-06-04,LUNR,BUY,0.9873873873873874,0.9873873873873874,,,,
2025-06-05,NVTS,BUY,0.9846846846846846,0.9846846846846846,,,,
2025-06-11,MSTR,BUY,0.9837837837837837,0.9837837837837837,,,,
2025-06-20,LUNR,EXIT,,,False,True,False,False
2025-06-24,APP,EXIT,,,False,True,False,False
2025-06-25,MSTR,EXIT,,,False,True,False,False
2025-06-25,LUNR,BUY,0.9776785714285714,0.9776785714285714,,,,
2025-06-30,EOSE,BUY,0.9768888888888889,0.9768888888888889,,,,
2025-07-01,EOSE,EXIT_MISSING,,,,,,
2025-07-02,WULF,BUY,0.9663716814159293,0.9663716814159293,,,,
2025-07-07,WULF,EXIT_MISSING,,,,,,
2025-07-08,QS,BUY,0.9776785714285714,0.9776785714285714,,,,
2025-07-09,SMR,EXIT,,,False,False,False,True
2025-07-09,RCAT,EXIT,,,False,False,False,True
2025-07-09,HOOD,EXIT,,,False,False,False,True
2025-07-09,RCAT,BUY,0.9831111111111112,0.9831111111111112,,,,
2025-07-09,SMR,BUY,0.983111111111111,0.983111111111111,,,,
2025-07-14,EOSE,BUY,0.986784140969163,0.986784140969163,,,,
2025-07-14,WULF,BUY,0.9859030837004406,0.9859030837004406,,,,
2025-07-15,SMR,EXIT,,,False,True,False,False
2025-07-15,WULF,EXIT_MISSING,,,,,,
2025-07-15,FLNC,BUY,0.9823008849557522,0.9823008849557522,,,,
2025-07-16,WULF,BUY,0.9903083700440529,0.9903083700440529,,,,
2025-07-17,SOUN,EXIT,,,False,False,False,True
2025-07-17,ACHR,EXIT,,,False,True,False,False
2025-07-17,RDW,EXIT,,,False,True,False,False
2025-07-17,RCAT,EXIT,,,False,True,False,False
2025-07-21,WULF,EXIT_MISSING,,,,,,
2025-07-21,SOUN,BUY,0.9743362831858406,0.9743362831858406,,,,
2025-07-21,UUUU,BUY,0.9681415929203541,0.9681415929203541,,,,
2025-07-22,WULF,BUY,0.9911894273127753,0.9911894273127753,,,,
2025-07-23,NVTS,EXIT,,,False,True,False,False
2025-07-23,LUNR,EXIT,,,False,True,False,False
2025-07-23,QS,EXIT,,,False,True,False,False
2025-07-23,SOUN,EXIT,,,False,True,False,False
2025-07-23,EQX,BUY,0.9850220264317181,0.9850220264317181,,,,
2025-07-23,SOFI,BUY,0.9700440528634361,0.9700440528634361,,,,
2025-07-23,ORCL,BUY,0.9427312775330396,0.9427312775330396,,,,
2025-07-24,FLNC,EXIT,,,False,True,False,False
2025-07-24,WULF,EXIT,,,False,True,False,False
2025-07-24,APP,BUY,0.9541850220264317,0.9541850220264317,,,,
2025-07-25,EOSE,EXIT,,,False,True,False,False
2025-07-25,APP,EXIT,,,False,True,False,False
2025-07-25,NFLX,BUY,0.9577092511013215,0.9577092511013215,,,,
2025-07-25,RCAT,BUY,0.9409691629955947,0.9409691629955947,,,,
2025-07-25,KO,BUY,0.9321585903083701,0.9321585903083701,,,,
2025-07-28,ORCL,EXIT,,,False,True,False,False
2025-07-28,EOSE,BUY,0.9876651982378855,0.9876651982378855,,,,
2025-07-28,IAG,BUY,0.943612334801762,0.943612334801762,,,,
2025-07-29,SOFI,EXIT,,,False,True,False,False
2025-07-29,RCAT,EXIT,,,False,True,False,False
2025-07-29,NVTS,BUY,0.9885462555066079,0.9885462555066079,,,,
2025-07-29,NVO,BUY,0.986784140969163,0.986784140969163,,,,
2025-07-29,APP,BUY,0.9859030837004406,0.9859030837004406,,,,
2025-07-30,UNH,BUY,0.9762114537444934,0.9762114537444934,,,,
2025-07-31,APP,EXIT,,,False,True,False,False
2025-07-31,SOUN,BUY,0.9656387665198238,0.9656387665198238,,,,
2025-08-01,EOSE,EXIT,,,False,True,False,False
2025-08-01,UNH,EXIT,,,False,True,False,False
2025-08-01,VFC,BUY,0.9546666666666667,0.9546666666666667,,,,
2025-08-04,EOSE,BUY,0.9699115044247788,0.9699115044247788,,,,
2025-08-04,LUNR,BUY,0.9663716814159293,0.9663716814159293,,,,
2025-08-05,IAG,EXIT,,,False,True,False,False
2025-08-06,EOSE,EXIT,,,False,True,False,False
2025-08-07,SOUN,EXIT,,,False,True,False,False
2025-08-07,UEC,BUY,0.9761061946902655,0.9761061946902655,,,,
2025-08-08,TTD,BUY,0.9647577092511014,0.9647577092511014,,,,
2025-08-08,COIN,BUY,0.9603524229074889,0.9603524229074889,,,,
2025-08-11,EQX,EXIT,,,False,True,False,False
2025-08-11,NFLX,EXIT,,,False,True,False,False
2025-08-11,TTD,EXIT,,,False,True,False,False
2025-08-11,COIN,EXIT,,,False,True,False,False
2025-08-11,EOSE,BUY,0.9867841409691629,0.9867841409691629,,,,
2025-08-11,QUBT,BUY,0.9647577092511013,0.9647577092511013,,,,
2025-08-12,LUNR,EXIT,,,False,True,False,False
2025-08-12,FLNC,BUY,0.9903083700440528,0.9903083700440528,,,,
2025-08-13,VFC,EXIT,,,False,True,False,False
2025-08-13,EOSE,EXIT,,,False,True,False,False
2025-08-13,QUBT,EXIT,,,False,True,False,False
2025-08-13,FLNC,EXIT,,,False,True,False,False
2025-08-13,SBSW,BUY,0.988546255506608,0.988546255506608,,,,
2025-08-13,COIN,BUY,0.9709251101321585,0.9709251101321585,,,,
2025-08-14,COIN,EXIT,,,False,True,False,False
2025-08-14,VXX,BUY,0.9665198237885462,0.9665198237885462,,,,
2025-08-15,EOSE,BUY,0.9656387665198238,0.9656387665198238,,,,
2025-08-18,SBSW,EXIT,,,False,True,False,False
2025-08-18,ACHR,BUY,0.9718061674008811,0.9718061674008811,,,,
2025-08-18,RDW,BUY,0.9629955947136564,0.9629955947136564,,,,
2025-08-19,SBSW,BUY,0.9823788546255506,0.9823788546255506,,,,
2025-08-20,QS,BUY,0.9770925110132158,0.9770925110132158,,,,
2025-08-21,EOSE,EXIT,,,False,True,False,False
2025-08-21,FLNC,BUY,0.9929515418502202,0.9929515418502202,,,,
2025-08-22,ACHR,EXIT,,,False,True,False,False
2025-08-22,RDW,EXIT,,,False,True,False,False
2025-08-25,UUUU,EXIT,,,False,True,False,False
2025-08-25,SBSW,EXIT,,,False,True,False,False
2025-08-25,ACHR,BUY,0.9797356828193833,0.9797356828193833,,,,
2025-08-26,NVTS,EXIT,,,False,True,False,False
2025-08-26,UEC,EXIT,,,False,True,False,False
2025-08-26,RUN,BUY,0.9568281938325991,0.9568281938325991,,,,
2025-08-27,ACHR,EXIT,,,False,True,False,False
2025-08-27,RDW,BUY,0.974561403508772,0.974561403508772,,,,
2025-08-28,RDW,EXIT,,,False,True,False,False
2025-08-29,RDW,BUY,0.9841409691629956,0.9841409691629956,,,,
2025-09-02,ACHR,BUY,0.9814977973568282,0.9814977973568282,,,,
2025-09-02,NVTS,BUY,0.973568281938326,0.973568281938326,,,,
2025-09-03,ACHR,EXIT,,,False,True,False,False
2025-09-03,NVTS,EXIT,,,False,True,False,False
2025-09-03,UEC,BUY,0.986784140969163,0.986784140969163,,,,
2025-09-04,RDW,EXIT,,,False,True,False,False
2025-09-04,QUBT,BUY,0.9700440528634361,0.9700440528634361,,,,
2025-09-05,QS,EXIT,,,False,True,False,False
2025-09-05,EOSE,BUY,0.9788546255506607,0.9788546255506607,,,,
2025-09-11,QUBT,EXIT,,,False,True,False,False
2025-09-11,NVTS,BUY,0.9850877192982457,0.9850877192982457,,,,
2025-09-12,FLNC,EXIT,,,False,True,False,False
2025-09-12,EOSE,EXIT,,,False,True,False,False
2025-09-12,MP,BUY,0.9570175438596492,0.9570175438596492,,,,
2025-09-12,UUUU,BUY,0.9570175438596491,0.9570175438596491,,,,
2025-09-15,UUUU,EXIT,,,False,True,False,False
2025-09-15,RCAT,BUY,0.9771929824561403,0.9771929824561403,,,,
2025-09-16,MP,EXIT,,,False,True,False,False
2025-09-16,RCAT,EXIT,,,False,True,False,False
2025-09-16,EOSE,BUY,0.9912280701754386,0.9912280701754386,,,,
2025-09-18,NVO,EXIT,,,False,True,False,False
2025-09-18,KR,BUY,0.9429824561403509,0.9429824561403509,,,,
2025-09-19,NVTS,EXIT,,,False,True,False,False
2025-09-19,PM,BUY,0.9657894736842105,0.9657894736842105,,,,
