Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-05-09,1038.5260439742142,0.03852604397421406,0.03877604397421406,0.00025,5,5,"HOOD,OKLO,QUBT,RCAT,SMR"
2025-05-12,1125.6524621242695,0.08389430256042629,0.08389430256042629,0.0,0,5,"HOOD,OKLO,QUBT,RCAT,SMR"
2025-05-13,1167.926511007313,0.03755515161692638,0.03760515161692638,5e-05,1,6,"AG,HOOD,OKLO,QUBT,RCAT,SMR"
2025-05-14,1179.8846637495844,0.010238788681967592,0.010238788681967592,0.0,0,6,"AG,HOOD,OKLO,QUBT,RCAT,SMR"
2025-05-15,1273.9136720548872,0.07969338969665535,0.07969338969665535,0.0,0,6,"AG,HOOD,OKLO,QUBT,RCAT,SMR"
2025-05-16,1285.3075587330502,0.008944002194264875,0.008994002194264874,5e-05,1,7,"AG,APP,HOOD,OKLO,QUBT,RCAT,SMR"
2025-05-19,1263.4245580285624,-0.017025497559555534,-0.016975497559555533,5e-05,1,8,"AG,APP,HOOD,OKLO,QUBT,RCAT,SMR,SOUN"
2025-05-20,1228.0731906467436,-0.02798059223811568,-0.02798059223811568,0.0,0,8,"AG,APP,HOOD,OKLO,QUBT,RCAT,SMR,SOUN"
2025-05-21,1279.2227119032152,0.041650222190368624,0.041650222190368624,0.0,0,8,"AG,APP,HOOD,OKLO,QUBT,RCAT,SMR,SOUN"
2025-05-22,1364.0753979367166,0.06633144115089877,0.06633144115089877,0.0,0,8,"AG,APP,HOOD,OKLO,QUBT,RCAT,SMR,SOUN"
2025-05-23,1450.9443438622127,0.06368339027072324,0.06368339027072324,0.0,0,8,"AG,APP,HOOD,OKLO,QUBT,RCAT,SMR,SOUN"
2025-05-27,1446.4404424518711,-0.0031041172801658076,-0.003004117280165808,0.0001,2,8,"ACHR,AG,APP,HOOD,QUBT,RCAT,SMR,SOUN"
2025-05-28,1394.2358263643416,-0.03609178404818194,-0.03604178404818194,5e-05,1,9,"ACHR,AG,APP,HOOD,QUBT,RCAT,RDW,SMR,SOUN"
2025-05-29,1369.7348981591156,-0.017573015799712724,-0.017573015799712724,0.0,0,9,"ACHR,AG,APP,HOOD,QUBT,RCAT,RDW,SMR,SOUN"
2025-05-30,1402.9486913968199,0.024248336873319534,0.024248336873319534,0.0,0,9,"ACHR,AG,APP,HOOD,QUBT,RCAT,RDW,SMR,SOUN"
2025-06-02,1441.9775587062343,0.027819169402806883,0.027869169402806884,5e-05,1,8,"ACHR,APP,HOOD,QUBT,RCAT,RDW,SMR,SOUN"
2025-06-03,1513.1751276747823,0.049374949380230015,0.049374949380230015,0.0,0,8,"ACHR,APP,HOOD,QUBT,RCAT,RDW,SMR,SOUN"
2025-06-04,1480.0603392590338,-0.021884306588249466,-0.021784306588249466,0.0001,2,8,"ACHR,APP,HOOD,LUNR,RCAT,RDW,SMR,SOUN"
2025-06-05,1572.1907538341688,0.0622477422922221,0.062297742292222104,5e-05,1,9,"ACHR,APP,HOOD,LUNR,NVTS,RCAT,RDW,SMR,SOUN"
2025-06-06,1636.5160505267918,0.04091443518272205,0.04091443518272205,0.0,0,9,"ACHR,APP,HOOD,LUNR,NVTS,RCAT,RDW,SMR,SOUN"
2025-06-09,1618.697416240475,-0.010888151253133816,-0.010888151253133816,0.0,0,9,"ACHR,APP,HOOD,LUNR,NVTS,RCAT,RDW,SMR,SOUN"
2025-06-10,1685.277599005789,0.0411319509732405,0.0411319509732405,0.0,0,9,"ACHR,APP,HOOD,LUNR,NVTS,RCAT,RDW,SMR,SOUN"
2025-06-11,1654.7409808398943,-0.01811963689774869,-0.018069636897748688,5e-05,1,10,"ACHR,APP,HOOD,LUNR,MSTR,NVTS,RCAT,RDW,SMR,SOUN"
2025-06-12,1582.040562874275,-0.04393462107206582,-0.04393462107206582,0.0,0,10,"ACHR,APP,HOOD,LUNR,MSTR,NVTS,RCAT,RDW,SMR,SOUN"
2025-06-13,1656.9988144117644,0.0473807393416665,0.0473807393416665,0.0,0,10,"ACHR,APP,HOOD,LUNR,MSTR,NVTS,RCAT,RDW,SMR,SOUN"
