Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,gross_exposure,regime_exposure,held_tickers,benchmark_return,benchmark_equity
2026-03-16,982.7078332002573,0.00018769173343866053,0.00022102506677199385,3.3333333333333335e-05,1,29,0.4389926604143886,0.5,"ADI,AMAT,ATI,BA,BAC,BK,CAT,CMI,ESLT,EVR,FLEX,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NVMI,NYT,PH,PHYS,QRVO,RL,TFC,TSM",-0.005993558115092168,990.0748561893844
2026-03-17,971.2077166832661,-0.011702477713584847,-0.011702477713584847,0.0,0,29,0.4382238238383741,0.5,"ADI,AMAT,ATI,BA,BAC,BK,CAT,CMI,ESLT,EVR,FLEX,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NVMI,NYT,PH,PHYS,QRVO,RL,TFC,TSM",-0.017041752206889194,973.2022458239335
2026-03-18,980.2386741920127,0.009298687967171275,0.009298687967171275,0.0,0,29,0.43639825487101486,0.5,"ADI,AMAT,ATI,BA,BAC,BK,CAT,CMI,ESLT,EVR,FLEX,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NVMI,NYT,PH,PHYS,QRVO,RL,TFC,TSM",0.00202903031907975,975.1769026873068
2026-03-19,981.2534757551097,0.0010352596666657887,0.001068592999999122,3.3333333333333335e-05,1,30,0.4525582963691094,0.5,"ADI,AMAT,ATI,BA,BAC,BK,CAT,CMI,ESLT,EVR,FLEX,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NVMI,NYT,PFG,PH,PHYS,QRVO,RL,TFC,TSM",0.002376169880454748,977.4940886715875
2026-03-20,979.5625225650384,-0.001723258293449696,-0.001523258293449696,0.0002,6,30,0.22797534916341158,0.25,"ADI,AMAT,BA,BAC,BK,CAT,CMI,ESLT,EVR,EVRG,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NVMI,NYT,PFG,PH,QRVO,RL,TFC,TRP,TSM,VTR",-0.010257232318929388,967.4677047137028
2026-03-23,986.2087222440127,0.006784865208573701,0.006784865208573701,0.0,0,30,0.22855660455408502,0.25,"ADI,AMAT,BA,BAC,BK,CAT,CMI,ESLT,EVR,EVRG,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NVMI,NYT,PFG,PH,QRVO,RL,TFC,TRP,TSM,VTR",0.011284666816934852,978.3852554175417
2026-03-24,983.0131605870989,-0.003240248828506311,-0.003040248828506311,0.0002,6,30,0.23107122652459744,0.25,"ADI,AMAT,BA,BAC,BK,CAH,CAT,CMI,ELS,ESLT,EVR,EVRG,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NYT,PFG,PH,QRVO,RL,TFC,TRP,VTR",-0.010035338048160258,968.566828638091
2026-03-25,978.2345503357129,-0.00486118644488128,-0.00486118644488128,0.0,0,30,0.23088394187869138,0.25,"ADI,AMAT,BA,BAC,BK,CAH,CAT,CMI,ELS,ESLT,EVR,EVRG,FRO,GOOG,GS,JCI,KGC,KLAC,LRCX,MTSI,MTZ,NDSN,NYT,PFG,PH,QRVO,RL,TFC,TRP,VTR",-0.014661234465113249,954.3664432682967
2026-03-26,979.0511047750808,0.0008347225510361995,0.0009013892177028662,6.666666666666667e-05,2,30,0.23349025238901222,0.25,"ADI,AMAT,BA,BAC,BK,CAH,CAT,CMI,ELS,ESLT,EVR,EVRG,FRO,GOOG,GS,JCI,KGC,KLAC,MTSI,MTZ,NDSN,NYT,PFG,PH,QRVO,RL,TFC,TRP,TSM,VTR",-0.00371979548842738,950.8163952783209
2026-03-27,977.1765044616878,-0.0019147114019380962,-0.0017147114019380961,0.0002,6,30,0.23365350043994806,0.25,"ADI,AMAT,BA,BAC,BK,CAH,CAT,CMI,ELS,ESLT,EVRG,FRO,GOOG,GS,JCI,KGC,KLAC,MTSI,MTZ,NDSN,PFG,PH,QRVO,RL,SPG,TFC,TRP,TSM,VTR,WAB",-0.001827842303901095,949.0784528477884
2026-03-30,984.5344052810909,0.007529756175888094,0.007596422842554761,6.666666666666667e-05,2,30,0.23303936641881184,0.25,"ADI,AMAT,APA,BA,BAC,BK,CAH,CAT,CMI,ELS,ESLT,EVRG,FRO,GOOG,GS,JCI,KGC,KLAC,MTSI,MTZ,NDSN,PFG,PH,QRVO,RL,SPG,TFC,TSM,VTR,WAB",0.023413841434193117,971.3000252513758
2026-03-31,982.2177137382051,-0.0023530833767301763,-0.002319750043396843,3.3333333333333335e-05,1,29,0.226328208581434,0.25,"ADI,AMAT,APA,BA,BAC,BK,CAH,CAT,CMI,ELS,ESLT,EVRG,GOOG,GS,JCI,KGC,KLAC,MTSI,MTZ,NDSN,PFG,PH,QRVO,RL,SPG,TFC,TSM,VTR,WAB",-0.01143913571727384,960.1891924403338
2026-04-01,986.7548669373394,0.004619294821986585,0.004685961488653251,6.666666666666667e-05,2,29,0.2231724183413592,0.25,"ADI,AMAT,APA,BA,BAC,BK,CAH,CAT,CMI,ELS,ESLT,FLEX,GOOG,GS,JCI,KGC,KLAC,MTSI,MTZ,NDSN,PFG,PH,QRVO,RL,SPG,TFC,TSM,VTR,WAB",0.014603560922077596,974.2113738088568
2026-04-02,987.4386644139498,0.0006929760364219396,0.0007929760364219396,0.0001,3,26,0.19808035865422735,0.25,"ADI,AMAT,APA,BA,BAC,BK,CAT,CMI,ESLT,FLEX,GOOG,GS,JCI,KGC,KLAC,MTSI,MTZ,NDSN,PFG,PH,QRVO,RL,SPG,TFC,TSM,WAB",0.001204511344709669,975.3848224607548
2026-04-06,996.666309648755,0.009345031309141378,0.009511697975808045,0.00016666666666666666,5,27,0.20831247745235026,0.25,"ADI,AMAT,APA,AVGO,BAC,BK,CAT,CMI,EVR,FLEX,GOOG,GS,IVZ,JCI,KGC,KLAC,MTSI,MTZ,NDSN,PFG,PH,QRVO,RL,SPG,TFC,TSM,WAB",0.03006174294322883,1004.7065902642969
2026-04-07,997.6015322273823,0.0009383507494669336,0.000971684082800267,3.3333333333333335e-05,1,28,0.2174887848601902,0.25,"ADI,AMAT,APA,AVGO,BAC,BK,CAT,CMI,EVR,FLEX,GOOG,GS,IVZ,JCI,KGC,KLAC,MTSI,MTZ,NDSN,NVDA,PFG,PH,QRVO,RL,SPG,TFC,TSM,WAB",-0.0022916321305455067,1002.4041723602763
2026-04-08,1005.0796126352648,0.007496059464930622,0.007562726131597288,6.666666666666667e-05,2,30,0.4653964819822665,0.5,"ADI,AMAT,APA,AVGO,BAC,BCS,BK,CAT,CMI,EVR,FLEX,GOOG,GS,IVZ,JCI,KGC,KLAC,MTSI,MTZ,NDSN,NVDA,OVV,PFG,PH,QRVO,RL,SPG,TFC,TSM,WAB",0.009602251911153381,1012.0295097400709
2026-04-09,1002.3763800964097,-0.002689570562243749,-0.0025562372289104156,0.00013333333333333334,4,30,0.45976847752977024,0.5,"ADI,AMAT,APA,AVGO,BCS,BK,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,JCI,KGC,KLAC,MTSI,MTZ,NDSN,NVDA,OVV,PFG,PH,QRVO,RL,TFC,TSM,WAB",-0.005738861263108741,1006.2216127895007
2026-04-10,999.2949612688794,-0.0030741135652396874,-0.0030741135652396874,0.0,0,30,0.45818689666854245,0.5,"ADI,AMAT,APA,AVGO,BCS,BK,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,JCI,KGC,KLAC,MTSI,MTZ,NDSN,NVDA,OVV,PFG,PH,QRVO,RL,TFC,TSM,WAB",0.015175487957935108,1021.4915167574019
2026-04-13,999.1516487037262,-0.00014341367735041968,-0.00014341367735041968,0.0,0,30,0.4586443111054607,0.5,"ADI,AMAT,APA,AVGO,BCS,BK,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,JCI,KGC,KLAC,MTSI,MTZ,NDSN,NVDA,OVV,PFG,PH,QRVO,RL,TFC,TSM,WAB",0.011007851808879199,1032.7359439978948
2026-04-14,996.9414477613902,-0.0022120775612024155,-0.002078744227869082,0.00013333333333333334,4,26,0.4048594735220046,0.5,"ADI,AMAT,APA,AVGO,BCS,BK,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,JCI,MTSI,MTZ,NDSN,NVDA,OVV,PH,RL,TFC,TSM,WAB",0.008342221478026657,1041.351255971044
2026-04-15,1001.1282842212082,0.004199681404779965,0.004299681404779965,0.0001,3,23,0.35797252663301454,0.5,"ADI,AMAT,AVGO,BCS,BK,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,JCI,MTSI,MTZ,NDSN,NVDA,OVV,RL,TSM,WAB",0.0072461954544573715,1048.897090708555
2026-04-16,1004.7295864259484,0.003597243491668711,0.003797243491668711,0.0002,6,19,0.5762629161699044,1.0,"AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM",0.0037385881143210398,1052.8184849050238
2026-04-17,1008.0884655445687,0.003343067790577008,0.003343067790577008,0.0,0,19,0.5755413426321351,1.0,"AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM",0.0021163692469676754,1055.0466375691158
2026-04-20,1013.338272137402,0.00520768441686046,0.00520768441686046,0.0,0,19,0.5785911332071768,1.0,"AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM",-0.001590913618763401,1053.3681495049766
2026-04-21,1012.2091073845921,-0.0011143018909451862,-0.0011143018909451862,0.0,0,19,0.5796199197600616,1.0,"AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM",0.0004934971774617214,1053.8879837135855
2026-04-22,1020.2197743953938,0.007914043602611125,0.007914043602611125,0.0,0,19,0.580184158016872,1.0,"AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM",0.001761815297590008,1055.7447396852383
2026-04-23,1026.1473408984727,0.005810087837781521,0.005876754504448187,6.666666666666667e-05,2,21,0.6286118892542899,1.0,"AES,AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM,ZIM",0.003404811300176558,1059.3393513050207
2026-04-24,1016.7732887137241,-0.00913519122560017,-0.00913519122560017,0.0,0,21,0.6345837132313622,1.0,"AES,AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM,ZIM",-0.0018929662797688707,1057.3340576341682
2026-04-27,1017.0046279916078,0.0002275229694283803,0.00026085630276171366,3.3333333333333335e-05,1,22,0.6660918741970115,1.0,"AES,AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,GOOG,GS,ILMN,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM,ZIM",-0.0011519551635594816,1056.1160562068692
2026-04-28,1022.3987090251176,0.00530389035117979,0.005370557017846456,6.666666666666667e-05,2,20,0.5992974143193682,1.0,"AES,AMAT,AVGO,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,ILMN,IVZ,LBRT,MTSI,MTZ,NVDA,OVV,RL,TSM,ZIM",0.0051054981706963876,1061.5080547998766
2026-04-29,1029.7725190462043,0.007212264604791924,0.007312264604791925,0.0001,3,21,0.6207938386105349,1.0,"AES,AMAT,AVGO,B,BCS,CAT,CMI,DAL,ESI,EVR,FLEX,ILMN,IVZ,LBRT,MRNA,MTZ,NVDA,OVV,RL,TSM,ZIM",0.009263509424134453,1071.3413446693098
2026-04-30,1028.9222765078612,-0.0008256605440692244,-0.0007589938774025577,6.666666666666667e-05,2,21,0.6143681446459145,1.0,"AES,AMAT,AVGO,B,BCS,CMI,DAL,ESI,EVR,FLEX,ILMN,IVZ,LBRT,MRNA,MTZ,NE,NVDA,OVV,RL,TSM,ZIM",-0.0016360508743696878,1069.588575725615
2026-05-01,1037.6683304869484,0.008500208595707758,0.008500208595707758,0.0,0,21,0.6244047304625099,1.0,"AES,AMAT,AVGO,B,BCS,CMI,DAL,ESI,EVR,FLEX,ILMN,IVZ,LBRT,MRNA,MTZ,NE,NVDA,OVV,RL,TSM,ZIM",0.0023609411078617804,1072.113811362545
2026-05-04,1054.5682981989974,0.01628648308474265,0.016319816418075984,3.3333333333333335e-05,1,22,0.6516951124643455,1.0,"AES,AMAT,AVGO,B,BCS,CMI,DAL,ESI,EVR,FLEX,ILMN,IVZ,KGC,LBRT,MRNA,MTZ,NE,NVDA,OVV,RL,TSM,ZIM",0.008853131733368658,1081.6053761677015
2026-05-05,1064.6923059046037,0.009600144175485253,0.009700144175485252,0.0001,3,21,0.6126585695940207,1.0,"AES,AMAT,AVGO,B,BCS,DAL,ESI,EVR,FLEX,ILMN,IVZ,KGC,LBRT,MRNA,MTZ,NE,NVDA,OVV,TSM,WLK,ZIM",0.009462249598589656,1091.8397962041768
2026-05-06,1059.2718034152094,-0.005091144605190659,-0.004991144605190658,0.0001,3,20,0.5738843422317648,1.0,"AES,AMAT,AVGO,B,BCS,DAL,ESI,EVR,ILMN,IVZ,KGC,LBRT,MRNA,NE,NVDA,OVV,PRIM,TSM,WLK,ZIM",-0.0001632237508409906,1091.661582017323
2026-05-07,1071.5658750917303,0.01160615399832554,0.01160615399832554,0.0,0,20,0.5608118876195728,1.0,"AES,AMAT,AVGO,B,BCS,DAL,ESI,EVR,ILMN,IVZ,KGC,LBRT,MRNA,NE,NVDA,OVV,PRIM,TSM,WLK,ZIM",0.002068228232554814,1093.9193873216466
2026-05-08,1069.077644772689,-0.002322050726772349,-0.002322050726772349,0.0,0,20,0.5641491626356377,1.0,"AES,AMAT,AVGO,B,BCS,DAL,ESI,EVR,ILMN,IVZ,KGC,LBRT,MRNA,NE,NVDA,OVV,PRIM,TSM,WLK,ZIM",0.0005974514469930803,1094.5729510424958
2026-05-11,1072.578565303387,0.003274711194098934,0.0034080445274322674,0.00013333333333333334,4,20,0.5654756800031453,1.0,"AAP,AES,AMAT,BBIO,BCS,DAL,ESI,EVR,ILMN,IVZ,KGC,LBRT,MRNA,NE,NVDA,OVV,PRIM,TSM,WLK,ZIM",0.0021440764788700495,1096.9197991612334
2026-05-12,1073.407921733757,0.0007732360660549281,0.0008065693993882614,3.3333333333333335e-05,1,19,0.5330599747949551,1.0,"AAP,AES,AMAT,BBIO,BCS,DAL,ESI,EVR,ILMN,KGC,LBRT,MRNA,NE,NVDA,OVV,PRIM,TSM,WLK,ZIM",0.007014634554488142,1104.614290687932
2026-05-13,1067.5051281860833,-0.005499114947968183,-0.005399114947968183,0.0001,3,18,0.5095024599700091,1.0,"AAP,AES,AMAT,BBIO,BCS,EVR,ILMN,KGC,LBRT,MRNA,NE,NVDA,OVV,PFSI,PRIM,TSM,WLK,ZIM",-0.0025012307093666974,1101.8513955020578
2026-05-14,1066.659774274717,-0.0007918968153369133,-0.0007252301486702466,6.666666666666667e-05,2,16,0.4468062549698013,1.0,"AAP,AES,BBIO,BCS,EVR,ILMN,KGC,LBRT,MRNA,NE,OVV,PFSI,PRIM,TSM,WLK,ZIM",-0.0026422782146587886,1098.9399975639315
2026-05-15,1064.5632432181967,-0.0019655105658651644,-0.0019655105658651644,0.0,0,16,0.44545180231220727,1.0,"AAP,AES,BBIO,BCS,EVR,ILMN,KGC,LBRT,MRNA,NE,OVV,PFSI,PRIM,TSM,WLK,ZIM",-0.006825804494388077,1091.4388479894967
2026-05-18,1063.4906506034097,-0.0010075424091709963,-0.0009408757425043296,6.666666666666667e-05,2,16,0.4432743457322997,1.0,"AAP,AES,BBIO,BCS,EVR,ILMN,KGC,LBRT,MRNA,OVV,PFSI,PRIM,TSM,WBS,WLK,ZIM",0.0012656412650191573,1092.820218033757
2026-05-19,1071.5007101718818,0.007531857063273023,0.0075651903966063565,3.3333333333333335e-05,1,15,0.419726323215105,1.0,"AAP,AES,BBIO,BCS,EVR,ILMN,KGC,LBRT,MRNA,PFSI,PRIM,TSM,WBS,WLK,ZIM",0.003982528009289776,1097.1724051611948
2026-05-20,1076.975729098394,0.0051096736330056465,0.00514300696633898,3.3333333333333335e-05,1,16,0.4516875060995935,1.0,"AAP,AES,BBIO,BCS,EVR,ILMN,KGC,LBRT,MRNA,PFSI,PR,PRIM,TSM,WBS,WLK,ZIM",0.01028914153293159,1108.4613673239255
2026-05-21,1076.1064508725801,-0.0008071474614767278,-0.0007071474614767278,0.0001,3,19,0.550421536843386,1.0,"AAP,AES,BBIO,BCS,CHRD,EVR,ILMN,KGC,LBRT,MRNA,NYT,PFSI,PR,PRIM,TSM,WBS,WLK,YUMC,ZIM",0.005052052945123897,1114.0613728392702
2026-05-22,1070.4399091808664,-0.005265781732949305,-0.005199115066282639,6.666666666666667e-05,2,17,0.5074628935917922,1.0,"AAP,AES,BBIO,BCS,CHRD,EVR,ILMN,KGC,LBRT,MRNA,NYT,PFSI,PR,WBS,WLK,YUMC,ZIM",0.0011599393759778032,1115.3536164928826
2026-05-26,1070.9834777724313,0.0005077992579528364,0.0006411325912861696,0.00013333333333333334,4,17,0.505231763434286,1.0,"AAP,BBIO,BCS,CHRD,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,VLO,WBS,WLK,YUMC,ZIM",-0.0008389981064830243,1114.4178369205858
2026-05-27,1071.1410269727764,0.00014710703163477878,0.00018044036496811213,3.3333333333333335e-05,1,18,0.5393226842085113,1.0,"AAP,BBIO,BCS,CHRD,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,VLO,WBS,WFRD,WLK,YUMC,ZIM",0.00753086774823708,1122.8103702667113
2026-05-28,1071.8162693033084,0.0006303953574072138,0.0006303953574072138,0.0,0,18,0.5376837686685252,1.0,"AAP,BBIO,BCS,CHRD,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,VLO,WBS,WFRD,WLK,YUMC,ZIM",-0.0007144539168546515,1122.0081739997893
2026-05-29,1072.0729666759455,0.00023949755194893114,0.0002728308852822645,3.3333333333333335e-05,1,19,0.5602192476293805,1.0,"AAP,AEO,BBIO,BCS,CHRD,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,VLO,WBS,WFRD,WLK,YUMC,ZIM",0.002210954022124234,1124.4888824849504
2026-06-01,1074.1019236338418,0.0018925549108726567,0.0019592215775393234,6.666666666666667e-05,2,21,0.61209694208446,1.0,"AAP,AEO,BBIO,BCS,CHRD,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,VLO,WBS,WFRD,WLK,YUMC,ZIM",0.0014794272512117512,1126.1524819813833
2026-06-02,1076.308739896864,0.00205456876527717,0.00205456876527717,0.0,0,21,0.6167955961969114,1.0,"AAP,AEO,BBIO,BCS,CHRD,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,VLO,WBS,WFRD,WLK,YUMC,ZIM",-0.007980016273017365,1117.165766849273
2026-06-03,1075.5998854955371,-0.0006585976449422692,-0.0005585976449422692,0.0001,3,24,0.6980500563962428,1.0,"AAP,AEO,BBIO,BCS,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,VLO,WBS,WFRD,WLK,YUMC,ZIM",0.00027927655906889726,1117.477765060548
2026-06-04,1065.4393734208736,-0.009446367754104536,-0.009413034420771203,3.3333333333333335e-05,1,23,0.6693421369064734,1.0,"AAP,AEO,BBIO,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,VLO,WBS,WFRD,WLK,YUMC,ZIM",-0.011896764503865342,1104.1833952513168
2026-06-05,1066.2947356667053,0.0008028258267623055,0.0008028258267623055,0.0,0,23,0.3350382106839779,0.5,"AAP,AEO,BBIO,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,VLO,WBS,WFRD,WLK,YUMC,ZIM",0.0003632952094201336,1104.584539789133
2026-06-08,1059.381116966004,-0.006483778330180551,-0.006483778330180551,0.0,0,23,0.6622672196123999,1.0,"AAP,AEO,BBIO,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,VLO,WBS,WFRD,WLK,YUMC,ZIM",-0.013770292809066165,1089.374087243869
2026-06-09,1062.5456635769356,0.0029871653933143416,0.0029871653933143416,0.0,0,23,0.6632796208107316,1.0,"AAP,AEO,BBIO,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,VLO,WBS,WFRD,WLK,YUMC,ZIM",-0.006313146780274392,1082.496708732471
2026-06-10,1065.26079570474,0.0025553086524905955,0.002621975319157262,6.666666666666667e-05,2,21,0.30794825944456256,0.5,"AEO,BBIO,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WBS,WFRD,WLK,YUMC,ZIM",0.016397731542435956,1100.2471991578366
2026-06-11,1070.007474029777,0.004455883802516929,0.004455883802516929,0.0,0,21,0.6174026944245857,1.0,"AEO,BBIO,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WBS,WFRD,WLK,YUMC,ZIM",0.015039534285102851,1116.7944046316593
2026-06-12,1065.7426535963107,-0.003985785648211026,-0.0038857856482110258,0.0001,3,20,0.5888530654591836,1.0,"AEO,BBIO,CHRD,DINO,EGO,GMED,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WBS,WFRD,WLK,ZIM",0.0035912028982518773,1120.8050399343242
2026-06-15,1063.4319763095314,-0.0021681381325801977,-0.0021348047992468646,3.3333333333333335e-05,1,21,0.6170276179857599,1.0,"AEO,BBIO,CHRD,DINO,EGO,GMED,HUM,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WBS,WFRD,WLK,ZIM",-0.004320508228296549,1115.9625925369717
2026-06-16,1058.5355302158732,-0.00460438110075489,-0.00460438110075489,0.0,0,21,0.6158838892433756,1.0,"AEO,BBIO,CHRD,DINO,EGO,GMED,HUM,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WBS,WFRD,WLK,ZIM",-0.0021343994978042513,1113.5806825398925
2026-06-17,1052.4271498765213,-0.005770595473641171,-0.005737262140307838,3.3333333333333335e-05,1,20,0.5798105798379662,1.0,"AEO,BBIO,CHRD,DINO,EGO,GMED,HUM,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WFRD,WLK,ZIM",-8.02363830777475e-05,1113.4913328536602
2026-06-18,1047.6582962072346,-0.004531290997050339,-0.004531290997050339,0.0,0,20,0.5792927656469805,1.0,"AEO,BBIO,CHRD,DINO,EGO,GMED,HUM,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WFRD,WLK,ZIM",-0.018576988660783278,1092.8060169893572
2026-06-22,1044.0760929934231,-0.003419247694386342,-0.0033525810277196754,6.666666666666667e-05,2,20,0.5824842158482425,1.0,"AEO,BBIO,CHRD,DINO,EGO,GMED,HUM,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WFRD,WLK,ZIM",0.0018533208270359314,1094.8313371405538
2026-06-23,1046.9131800704906,0.002717318302857957,0.00275065163619129,3.3333333333333335e-05,1,19,0.5529729463350713,1.0,"AEO,BBIO,DINO,EGO,GMED,HUM,ILMN,KGC,LBRT,MRNA,NE,NYT,PFSI,PR,PSLV,S,WFRD,WLK,ZIM",0.005087245564039833,1100.4010130037939
