signal_date,exec_entry_date,exec_exit_date,ticker,side,entry_price,exit_price,position_return,holding_age,score,weight,regime_exposure,position_risk_scale,rolling_vol,rolling_beta,contribution_return,contribution_pnl
2026-05-04,2026-05-05,2026-05-06,FLEX,1,93.08999633789062,119.8499984741211,0.28746377901981157,22,0.966491458607096,0.024257438881828446,1.0,0.7277231664548534,0.5675755048820796,2.0209961765922477,0.006973135050312517,7.235801405917813
2026-05-19,2026-05-20,2026-05-21,AAP,1,49.0099983215332,57.59000015258789,0.17506635635375956,6,0.9743421052631579,0.02601417673471619,1.0,0.7804253020414857,0.49191059757316086,1.2891819042816626,0.004554207134489506,4.843356708440934
2026-05-07,2026-05-08,2026-05-11,MRNA,1,49.0,58.08000183105469,0.18530615981744258,6,0.9724409448818898,0.022112169720702953,1.0,0.6633650916210886,0.604469170457226,1.8312216023376953,0.004097521256174996,4.340388730560642
2026-04-22,2026-04-23,2026-04-24,LBRT,1,27.64999961853028,32.59000015258789,0.1786618662644377,4,0.9757217847769029,0.02262071991982089,1.0,0.6786215975946267,0.5878447005509151,1.3154890616561743,0.004041460037120342,4.090802656704081
2026-07-20,2026-07-21,2026-07-22,WFRD,1,79.0109855531667,87.41449855475237,0.10635879229643219,36,0.9703947368421053,0.03333333333333333,1.0,1.0,0.3872039941129292,1.192838101538793,0.0035452930765477396,3.8148847743164254
2026-06-16,2026-06-17,2026-06-18,MRNA,1,56.209999084472656,63.959999084472656,0.13787582505299922,33,0.9723684210526315,0.022473192571046192,1.0,0.6741957771313858,0.5730645588604031,1.8485296252968109,0.0030985099673079266,3.29505457814905
2026-07-07,2026-07-08,2026-07-09,BBIO,1,77.11000061035156,84.0,0.089352863897183,38,0.970976253298153,0.03333333333333333,1.0,1.0,0.3630269959851548,1.102356727114157,0.0029784287965727665,3.1455165589570604
2026-04-29,2026-04-30,2026-05-01,ILMN,1,121.72000122070312,133.22000122070312,0.09447913148758658,2,0.9711286089238845,0.03209942238608421,1.0,0.9629826715825263,0.42150582249529456,1.1776613043005681,0.00303272554829043,3.1006546853996273
2026-06-25,2026-06-26,2026-06-29,MRNA,1,59.46500015258789,67.94499969482422,0.14260488557095008,39,0.9723684210526315,0.02010454609831872,1.0,0.6031363829495615,0.648125101971368,1.7122244628280276,0.002867006495806632,3.002133170990927
2026-07-13,2026-07-14,2026-07-15,S,1,18.155000686645508,20.190000534057617,0.11209032059739976,26,0.9756578947368422,0.024089348837455622,1.0,0.7226804651236687,0.5437658681050965,1.2603697156797267,0.002700182834173,2.9030701062593285
