ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
ZIM,54,4.436767816231607,0.004617179962617506,0.0021662255934110416,0.0023912789130717815,0.5185185185185185,0.07180529351542453,-0.0798283523756036
YUM,29,3.5068143322559386,0.0036116489132332857,0.0037361885309309855,-0.0021549314762205896,0.4482758620689655,0.07142859305383986,-0.02967915949371014
ET,35,3.1798826673191627,0.0032805203244629876,0.002833028471001188,0.0014117970186120488,0.5428571428571428,0.025100401510290693,-0.013372982046749526
SHEL,32,2.686516361531631,0.002751248910941295,0.0027581149686538645,-0.0004943580882569854,0.46875,0.02195351738201823,-0.015046955976255938
EQIX,6,2.5054324452740504,0.0025520398157438118,0.012760199078719059,0.018355275422318185,0.6666666666666666,0.03559272487656395,-0.011823748377241317
UNM,15,1.4777054521490538,0.0015425168356821431,0.00473679363429124,0.000692980604296789,0.5333333333333333,0.04955279888780861,-0.03635316180505921
WMB,27,0.8714820425671731,0.0009563577091593056,0.001062619676843673,0.0016140248694664905,0.5555555555555556,0.04482848015521257,-0.034217530223380366
PEP,13,0.7946774204510298,0.0008202531231820059,0.0018928918227277057,0.0016663941488150869,0.6153846153846154,0.044794623634367925,-0.023564426714545172
LIN,20,0.4301008989306705,0.0004398504347485565,0.0006597756521228348,0.0025663025263705785,0.55,0.017510742157326176,-0.02279438127943023
PEN,36,0.10649960229865961,0.00010635929124926943,0.0002517499845633801,0.000576129530014291,0.5555555555555556,0.011744441413607198,-0.00993519212677818
QSR,13,0.03545595250779887,4.853500639968221e-05,0.00011200386092234351,-0.0029088139534296786,0.46153846153846156,0.04324535576328259,-0.03234082010118344
COST,9,-0.13277105696683617,-0.00013284046364884226,-0.0004428015454961409,-0.00255523208484032,0.4444444444444444,0.03458016964743127,-0.023681265580268174
CPT,13,-0.5485882340698623,-0.00056310007561217,-0.0012994617129511615,-0.0024449362026478516,0.3076923076923077,0.01056435317357618,-0.008663616971486099
EQR,7,-0.6750884260331218,-0.0006897898109210931,-0.002956242046804685,0.0,0.2857142857142857,0.01597789175050135,-0.03486960686756557
