signal_date,exec_entry_date,exec_exit_date,ticker,side,entry_price,exit_price,position_return,holding_age,score,weight,regime_exposure,position_risk_scale,rolling_vol,rolling_beta,contribution_return,contribution_pnl
2026-07-28,2026-07-29,2026-07-30,YUM,1,151.1999969482422,162.0,0.07142859305383986,9,0.9801061007957559,0.03333333333333333,1.0,1.0,0.2418620238870328,0.0931259431655792,0.002380953101794662,2.323879197570743
2026-08-11,2026-08-12,2026-08-13,ZIM,1,24.649999618530277,26.420000076293945,0.07180529351542453,8,0.9711021505376345,0.03333333333333333,1.0,1.0,0.38127632764085645,0.9008209427683939,0.002393509783847484,2.296890495890167
2026-07-27,2026-07-28,2026-07-29,LBRT,1,16.559999465942383,18.270000457763672,0.10326093278795745,38,0.9973684210526317,0.019730965738447747,1.0,0.5919289721534324,0.657409328131851,1.2494312601369009,0.002037437926959344,1.9870329035211312
2026-08-13,2026-08-14,2026-08-17,ZIM,1,27.25,28.82999992370605,0.057981648576368894,10,0.9711021505376345,0.03333333333333333,1.0,1.0,0.38599425562672424,0.9505531351886154,0.0019327216192122963,1.87417480911979
2026-06-01,2026-06-02,2026-06-03,LBRT,1,29.709999084472656,31.670000076293945,0.06597108893367976,0,0.9953947368421052,0.02665076734268213,1.0,0.799523020280464,0.4744255321531502,1.1284841890809987,0.001758180142514891,1.758180142514891
2026-08-03,2026-08-04,2026-08-05,ZIM,1,26.350000381469727,27.770000457763672,0.05388994518924339,2,0.9872139973082099,0.03272800632055215,1.0,0.9818401896165646,0.41026670739675125,0.8501971150828759,0.0017637104667677667,1.710142152704827
2026-08-11,2026-08-12,2026-08-13,YUM,1,144.61000061035156,152.0,0.051102962163458,6,0.9764150943396226,0.03333333333333333,1.0,1.0,0.25663317950840286,0.03750572707674048,0.0017034320721152666,1.6346692891084345
2026-07-10,2026-07-13,2026-07-14,NE,1,40.18000030517578,42.209999084472656,0.050522617319029184,27,0.9723684210526315,0.032876004509142936,1.0,0.986280135274288,0.39866231368268346,0.6620573385387821,0.0016609817947941066,1.6265211446317558
2026-07-31,2026-08-03,2026-08-04,ZIM,1,25.06999969482422,26.350000381469727,0.05105706829784151,1,0.9872139973082099,0.03279377138577686,1.0,0.9838131415733058,0.4098971301637721,0.8492722902691608,0.0016743538253874098,1.6223738122440055
2026-06-11,2026-06-12,2026-06-15,PSLV,1,21.21999931335449,22.690000534057617,0.06927432932469535,8,0.9657894736842105,0.022984353362171684,1.0,0.6895306008651505,0.5557424990404788,1.5788180165543226,0.0015922256641262502,1.5860687143257541
2026-07-20,2026-07-21,2026-07-22,NE,1,40.9900016784668,43.0099983215332,0.04928022835694512,33,0.9723684210526315,0.03187809142735287,1.0,0.9563427428205862,0.4108746147846424,0.5985702294676691,0.0015709596251235242,1.5305312443331212
2026-07-24,2026-07-27,2026-07-28,PEP,1,137.07000732421875,143.2100067138672,0.044794623634367925,10,0.9973544973544974,0.03333333333333333,1.0,1.0,0.23953710423152164,-0.21687037355352987,0.0014931541211455975,1.4597753454292663
2026-06-09,2026-06-10,2026-06-11,NE,1,44.81999969482422,46.790000915527344,0.043953619681318834,6,0.9723684210526315,0.03333333333333333,1.0,1.0,0.365138601424635,0.7790273410305669,0.0014651206560439612,1.4559464966982147
2026-08-25,2026-08-26,2026-08-27,WMB,1,71.16000366210938,74.3499984741211,0.04482848015521257,3,0.9757738896366084,0.03333333333333333,1.0,1.0,0.2685144793876794,-0.0007248248097513234,0.001494282671840419,1.4327773200164031
