Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2026-02-09,FLNC,BUY,0.9982456140350877,0.9982456140350877,,,,
2026-02-09,MARA,BUY,0.9973684210526316,0.9973684210526316,,,,
2026-02-09,EQX,BUY,0.9842105263157894,0.9842105263157894,,,,
2026-02-09,SOUN,BUY,0.9842105263157894,0.9842105263157894,,,,
2026-02-09,NVTS,BUY,0.9728070175438597,0.9728070175438597,,,,
2026-02-10,EXK,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-02-11,COMP,BUY,0.9842105263157894,0.9842105263157894,,,,
2026-02-12,RDW,BUY,0.9771929824561403,0.9771929824561403,,,,
2026-02-17,QS,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-02-18,QUBT,BUY,0.9798245614035088,0.9798245614035088,,,,
2026-02-19,RDW,EXIT,,,False,True,False,False
2026-02-23,HBM,BUY,0.9640350877192982,0.9640350877192982,,,,
2026-02-26,NVTS,EXIT,,,False,True,False,False
2026-02-26,QUBT,EXIT,,,False,True,False,False
2026-02-26,EOSE,BUY,0.987719298245614,0.987719298245614,,,,
2026-03-03,FLNC,EXIT,,,False,True,False,False
2026-03-03,RDW,BUY,0.986842105263158,0.986842105263158,,,,
2026-03-03,QUBT,BUY,0.9842105263157895,0.9842105263157895,,,,
2026-03-04,RDW,EXIT,,,False,True,False,False
2026-03-05,NVTS,BUY,0.9815789473684211,0.9815789473684211,,,,
2026-03-06,RDW,BUY,0.975438596491228,0.975438596491228,,,,
2026-03-09,RDW,EXIT,,,False,True,False,False
2026-03-11,NVTS,EXIT,,,False,True,False,False
2026-03-11,OWL,BUY,0.9921052631578947,0.9921052631578947,,,,
2026-03-11,LUMN,BUY,0.987719298245614,0.987719298245614,,,,
2026-03-12,FLNC,BUY,0.9649122807017545,0.9649122807017545,,,,
2026-03-13,RIVN,BUY,0.9666666666666668,0.9666666666666668,,,,
2026-03-17,COMP,EXIT,,,False,True,False,False
2026-03-17,UUUU,BUY,0.9868421052631579,0.9868421052631579,,,,
2026-03-19,IAG,BUY,0.968421052631579,0.968421052631579,,,,
2026-03-20,HBM,EXIT,,,False,True,False,False
2026-03-23,QS,EXIT,,,False,True,False,False
2026-03-23,RDW,BUY,0.9868421052631579,0.9868421052631579,,,,
2026-03-26,EOSE,EXIT_MISSING,,,,,,
2026-03-27,NVTS,BUY,0.9823788546255506,0.9823788546255506,,,,
2026-04-02,MARA,EXIT,,,False,True,False,False
2026-04-07,EQX,EXIT,,,False,True,False,False
2026-04-07,RCAT,BUY,0.9850220264317181,0.9850220264317181,,,,
2026-04-07,OKLO,BUY,0.9762114537444935,0.9762114537444935,,,,
2026-04-08,SOUN,EXIT,,,False,False,False,True
2026-04-08,RDW,EXIT,,,False,True,False,False
2026-04-08,SOUN,BUY,0.986784140969163,0.986784140969163,,,,
2026-04-09,EXK,EXIT,,,False,False,False,True
2026-04-09,LUMN,EXIT,,,False,True,False,False
2026-04-09,RCAT,EXIT,,,False,True,False,False
2026-04-10,IAG,EXIT,,,False,True,False,False
2026-04-10,EOSE,BUY,0.9912280701754386,0.9912280701754386,,,,
2026-04-10,SMR,BUY,0.9894736842105263,0.9894736842105263,,,,
2026-04-13,OKLO,EXIT,,,False,True,False,False
2026-04-13,UEC,BUY,0.968421052631579,0.968421052631579,,,,
2026-04-14,RUN,BUY,0.9868421052631579,0.9868421052631579,,,,
2026-04-14,FSLY,BUY,0.975438596491228,0.975438596491228,,,,
2026-04-15,RIVN,EXIT,,,False,True,False,False
2026-04-15,SMR,EXIT,,,False,True,False,False
2026-04-15,FSLY,EXIT,,,False,True,False,False
2026-04-16,EXK,BUY,0.9728070175438597,0.9728070175438597,,,,
2026-04-21,ACHR,BUY,0.9709251101321587,0.9709251101321587,,,,
2026-04-24,QS,BUY,0.9859030837004406,0.9859030837004406,,,,
2026-04-29,QUBT,EXIT,,,False,False,False,True
2026-04-29,QUBT,BUY,0.9797356828193833,0.9797356828193833,,,,
2026-04-30,OWL,EXIT,,,False,True,False,False
2026-05-01,NVTS,EXIT,,,False,True,False,False
2026-05-06,RCAT,BUY,0.9920704845814978,0.9920704845814978,,,,
2026-05-07,FSLY,BUY,0.9709251101321587,0.9709251101321587,,,,
