Date,ticker,action,pred,score,rolling_vol,rolling_beta,target_weight,opposite_signal,weak_long,weak_short,too_old
2026-08-13,CZR,BUY,0.2869512640101597,0.9684986595174263,0.16563929266599345,0.78480514438624,0.03333333333333333,,,,
2026-08-14,UNH,BUY,0.46776988008395637,0.9906166219839142,0.2558299855857964,0.41840053522400483,0.03333333333333333,,,,
2026-08-14,XEL,BUY,0.37088155800063277,0.982573726541555,0.20556291566388823,-0.006922932937437076,0.03333333333333333,,,,
2026-08-17,CVS,EXIT,,,,,,False,True,False,False
2026-08-17,TEX,BUY,0.25397346296499823,0.9731903485254692,0.4844217770371168,1.970299282772227,0.027332672908803844,,,,
2026-08-19,PLNT,EXIT,,,,,,False,True,False,False
2026-08-19,BNTX,EXIT,,,,,,False,True,False,False
2026-08-19,VRNS,BUY,0.4183927136347503,0.9845637583892617,0.5443883210618181,0.9557549430499875,0.024072773455243033,,,,
2026-08-20,EAT,BUY,0.5387777788279586,0.9865951742627346,0.44663753696887,0.7399109278764538,0.02970826519220776,,,,
2026-08-24,SHEL,EXIT,,,,,,False,True,False,False
2026-08-25,PEN,EXIT,,,,,,False,True,False,False
2026-08-25,UNH,EXIT,,,,,,False,True,False,False
2026-08-27,MMYT,BUY,0.37828337467221335,0.9751009421265142,0.5708731543518227,1.2326203455524054,0.022932041610990543,,,,
