ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
MRNA,18,11.50504334038033,0.009586526133163246,0.028907267146161732,0.02237356057441786,0.7222222222222222,0.14260488557095008,-0.07835181023372473
NVDA,93,10.713855095852985,0.00999246413630939,0.004394186406395209,0.0004273921674833314,0.5268817204301075,0.0773374564097653,-0.037973383150131546
GH,18,9.875599382551012,0.008334260404417655,0.018903007464149427,0.011305004550942632,0.5555555555555556,0.12495048156582644,-0.0355648248028031
ESLT,35,8.397762197543843,0.00812987351334127,0.005840686825993099,0.009459986810481658,0.5714285714285714,0.10951662224292535,-0.04993264724450697
BBIO,24,8.18896323654955,0.006809688589684957,0.00895138450006945,0.008650674364628297,0.625,0.089352863897183,-0.06574167361750105
DUK,74,7.491946256846677,0.007010369754367379,0.0025388122819776874,0.0032388398765026416,0.6486486486486487,0.027096150372554195,-0.020241950646849305
VZ,56,7.465821420489274,0.006815597392211462,0.0034968306428021473,0.0016879238599469826,0.5714285714285714,0.06139461155087189,-0.037919071569657015
AEP,117,7.036750492356297,0.00661069572120647,0.0019704161145978924,0.00170313503598285,0.5982905982905983,0.03244085964062937,-0.021526773467318683
ED,51,6.967863041708771,0.006433064246240218,0.003894584029548743,0.005914719289620063,0.6470588235294118,0.025409312990045674,-0.020719162158506
CBOE,48,6.916915355874835,0.006340721729888928,0.004148571187770449,0.005195138559511148,0.6666666666666666,0.03796298728570324,-0.03895534139374468
EVRG,113,6.886475067751976,0.0065709815345255385,0.0017698304144421323,0.0025275098957213693,0.6283185840707964,0.037499993848176816,-0.019902546175085356
TSM,58,6.860990007906863,0.006246901915384711,0.004858603552305414,0.005838390413515526,0.603448275862069,0.09088500436491986,-0.06639052009023294
PNW,100,6.835576147481604,0.006385471277624214,0.0018093111001711993,0.0007600456796418298,0.53,0.031069437527269983,-0.02092378967233388
MEDP,32,6.654255900032375,0.005573444154236239,0.007751582826275676,0.0019666599677455876,0.59375,0.0811482152759655,-0.038905897027202596
CMI,31,6.623782371002192,0.005676384709484588,0.009187116670196388,0.010050570217739363,0.6451612903225806,0.056786294589588504,-0.03249917359555088
B,5,6.0865242767625,0.005129944925356077,0.03533946395203362,0.04342700230185326,0.8,0.05459060016527517,-0.0030588934391811984
DTE,115,5.779143009967513,0.005437136234988374,0.0014199126163496989,0.0017867130270468046,0.5739130434782609,0.06358088530000261,-0.03605463716599788
FE,88,5.719573687024999,0.005413894185343281,0.0021219030246971415,0.0032509666498888867,0.5681818181818182,0.02373094402817233,-0.01873768734997494
SYF,21,5.4915901984294955,0.005390515747893818,0.010188889864304393,0.011456697516396774,0.7142857142857143,0.06003744698100588,-0.022428517603974463
ATO,94,5.2661008080526,0.004954001804116982,0.0013802459059085218,0.0021056439552458173,0.5531914893617021,0.030036626291662927,-0.02392070321979789
ESI,17,5.082452452090512,0.004357934276796247,0.014570518338473774,0.002093740721579751,0.5882352941176471,0.09063985561098953,-0.022615584482321816
EVR,51,4.761900659763718,0.004361540187583578,0.005463814406573351,0.004673780030408192,0.5490196078431373,0.06904546606075956,-0.04723394892019561
WDC,9,4.756807768265737,0.004753769126675332,0.018267834100915863,0.012561392647585157,0.8888888888888888,0.05168718224924618,-0.03807280904810806
