signal_date,exec_entry_date,exec_exit_date,ticker,side,entry_price,exit_price,position_return,holding_age,score,weight,contribution_return,contribution_pnl
2026-07-31,2026-08-03,2026-08-04,CRML,1,5.470273290181161,6.7496625,0.2338803094381543,2,0.9946188340807175,0.09090909090909091,0.021261846312559483,12.23876439311571
2026-06-16,2026-06-17,2026-06-18,UUUU,1,15.600780381488804,17.919104076290132,0.1486030594695218,6,0.9799126637554585,0.1,0.01486030594695218,12.191809518163332
2026-06-16,2026-06-17,2026-06-18,EOSE,1,7.0503526907444005,8.039597961854934,0.14031145880250784,8,0.9842794759825326,0.1,0.014031145880250784,11.511543470520863
2026-08-24,2026-08-25,2026-08-26,CRML,1,6.730336519074441,7.984600883507729,0.18635982924161043,18,0.9910714285714286,0.09090909090909091,0.01694180265832822,11.408901075102722
2026-06-03,2026-06-04,2026-06-05,FLNC,1,24.321215694808963,26.31868369483948,0.08212862486379935,1,0.9720524017467249,0.14285714285714285,0.011732660694828478,10.643077346232117
2026-08-20,2026-08-21,2026-08-24,CRML,1,6.000300000000001,6.949652309274674,0.15821747400541186,16,0.9857142857142858,0.1,0.015821747400541188,10.586289536054695
2026-07-29,2026-07-30,2026-07-31,FLNC,1,12.720636267042162,15.12424375,0.18895340079688738,39,1.0,0.1,0.01889534007968874,10.485420219277932
2026-08-04,2026-08-05,2026-08-06,RDW,1,10.6505321185112,12.239387771129609,0.1491808704897375,17,0.9758928571428571,0.1,0.01491808704897375,9.839022075670506
2026-08-18,2026-08-19,2026-08-20,MARA,1,8.910445347404481,10.209489538145066,0.14578891852122555,6,0.9830357142857142,0.1,0.014578891852122557,9.709800799480085
2026-07-31,2026-08-03,2026-08-04,RDW,1,8.39041984333992,9.899504618549345,0.17985807663811904,15,0.990134529147982,0.09090909090909091,0.016350734239829003,9.411825345455037
2026-07-31,2026-08-03,2026-08-04,NVTS,1,10.472523722076417,12.349382881450655,0.1792174655491836,20,0.9793721973094169,0.09090909090909091,0.0162924968681076,9.37830269361687
2026-06-16,2026-06-17,2026-06-18,QS,1,6.965348402595521,7.7496125000000005,0.11259509963812242,11,0.9746724890829694,0.1,0.011259509963812243,9.2376160515602
2026-08-19,2026-08-20,2026-08-21,MARA,1,10.210510538148881,11.699414809274673,0.1458207467259245,7,0.9830357142857142,0.09090909090909091,0.01325643152053859,8.890219348557267
2026-06-30,2026-07-01,2026-07-02,OSCR,1,28.701435762977603,32.23838967838287,0.12323264747499629,14,0.988646288209607,0.09090909090909091,0.01120296795227239,8.69960770305051
2026-07-31,2026-08-03,2026-08-04,FLNC,1,13.480673542213442,15.699214809274673,0.16457198967945352,1,0.9946188340807175,0.09090909090909091,0.014961089970859412,8.611916976814639
2026-06-25,2026-06-26,2026-06-29,LUNR,1,18.57092819480896,20.938953534030915,0.1275124923418678,2,0.974561403508772,0.09090909090909091,0.011592044758351617,8.499139095654531
2026-08-12,2026-08-13,2026-08-14,RCAT,1,10.020501457786562,11.369431385564804,0.1346170082865501,36,0.9802690582959641,0.09090909090909091,0.012237909844231827,8.371214008126579
2026-06-12,2026-06-15,2026-06-16,EOSE,1,6.4203210762977605,7.1146440211296085,0.10814458289245321,6,0.9895196506550219,0.09090909090909091,0.009831325717495747,8.261587248926478
2026-06-10,2026-06-11,2026-06-12,FLNC,1,21.761088228893286,24.298784237098694,0.1166162271625728,6,0.9720524017467249,0.09090909090909091,0.010601475196597527,8.149005867497857
2026-07-31,2026-08-03,2026-08-04,RCAT,1,7.405370459818841,8.549572690725327,0.15450978949869798,28,0.9802690582959641,0.09090909090909091,0.014046344499881635,8.085370310340357
2026-06-08,2026-06-09,2026-06-10,COMP,1,7.510375728893281,8.149592118549347,0.08511110665168542,3,0.9851528384279475,0.1,0.008511110665168542,7.157649330235939
2026-08-12,2026-08-13,2026-08-14,ACHR,1,6.210310538148881,6.919654076290131,0.11422030086641777,3,0.9758928571428571,0.09090909090909091,0.010383663715128888,7.102836371092652
2026-06-26,2026-06-29,2026-06-30,RCAT,1,9.810490919637681,10.769461957740784,0.09774954647616352,4,0.974561403508772,0.09090909090909091,0.008886322406923957,6.836988892419677
2026-08-06,2026-08-07,2026-08-10,NVTS,1,12.860642656660081,14.16929157629013,0.10175610617346131,24,0.9705357142857143,0.1,0.010175610617346132,6.797260561219533
2026-07-07,2026-07-08,2026-07-09,FLNC,1,14.660732847404482,16.42917880516052,0.12062466291165808,23,0.9973451327433628,0.08333333333333333,0.010052055242638172,6.7533383561439875
