ticker,days_held,total_pnl,total_contribution_return,mean_position_return,median_position_return,hit_rate,best_day_return,worst_day_return
FLNC,64,107.38309898633028,0.08857680247049637,0.01578486846141681,0.003119342769442923,0.5625,0.5180300473372637,-0.1921040461591541
NVTS,98,97.5284168878414,0.08872691498080823,0.009959915635392249,0.0006290621229204651,0.5102040816326531,0.19483461116151912,-0.12869026896395264
EOSE,63,55.93840463922993,0.05718937107587524,0.008218330845147092,0.00031405175200238666,0.5079365079365079,0.25038006599075957,-0.11478966141872926
RDW,64,49.88923291398824,0.0511194528010774,0.008588194777309443,-0.003569632563642955,0.453125,0.1436764382870399,-0.10359547285644466
EXK,64,36.58915734546299,0.037659927172966824,0.006728249815478331,-0.000626270205984103,0.46875,0.1298870141259747,-0.09323425011487552
CLSK,14,36.10631397752091,0.0356756978523599,0.0235290762404228,0.019263005913581543,0.6428571428571429,0.1754475988477,-0.033952914991971284
RUN,6,33.90126490396004,0.0272131623538105,0.03622084677035601,0.03506587120503368,0.8333333333333334,0.09509978840545474,-0.040958632337988465
VXX,40,29.085390284977112,0.02464086190152767,0.004509096200694143,0.0029383496671090414,0.55,0.09855170573572192,-0.0664995671406221
CDE,8,26.31881537161319,0.023108017616422956,0.020728295986034345,0.007664803179328106,0.5,0.07808764480641472,-0.04784667089917505
FSLY,26,26.255861282755482,0.020497636716106642,0.011128144571168218,0.01802693970449054,0.5384615384615384,0.08307180904427258,-0.11264992122932782
MSTR,2,25.541866799788018,0.02182603007505294,0.06920952038500205,0.06920952038500205,1.0,0.08617901853219889,0.05224002223780522
SMR,6,25.247961258362984,0.02235786088165199,0.046329495494707384,0.03445245546436304,0.6666666666666666,0.1489591379933055,-0.046937384166526375
UUUU,18,24.235268416489482,0.026587811668290044,0.013780911186045285,0.003910704557338385,0.5,0.1779177164938308,-0.09494149618178971
QUBT,65,22.453611311197125,0.019524713397882004,0.005154551524106447,-9.999500025015262e-05,0.49230769230769234,0.14199107301677993,-0.10233412432121858
IAG,26,18.11411239123867,0.01975077256126306,0.007446377694435701,0.010621409816074734,0.6153846153846154,0.07065101728801637,-0.1036807998977054
PAAS,3,17.082012179437907,0.014069327789113174,0.04130379500404283,0.09141100462743745,0.6666666666666666,0.10221086429300796,-0.06971048390831691
ACHR,3,9.749586623282969,0.007220310082095963,0.029958422887371456,0.03629151971157296,0.6666666666666666,0.05842256441041682,-0.004838815459875412
FISV,11,7.2135440106703,0.007252645595682428,0.005885555545381515,0.005035302502292449,0.8181818181818182,0.02869123233533144,-0.028640739970337337
UEC,1,5.351200515564636,0.004439953976304065,0.03107967783412846,0.03107967783412846,1.0,0.03107967783412846,0.03107967783412846
EQX,8,4.942590161617487,0.004193734999321872,0.006728751683906381,0.017054082124445147,0.5,0.05429873376792993,-0.06283376800691554
AG,34,3.886241126951809,0.007132302806117565,0.0026460730920852874,0.003953263326937684,0.5294117647058824,0.10751268054920371,-0.17033514007604778
MARA,63,2.5902127291451382,0.009484520878230516,0.0032002587865750456,-0.009273411899906714,0.4444444444444444,0.1481651249289031,-0.1256479637885568
MP,2,1.4860362767672826,0.001218203762908351,0.003071679009379047,0.003071679009379047,0.5,0.01935168899529005,-0.013208330976531957
VRT,7,0.7564948512483982,0.00030754134465135643,-0.0003811228602197244,-0.003767894569262853,0.2857142857142857,0.07813013964217519,-0.05774932187781434
QS,65,-0.08592796133911129,0.003292142571384227,0.0024702534293747093,-0.0028659674726786433,0.4461538461538462,0.34672717344342363,-0.223438919184899
SATS,11,-4.441599426828697,-0.003937680451075058,-0.002248662495326575,-0.0006634112115386781,0.45454545454545453,0.04961967262855782,-0.04854391572038741
ROIV,16,-5.1866922439432805,-0.005061328320462978,-0.001612699664757869,0.00025452589323915475,0.5,0.02765456405325528,-0.05087800713602075
OWL,54,-12.203411431287867,-0.01015250861617276,-0.0007685651027378356,-3.385939386135739e-05,0.5,0.11708430804397629,-0.11215775329542588
OKLO,22,-18.33710475526129,-0.015621053669333584,-0.005315185802614909,-0.02155615803523686,0.36363636363636365,0.0952422608159631,-0.09634105447561359
RCAT,13,-21.287637289160187,-0.015635537146967686,-0.013703548936300342,-0.005514567807910042,0.46153846153846156,0.03413779251449456,-0.0669191021732014
SOUN,71,-21.52446002305083,-0.012822795504210194,-0.00027052024067137194,-0.007270112975897303,0.4084507042253521,0.17838736193836735,-0.12024297383303484
OSCR,61,-24.383940537875187,-0.01968969613599167,-0.0023524227033411738,-0.006810695061493566,0.4262295081967213,0.24604103748302375,-0.08756500616793472
LUMN,112,-31.780997266333536,-0.024741383107322545,-0.0011063827799738435,0.005308104000888658,0.5178571428571429,0.1877600462188329,-0.19721684366161762
COMP,40,-39.39499498381744,-0.0345867643302427,-0.00758514586943046,-0.006931842108116537,0.425,0.06165848984601863,-0.11554835901364846
