Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-12-22,964.4030888762525,-0.015296720795004885,-0.015146720795004884,0.00015000000000000001,3,8,"AG,EOSE,EXK,LUMN,MARA,NVTS,QUBT,UUUU"
2025-12-23,969.4879344955524,0.005272531452823334,0.005372531452823334,0.0001,2,8,"AG,EOSE,EXK,FLNC,MARA,NVTS,QUBT,UUUU"
2025-12-24,920.3266056055107,-0.05070855153614827,-0.05070855153614827,0.0,0,8,"AG,EOSE,EXK,FLNC,MARA,NVTS,QUBT,UUUU"
2025-12-26,935.3514613847734,0.01632556930088673,0.016375569300886732,5e-05,1,7,"AG,EOSE,EXK,MARA,NVTS,QUBT,UUUU"
2025-12-29,926.497609938583,-0.009465801692427339,-0.009415801692427339,5e-05,1,8,"AG,EOSE,EXK,MARA,NVTS,QUBT,RDW,UUUU"
2025-12-30,944.877905790724,0.019838470876745513,0.019888470876745515,5e-05,1,9,"AG,EOSE,EXK,FLNC,MARA,NVTS,QUBT,RDW,UUUU"
2025-12-31,1040.78139344492,0.10149828572183518,0.10159828572183519,0.0001,2,9,"AG,CLSK,EOSE,EXK,FLNC,MARA,NVTS,QUBT,UUUU"
2026-01-02,1084.065295409513,0.0415878898654462,0.0416878898654462,0.0001,2,9,"AG,CLSK,EOSE,EXK,MARA,NVTS,QUBT,UUUU,VXX"
2026-01-05,1110.5677968527032,0.024447329469373426,0.024747329469373427,0.00030000000000000003,6,9,"AG,CDE,EOSE,EQX,EXK,LUMN,MARA,NVTS,VXX"
2026-01-06,1099.2793195861454,-0.010164599854730727,-0.009914599854730727,0.00025,5,8,"CDE,CLSK,EOSE,EQX,EXK,LUMN,MP,VXX"
2026-01-07,1134.6461341976963,0.03217272806047661,0.032372728060476606,0.0002,4,6,"CDE,CLSK,EOSE,FLNC,LUMN,VXX"
2026-01-08,1156.6797689167568,0.019418948388380517,0.01946894838838052,5e-05,1,7,"CDE,CLSK,COMP,EOSE,FLNC,LUMN,VXX"
2026-01-09,1177.2977370428353,0.017825130758003488,0.017925130758003487,0.0001,2,7,"CDE,CLSK,COMP,FLNC,LUMN,MSTR,VXX"
2026-01-12,1190.1165245419481,0.010888314056655976,0.011138314056655977,0.00025,5,6,"AG,CDE,COMP,MSTR,QS,VXX"
2026-01-13,1200.3006863744108,0.00855728125981809,0.008707281259818091,0.00015000000000000001,3,7,"AG,CDE,COMP,LUMN,NVTS,QS,VXX"
2026-01-14,1202.2143951947928,0.0015943578489174494,0.0016943578489174494,0.0001,2,5,"COMP,LUMN,NVTS,QS,VXX"
2026-01-15,1202.6888994684136,0.0003946918914940423,0.0004446918914940423,5e-05,1,6,"CLSK,COMP,LUMN,NVTS,QS,VXX"
2026-01-16,1205.237834473932,0.0021193635416814427,0.002369363541681443,0.00025,5,7,"AG,COMP,LUMN,OKLO,QS,RUN,VXX"
2026-01-20,1225.4550908978865,0.016774495328367205,0.016874495328367205,0.0001,2,7,"AG,COMP,OKLO,QS,RUN,UEC,VXX"
2026-01-21,1253.6316779630204,0.022992753691601277,0.02314275369160128,0.00015000000000000001,3,8,"AG,CLSK,COMP,OKLO,PAAS,QS,RUN,VXX"
2026-01-22,1280.4611067901362,0.02140136476984207,0.021551364769842072,0.00015000000000000001,3,9,"AG,CDE,COMP,LUMN,OKLO,PAAS,QS,RUN,VXX"
2026-01-23,1253.9240451983442,-0.020724613540441892,-0.02057461354044189,0.00015000000000000001,3,8,"AG,COMP,LUMN,NVTS,OKLO,PAAS,RUN,VXX"
2026-01-26,1295.1980250330705,0.03291585323112416,0.03311585323112416,0.0002,4,8,"AG,COMP,LUMN,MARA,OKLO,RUN,SOUN,VXX"
2026-01-27,1293.2752676655684,-0.0014845277172600535,-0.0013845277172600534,0.0001,2,8,"AG,COMP,LUMN,MARA,NVTS,OKLO,SOUN,VXX"
2026-01-28,1217.9526096388647,-0.05824178340831119,-0.05819178340831119,5e-05,1,9,"AG,COMP,FSLY,LUMN,MARA,NVTS,OKLO,SOUN,VXX"
2026-01-29,1166.5956112055526,-0.04216666397926593,-0.04211666397926593,5e-05,1,8,"COMP,FSLY,LUMN,MARA,NVTS,OKLO,SOUN,VXX"
2026-01-30,1168.6138867805373,0.0017300558613441153,0.0017300558613441153,0.0,0,8,"COMP,FSLY,LUMN,MARA,NVTS,OKLO,SOUN,VXX"
2026-02-02,1130.2191275402029,-0.03285495720584823,-0.03275495720584823,0.0001,2,8,"COMP,EQX,FSLY,LUMN,MARA,NVTS,SOUN,VXX"
2026-02-03,1061.6799213433674,-0.06064240511130213,-0.06064240511130213,0.0,0,8,"COMP,EQX,FSLY,LUMN,MARA,NVTS,SOUN,VXX"
2026-02-04,1043.216848029275,-0.017390432787624414,-0.017340432787624413,5e-05,1,9,"COMP,EOSE,EQX,FSLY,LUMN,MARA,NVTS,SOUN,VXX"
2026-02-05,1110.4451200919796,0.06444323842133537,0.06449323842133536,5e-05,1,10,"COMP,EOSE,EQX,FSLY,LUMN,MARA,NVTS,OWL,SOUN,VXX"
2026-02-06,1140.4546920175317,0.027024813187585865,0.027074813187585867,5e-05,1,11,"COMP,EOSE,EQX,FLNC,FSLY,LUMN,MARA,NVTS,OWL,SOUN,VXX"
2026-02-09,1136.3176885370704,-0.0036275035820517326,-0.0034275035820517325,0.0002,4,9,"COMP,EQX,FSLY,LUMN,MARA,NVTS,OSCR,SOUN,VXX"
2026-02-10,1103.6519018310257,-0.028747054662239247,-0.028597054662239246,0.00015000000000000001,3,8,"COMP,FLNC,LUMN,MARA,NVTS,OSCR,SOUN,VXX"
2026-02-11,1087.092176216846,-0.015004482470157635,-0.015004482470157635,0.0,0,8,"COMP,FLNC,LUMN,MARA,NVTS,OSCR,SOUN,VXX"
2026-02-12,1088.1366217355828,0.0009607699711092094,0.0010107699711092094,5e-05,1,9,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OSCR,SOUN,VXX"
2026-02-13,1084.21790466866,-0.0036013097883541567,-0.0036013097883541567,0.0,0,9,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OSCR,SOUN,VXX"
2026-02-17,1085.1164022126188,0.0008287056873808931,0.001028705687380893,0.0002,4,9,"COMP,LUMN,MARA,NVTS,OSCR,QS,QUBT,SOUN,VXX"
2026-02-18,1091.2910768792435,0.0056903339162823925,0.005740333916282392,5e-05,1,10,"COMP,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,SOUN,VXX"
2026-02-19,1064.5111085731119,-0.024539711607203994,-0.024539711607203994,0.0,0,10,"COMP,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,SOUN,VXX"
2026-02-20,1050.1537469741431,-0.013487282080328466,-0.013487282080328466,0.0,0,10,"COMP,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,SOUN,VXX"
2026-02-23,1096.0547823051825,0.04370887164217252,0.04380887164217252,0.0001,2,10,"COMP,LUMN,MARA,NVTS,OSCR,QS,QUBT,RDW,SOUN,VXX"
2026-02-24,1120.8948702615194,0.02266318103561769,0.022713181035617692,5e-05,1,11,"COMP,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN,VXX"
2026-02-25,1139.8453788269046,0.016906588715999624,0.016906588715999624,0.0,0,11,"COMP,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN,VXX"
2026-02-26,1083.2304409154165,-0.04966896296913054,-0.049618962969130535,5e-05,1,12,"COMP,EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN,VXX"
2026-02-27,1103.644805515853,0.01884581879289222,0.01884581879289222,0.0,0,12,"COMP,EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN,VXX"
2026-03-02,1122.4829280751183,0.01706900849359783,0.01711900849359783,5e-05,1,11,"COMP,EOSE,LUMN,MARA,NVTS,OSCR,QS,QUBT,RDW,SOUN,VXX"
2026-03-03,1126.3050470634646,0.0034050575672456783,0.003505057567245678,0.0001,2,11,"COMP,EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-04,1089.9083800353512,-0.03231510603899701,-0.03226510603899701,5e-05,1,12,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-05,1048.1475434456643,-0.038315914763709304,-0.038315914763709304,0.0,0,12,"COMP,EOSE,FLNC,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-06,1103.282671028357,0.0526024488894401,0.0526524488894401,5e-05,1,13,"CLSK,COMP,EOSE,FLNC,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-09,1093.188288799771,-0.00914940703199581,-0.00899940703199581,0.00015000000000000001,3,10,"CLSK,EOSE,LUMN,MARA,NVTS,OSCR,QS,QUBT,RDW,SOUN"
2026-03-10,1092.2062431345576,-0.0008983316737611127,-0.0008483316737611127,5e-05,1,11,"CLSK,EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-11,1108.746484566511,0.015143881053530948,0.015143881053530948,0.0,0,11,"CLSK,EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-12,1124.084393972082,0.013833558544780885,0.013833558544780885,0.0,0,11,"CLSK,EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-13,1102.246645882421,-0.0194271428433363,-0.0194271428433363,0.0,0,11,"CLSK,EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-16,1102.3409150264645,8.55245460673893e-05,0.0001355245460673893,5e-05,1,10,"EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-17,1045.3927185455545,-0.05166114738609951,-0.05161114738609951,5e-05,1,9,"EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,SOUN"
2026-03-18,1068.4753361834232,0.02208033137057186,0.02208033137057186,0.0,0,9,"EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,SOUN"
2026-03-19,1045.1338620542865,-0.0218455900091359,-0.0218455900091359,0.0,0,9,"EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,SOUN"
2026-03-20,1047.6288808186127,0.0023872719609544157,0.0024872719609544155,0.0001,2,9,"EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,SOUN"
2026-03-23,1065.2000825715245,0.01677235333487707,0.016822353334877072,5e-05,1,10,"EOSE,LUMN,MARA,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-24,1024.569270226805,-0.03814383138858921,-0.037993831388589215,0.00015000000000000001,3,9,"EOSE,LUMN,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-25,1024.1626575069097,-0.0003968621075326459,-0.00029686210753264593,0.0001,2,9,"EOSE,LUMN,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-26,1002.8989838352849,-0.020762008374125278,-0.020712008374125276,5e-05,1,8,"LUMN,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-27,987.1406792000154,-0.01571275361652734,-0.01571275361652734,0.0,0,8,"LUMN,NVTS,OSCR,OWL,QS,QUBT,RDW,SOUN"
2026-03-30,1064.9149190175278,0.07878739216840004,0.07888739216840004,0.0001,2,8,"LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SOUN"
2026-03-31,986.5705406378211,-0.07356867387301323,-0.07356867387301323,0.0,0,8,"LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SOUN"
2026-04-01,1062.1386351113845,0.07659674737977525,0.07669674737977525,0.0001,2,10,"EXK,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SOUN"
2026-04-02,1040.1235102886496,-0.020727166958224963,-0.020727166958224963,0.0,0,10,"EXK,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SOUN"
2026-04-06,1136.4675290391945,0.09262747913832654,0.09262747913832654,0.0,0,10,"EXK,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SOUN"
2026-04-07,1070.5182852995817,-0.058030029063275056,-0.058030029063275056,0.0,0,10,"EXK,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SOUN"
2026-04-08,1085.9161468376283,0.014383557711709405,0.014383557711709405,0.0,0,10,"EXK,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SOUN"
2026-04-09,1049.0248123087424,-0.03397254441452013,-0.033872544414520124,0.0001,2,12,"EOSE,EXK,FLNC,LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SMR,SOUN"
2026-04-10,1157.853790549368,0.10374299727106508,0.10379299727106507,5e-05,1,13,"EOSE,EXK,FLNC,FSLY,LUMN,MARA,NVTS,OWL,QS,QUBT,RDW,SMR,SOUN"
2026-04-13,1181.6225616274098,0.020528300958244764,0.020578300958244766,5e-05,1,12,"EOSE,EXK,FLNC,FSLY,LUMN,NVTS,OWL,QS,QUBT,RDW,SMR,SOUN"
2026-04-14,1270.158634620328,0.07492754105082448,0.07492754105082448,0.0,0,12,"EOSE,EXK,FLNC,FSLY,LUMN,NVTS,OWL,QS,QUBT,RDW,SMR,SOUN"
2026-04-15,1290.5882540812188,0.01608430545921349,0.01618430545921349,0.0001,2,10,"EOSE,EXK,FLNC,FSLY,LUMN,NVTS,OWL,RDW,SMR,SOUN"
2026-04-16,1272.79650280951,-0.01378576878833813,-0.01373576878833813,5e-05,1,9,"EOSE,EXK,FLNC,FSLY,LUMN,NVTS,OWL,SMR,SOUN"
2026-04-17,1335.3463831503432,0.04914366138087561,0.04919366138087561,5e-05,1,8,"EOSE,EXK,FLNC,FSLY,LUMN,NVTS,OWL,SOUN"
2026-04-20,1339.0996258618661,0.002810688491676744,0.002960688491676744,0.00015000000000000001,3,11,"EOSE,EXK,FLNC,FSLY,LUMN,NVTS,OWL,QS,RCAT,SOUN,VRT"
2026-04-21,1392.3527244904524,0.03976783922578704,0.03976783922578704,0.0,0,11,"EOSE,EXK,FLNC,FSLY,LUMN,NVTS,OWL,QS,RCAT,SOUN,VRT"
2026-04-22,1356.2340367573372,-0.02594075990789843,-0.02589075990789843,5e-05,1,10,"EOSE,EXK,FLNC,FSLY,LUMN,OWL,QS,RCAT,SOUN,VRT"
2026-04-23,1331.7309843508176,-0.018066979402098397,-0.018016979402098395,5e-05,1,11,"EOSE,EXK,FLNC,FSLY,LUMN,OWL,QS,RCAT,RDW,SOUN,VRT"
2026-04-24,1297.273078721993,-0.025874524234803943,-0.025874524234803943,0.0,0,11,"EOSE,EXK,FLNC,FSLY,LUMN,OWL,QS,RCAT,RDW,SOUN,VRT"
2026-04-27,1276.084911757559,-0.016332850277990526,-0.016282850277990524,5e-05,1,12,"EOSE,EXK,FLNC,FSLY,LUMN,OWL,QS,QUBT,RCAT,RDW,SOUN,VRT"
2026-04-28,1272.1198515878891,-0.0031072071561513057,-0.0031072071561513057,0.0,0,12,"EOSE,EXK,FLNC,FSLY,LUMN,OWL,QS,QUBT,RCAT,RDW,SOUN,VRT"
2026-04-29,1323.83453312046,0.04065236578772002,0.04075236578772002,0.0001,2,12,"EOSE,EXK,FLNC,FSLY,LUMN,OKLO,OWL,QS,QUBT,RCAT,RDW,SOUN"
2026-04-30,1340.2463511159856,0.012397182264796238,0.012397182264796238,0.0,0,12,"EOSE,EXK,FLNC,FSLY,LUMN,OKLO,OWL,QS,QUBT,RCAT,RDW,SOUN"
2026-05-01,1356.7913228546072,0.012344724329855505,0.012344724329855505,0.0,0,12,"EOSE,EXK,FLNC,FSLY,LUMN,OKLO,OWL,QS,QUBT,RCAT,RDW,SOUN"
2026-05-04,1359.7230169868371,0.002160755366611425,0.0022107553666114253,5e-05,1,13,"ACHR,EOSE,EXK,FLNC,FSLY,LUMN,OKLO,OWL,QS,QUBT,RCAT,RDW,SOUN"
2026-05-05,1495.7811009821771,0.10006308806689644,0.10011308806689644,5e-05,1,12,"ACHR,EOSE,EXK,FLNC,LUMN,OKLO,OWL,QS,QUBT,RCAT,RDW,SOUN"
2026-05-06,1479.6287801595533,-0.010798585977599051,-0.01064858597759905,0.00015000000000000001,3,11,"ACHR,EOSE,EXK,FLNC,LUMN,OKLO,OWL,QS,RCAT,RDW,SOUN"
