Date,ticker,action,pred,score,opposite_signal,weak_long,weak_short,too_old
2025-11-10,LUMN,BUY,1.0,1.0,,,,
2025-11-10,EXK,BUY,0.9956140350877193,0.9956140350877193,,,,
2025-11-10,SATS,BUY,0.9894736842105263,0.9894736842105263,,,,
2025-11-10,RDW,BUY,0.9789473684210526,0.9789473684210526,,,,
2025-11-10,ROIV,BUY,0.9754385964912282,0.9754385964912282,,,,
2025-11-10,IAG,BUY,0.9754385964912281,0.9754385964912281,,,,
2025-11-11,FLNC,BUY,0.9921052631578947,0.9921052631578947,,,,
2025-11-11,OSCR,BUY,0.9850877192982456,0.9850877192982456,,,,
2025-11-11,NVTS,BUY,0.9807017543859649,0.9807017543859649,,,,
2025-11-12,NVTS,EXIT,,,False,True,False,False
2025-11-13,NVTS,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-11-17,NVTS,EXIT,,,False,True,False,False
2025-11-17,FISV,BUY,0.9754385964912282,0.9754385964912282,,,,
2025-11-18,NVTS,BUY,0.9929824561403509,0.9929824561403509,,,,
2025-11-25,SATS,EXIT,,,False,True,False,False
2025-11-25,EOSE,BUY,0.9824561403508771,0.9824561403508771,,,,
2025-11-28,FLNC,EXIT,,,False,True,False,False
2025-11-28,EOSE,EXIT,,,False,True,False,False
2025-12-01,AG,BUY,0.9824561403508772,0.9824561403508772,,,,
2025-12-02,FLNC,BUY,0.9982456140350877,0.9982456140350877,,,,
2025-12-03,ROIV,EXIT,,,False,True,False,False
2025-12-03,FISV,EXIT,,,False,True,False,False
2025-12-03,QS,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-12-08,RDW,EXIT,,,False,True,False,False
2025-12-08,FLNC,EXIT,,,False,True,False,False
2025-12-08,UUUU,BUY,0.9798245614035088,0.9798245614035088,,,,
2025-12-08,QUBT,BUY,0.9763157894736842,0.9763157894736842,,,,
2025-12-09,QS,EXIT,,,False,True,False,False
2025-12-09,FLNC,BUY,0.9912280701754386,0.9912280701754386,,,,
